source_record_id,source_id,source_workflow_run_id,source_artifact_name,source_artifact_digest_sha256,snapshot_name,snapshot_sha256,retrieved_at_utc,bps_last_update,bps_var_id,bps_var_label,bps_vervar_id,bps_vervar_label,bps_turvar_id,bps_turvar_label,bps_th_id,bps_th_label,source_period_type,value,unit,source_integrity_status,current_geography_mapping_status,canonical_indicator_target,growth_input_status,notes
bps484_2010_1308_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2010.json,4a6ee47ef4e6c50512d100e091ddfe0554d2fd0e8f85596ceca3ea133b09ec86,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1308,Lima Puluh Kota,34,Laki-Laki + Perempuan,110,2010,census,349121,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2010_1309_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2010.json,4a6ee47ef4e6c50512d100e091ddfe0554d2fd0e8f85596ceca3ea133b09ec86,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1309,Pasaman,34,Laki-Laki + Perempuan,110,2010,census,252981,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2010_1310_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2010.json,4a6ee47ef4e6c50512d100e091ddfe0554d2fd0e8f85596ceca3ea133b09ec86,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1310,Solok Selatan,34,Laki-Laki + Perempuan,110,2010,census,144281,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2010_1311_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2010.json,4a6ee47ef4e6c50512d100e091ddfe0554d2fd0e8f85596ceca3ea133b09ec86,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1311,Dharmasraya,34,Laki-Laki + Perempuan,110,2010,census,191422,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2010_1312_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2010.json,4a6ee47ef4e6c50512d100e091ddfe0554d2fd0e8f85596ceca3ea133b09ec86,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1312,Pasaman Barat,34,Laki-Laki + Perempuan,110,2010,census,365129,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2010_1371_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2010.json,4a6ee47ef4e6c50512d100e091ddfe0554d2fd0e8f85596ceca3ea133b09ec86,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1371,Padang,34,Laki-Laki + Perempuan,110,2010,census,833562,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2010_1372_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2010.json,4a6ee47ef4e6c50512d100e091ddfe0554d2fd0e8f85596ceca3ea133b09ec86,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1372,Kota Solok,34,Laki-Laki + Perempuan,110,2010,census,59396,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2010_1373_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2010.json,4a6ee47ef4e6c50512d100e091ddfe0554d2fd0e8f85596ceca3ea133b09ec86,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1373,Sawahlunto,34,Laki-Laki + Perempuan,110,2010,census,56755,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2010_1374_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2010.json,4a6ee47ef4e6c50512d100e091ddfe0554d2fd0e8f85596ceca3ea133b09ec86,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1374,Padang Panjang,34,Laki-Laki + Perempuan,110,2010,census,47008,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2010_1375_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2010.json,4a6ee47ef4e6c50512d100e091ddfe0554d2fd0e8f85596ceca3ea133b09ec86,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1375,Bukittinggi,34,Laki-Laki + Perempuan,110,2010,census,111312,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2010_1376_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2010.json,4a6ee47ef4e6c50512d100e091ddfe0554d2fd0e8f85596ceca3ea133b09ec86,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1376,Payakumbuh,34,Laki-Laki + Perempuan,110,2010,census,116825,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2010_1377_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2010.json,4a6ee47ef4e6c50512d100e091ddfe0554d2fd0e8f85596ceca3ea133b09ec86,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1377,Pariaman,34,Laki-Laki + Perempuan,110,2010,census,79119,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1300_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1300,SUMATERA BARAT (Provinsi),34,Laki-Laki + Perempuan,115,2015,supas,5196134,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1301_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1301,Kepulauan Mentawai,34,Laki-Laki + Perempuan,115,2015,supas,84222,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1302_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1302,Pesisir Selatan,34,Laki-Laki + Perempuan,115,2015,supas,450186,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1303_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1303,Kab.Solok,34,Laki-Laki + Perempuan,115,2015,supas,363684,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1304_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1304,Sijunjung,34,Laki-Laki + Perempuan,115,2015,supas,225764,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1305_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1305,Tanah Datar,34,Laki-Laki + Perempuan,115,2015,supas,358085,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1306_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1306,Padang Pariaman,34,Laki-Laki + Perempuan,115,2015,supas,406076,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1307_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1307,Agam,34,Laki-Laki + Perempuan,115,2015,supas,476881,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1308_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1308,Lima Puluh Kota,34,Laki-Laki + Perempuan,115,2015,supas,368985,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1309_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1309,Pasaman,34,Laki-Laki + Perempuan,115,2015,supas,269883,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1310_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1310,Solok Selatan,34,Laki-Laki + Perempuan,115,2015,supas,164376,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1311_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1311,Dharmasraya,34,Laki-Laki + Perempuan,115,2015,supas,229313,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1312_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1312,Pasaman Barat,34,Laki-Laki + Perempuan,115,2015,supas,410065,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1371_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1371,Padang,34,Laki-Laki + Perempuan,115,2015,supas,902413,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1372_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1372,Kota Solok,34,Laki-Laki + Perempuan,115,2015,supas,65520,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1373_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1373,Sawahlunto,34,Laki-Laki + Perempuan,115,2015,supas,60355,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1374_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1374,Padang Panjang,34,Laki-Laki + Perempuan,115,2015,supas,50491,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1375_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1375,Bukittinggi,34,Laki-Laki + Perempuan,115,2015,supas,122621,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1376_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1376,Payakumbuh,34,Laki-Laki + Perempuan,115,2015,supas,127826,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2015_1377_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2015.json,b73c7623768bde2507f1a049683aeec3cf4f22f153d96ba8ee4187a491b3c01f,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1377,Pariaman,34,Laki-Laki + Perempuan,115,2015,supas,84966,Jiwa,source_native_snapshot_consistent,current_code_set_present_boundary_continuity_unqualified,population_total_candidate,blocked_boundary_and_reference_date_compatibility,"All current 20 source codes are present, but current-boundary continuity and exact reference date remain unqualified for growth use."
bps484_2020_1300_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2020.json,b49c14275ff49f14890302c831b47976bdde6599e5c526f5b6fa7f55b7b200bf,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1300,SUMATERA BARAT (Provinsi),34,Laki-Laki + Perempuan,120,2020,census,5534472,Jiwa,source_native_snapshot_consistent,already_canonical_current_sp2020,population_total,point_anchor_qualified_growth_pair_not_qualified,SP2020 total-sex anchor is already canonical in the BPS expansion with September 2020 reference bounds.
bps484_2020_1301_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2020.json,b49c14275ff49f14890302c831b47976bdde6599e5c526f5b6fa7f55b7b200bf,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1301,Kepulauan Mentawai,34,Laki-Laki + Perempuan,120,2020,census,87623,Jiwa,source_native_snapshot_consistent,already_canonical_current_sp2020,population_total,point_anchor_qualified_growth_pair_not_qualified,SP2020 total-sex anchor is already canonical in the BPS expansion with September 2020 reference bounds.
bps484_2020_1302_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2020.json,b49c14275ff49f14890302c831b47976bdde6599e5c526f5b6fa7f55b7b200bf,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1302,Pesisir Selatan,34,Laki-Laki + Perempuan,120,2020,census,504418,Jiwa,source_native_snapshot_consistent,already_canonical_current_sp2020,population_total,point_anchor_qualified_growth_pair_not_qualified,SP2020 total-sex anchor is already canonical in the BPS expansion with September 2020 reference bounds.
bps484_2020_1303_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2020.json,b49c14275ff49f14890302c831b47976bdde6599e5c526f5b6fa7f55b7b200bf,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1303,Kab.Solok,34,Laki-Laki + Perempuan,120,2020,census,391497,Jiwa,source_native_snapshot_consistent,already_canonical_current_sp2020,population_total,point_anchor_qualified_growth_pair_not_qualified,SP2020 total-sex anchor is already canonical in the BPS expansion with September 2020 reference bounds.
bps484_2020_1304_total,bps_webapi,31894824526,bps-census-supas-var-484,a0ca1710a649d42e78ef290860c7d48715e7deec2f2789f11d90257733ef7c68,var-484-2020.json,b49c14275ff49f14890302c831b47976bdde6599e5c526f5b6fa7f55b7b200bf,2026-08-15T16:11:37+00:00,2021-01-22 08:57:53,484,[Hasil Sensus dan SUPAS] Jumlah Penduduk Menurut Jenis Kelamin dan Kabupaten/Kota di Sumatera Barat,1304,Sijunjung,34,Laki-Laki + Perempuan,120,2020,census,235045,Jiwa,source_native_snapshot_consistent,already_canonical_current_sp2020,population_total,point_anchor_qualified_growth_pair_not_qualified,SP2020 total-sex anchor is already canonical in the BPS expansion with September 2020 reference bounds.
