geography_id,canonical_name,djpk_province_selector,djpk_pemda_selector,djpk_source_name,year,period_selector,conceptual_family,source_account_label,source_account_label_normalized,budget_rupiah_raw,realization_rupiah_raw,realization_idr_billion,percentage_raw,html_display_realization_raw,html_crosscheck_status,taxonomy_contract_type,claim_type,html_response_sha256,export_response_sha256
idn.13.1375,Bukittinggi,03,10,Kota Bukittinggi,2024,12,capital_expenditure,Belanja Modal,belanja modal,67199571644,63532002219.77,63.53200221977,94.54,"63,53 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,a4a300f94a697cd4f967873fcffcca0556f5efb0367de9f78721cf7f52965003,060adc5d6351f15dc12fb55e7913bf3c4bfe71d2fde74cc9899a344f0b43e140
idn.13.1375,Bukittinggi,03,10,Kota Bukittinggi,2025,12,total_revenue,Pendapatan Daerah,pendapatan daerah,730754923140,844684272280.74,844.68427228074,115.59,"844,68 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,82296fe4716b0e2ff49de6dbe0c5734ee7af9ec02e5dcd47da54103ebb1ab9a5,5967799f7f69ee896f3940be1a55feab50fb1e32a507f82d3d49a81380cc53fd
idn.13.1375,Bukittinggi,03,10,Kota Bukittinggi,2025,12,own_source_revenue_pad,PAD,pad,154733530399,177586396460.74,177.58639646074,114.77,"177,59 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,82296fe4716b0e2ff49de6dbe0c5734ee7af9ec02e5dcd47da54103ebb1ab9a5,5967799f7f69ee896f3940be1a55feab50fb1e32a507f82d3d49a81380cc53fd
idn.13.1375,Bukittinggi,03,10,Kota Bukittinggi,2025,12,total_expenditure,Belanja Daerah,belanja daerah,737994762792,745973420965.69,745.97342096569,101.08,"745,97 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,82296fe4716b0e2ff49de6dbe0c5734ee7af9ec02e5dcd47da54103ebb1ab9a5,5967799f7f69ee896f3940be1a55feab50fb1e32a507f82d3d49a81380cc53fd
idn.13.1375,Bukittinggi,03,10,Kota Bukittinggi,2025,12,capital_expenditure,Belanja Modal,belanja modal,33870912051,62230505607.47,62.23050560747,183.73,"62,23 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,82296fe4716b0e2ff49de6dbe0c5734ee7af9ec02e5dcd47da54103ebb1ab9a5,5967799f7f69ee896f3940be1a55feab50fb1e32a507f82d3d49a81380cc53fd
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2018,12,total_revenue,Pendapatan Daerah,pendapatan daerah,627739222000,553788839709.53,553.78883970953,88.22,"553,79 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,41e572484e87ecfc87864daeee89963a69d3b87101d1c73352b32d7b41d47e2c,bc0a7ebd001673d1cb751d5bb64e9a626c5ca0be0473c0c919111745d5effcbf
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2018,12,own_source_revenue_pad,PAD,pad,140045000000,79752372829.53,79.75237282953,56.95,"79,75 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,41e572484e87ecfc87864daeee89963a69d3b87101d1c73352b32d7b41d47e2c,bc0a7ebd001673d1cb751d5bb64e9a626c5ca0be0473c0c919111745d5effcbf
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2018,12,total_expenditure,Belanja Daerah,belanja daerah,687539222000,613485173923,613.485173923,89.23,"613,49 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,41e572484e87ecfc87864daeee89963a69d3b87101d1c73352b32d7b41d47e2c,bc0a7ebd001673d1cb751d5bb64e9a626c5ca0be0473c0c919111745d5effcbf
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2018,12,capital_expenditure,Belanja Modal,belanja modal,145269249981,125026313035.21,125.02631303521,86.07,"125,03 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,41e572484e87ecfc87864daeee89963a69d3b87101d1c73352b32d7b41d47e2c,bc0a7ebd001673d1cb751d5bb64e9a626c5ca0be0473c0c919111745d5effcbf
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2019,12,total_revenue,Pendapatan Daerah,pendapatan daerah,619867811922,578337138947.49,578.33713894749,93.30,"578,34 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,c795e4dc7dd77464fdfabaec67538a5f82e231d15d1807f3117bedafe3728b92,d3fd2763b16bd480a37ed0cff519728c39b684680f0f6716d70860343f14737b
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2019,12,own_source_revenue_pad,PAD,pad,94981535405,77323150456.49,77.32315045649,81.41,"77,32 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,c795e4dc7dd77464fdfabaec67538a5f82e231d15d1807f3117bedafe3728b92,d3fd2763b16bd480a37ed0cff519728c39b684680f0f6716d70860343f14737b
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2019,12,total_expenditure,Belanja Daerah,belanja daerah,682367811922,600204262751.32,600.20426275132,87.96,"600,20 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,c795e4dc7dd77464fdfabaec67538a5f82e231d15d1807f3117bedafe3728b92,d3fd2763b16bd480a37ed0cff519728c39b684680f0f6716d70860343f14737b
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2019,12,capital_expenditure,Belanja Modal,belanja modal,121879205624,98188781547.97,98.18878154797,80.56,"98,19 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,c795e4dc7dd77464fdfabaec67538a5f82e231d15d1807f3117bedafe3728b92,d3fd2763b16bd480a37ed0cff519728c39b684680f0f6716d70860343f14737b
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2020,12,total_revenue,Pendapatan Daerah,pendapatan daerah,595419550986,547774902696.06,547.77490269606,92.00,"547,77 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,76f647d37eb9b862b330ba8834b89a483eb63cf82f67593b15b308c80cfed05b,4174c6f5340bdfbe70152302246fe334b2891015cf64b669e04e7d8da09d1fe7
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2020,12,own_source_revenue_pad,PAD,pad,97543849569,79428802696.06,79.42880269606,81.43,"79,43 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,76f647d37eb9b862b330ba8834b89a483eb63cf82f67593b15b308c80cfed05b,4174c6f5340bdfbe70152302246fe334b2891015cf64b669e04e7d8da09d1fe7
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2020,12,total_expenditure,Belanja Daerah,belanja daerah,644519550986,544006534759.84,544.00653475984,84.40,"544,01 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,76f647d37eb9b862b330ba8834b89a483eb63cf82f67593b15b308c80cfed05b,4174c6f5340bdfbe70152302246fe334b2891015cf64b669e04e7d8da09d1fe7
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2020,12,capital_expenditure,Belanja Modal,belanja modal,86976923737,54603589783.87,54.60358978387,62.78,"54,60 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,76f647d37eb9b862b330ba8834b89a483eb63cf82f67593b15b308c80cfed05b,4174c6f5340bdfbe70152302246fe334b2891015cf64b669e04e7d8da09d1fe7
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2021,12,total_revenue,Pendapatan Daerah,pendapatan daerah,582302360536,570435613984.15,570.43561398415,97.96,"570,44 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,2e0d72333bf4b685e195ad5ddade3d72ae3886f566467231df4455be2bf977af,eb9c4c8e434ec667d8e352de1d481d31c7c926a10cb4132c03c8b75216a74bbb
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2021,12,own_source_revenue_pad,PAD,pad,91298856536,93078598622.15,93.07859862215,101.95,"93,08 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,2e0d72333bf4b685e195ad5ddade3d72ae3886f566467231df4455be2bf977af,eb9c4c8e434ec667d8e352de1d481d31c7c926a10cb4132c03c8b75216a74bbb
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2021,12,total_expenditure,Belanja Daerah,belanja daerah,609302360536,555719900371.67,555.71990037167,91.21,"555,72 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,2e0d72333bf4b685e195ad5ddade3d72ae3886f566467231df4455be2bf977af,eb9c4c8e434ec667d8e352de1d481d31c7c926a10cb4132c03c8b75216a74bbb
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2021,12,capital_expenditure,Belanja Modal,belanja modal,70002796628,58117257988.16,58.11725798816,83.02,"58,12 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,2e0d72333bf4b685e195ad5ddade3d72ae3886f566467231df4455be2bf977af,eb9c4c8e434ec667d8e352de1d481d31c7c926a10cb4132c03c8b75216a74bbb
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2022,12,total_revenue,Pendapatan Daerah,pendapatan daerah,541419707666,538392534006.03,538.39253400603,99.44,"538,39 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,65d1b514e5602a575ffaa76787aa93335fb59c5a75aa36863b86241ec3b918ba,109e28ffe9d0509e89bfd2c93e0145945f84b7f250eee6a58843fcec36fd287c
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2022,12,own_source_revenue_pad,PAD,pad,92304833666,85711232972.03,85.71123297203,92.86,"85,71 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,65d1b514e5602a575ffaa76787aa93335fb59c5a75aa36863b86241ec3b918ba,109e28ffe9d0509e89bfd2c93e0145945f84b7f250eee6a58843fcec36fd287c
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2022,12,total_expenditure,Belanja Daerah,belanja daerah,599879707666,545209090060.57,545.20909006057,90.89,"545,21 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,65d1b514e5602a575ffaa76787aa93335fb59c5a75aa36863b86241ec3b918ba,109e28ffe9d0509e89bfd2c93e0145945f84b7f250eee6a58843fcec36fd287c
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2022,12,capital_expenditure,Belanja Modal,belanja modal,75105267402,44125315551.38,44.12531555138,58.75,"44,13 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,65d1b514e5602a575ffaa76787aa93335fb59c5a75aa36863b86241ec3b918ba,109e28ffe9d0509e89bfd2c93e0145945f84b7f250eee6a58843fcec36fd287c
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2023,12,total_revenue,Pendapatan Daerah,pendapatan daerah,544463225681,498829379805.24,498.82937980524,91.62,"498,83 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,f4ade223fcdd04ebe5192f65bc5f8b5e8fd1d34f37c914348f1a7a65122ab64a,c47a48921a7be1cf5197afa2bf9ce297b9716bb1d9508faaacf2d38c6d981f4f
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2023,12,own_source_revenue_pad,PAD,pad,96992582681,82191442848.24,82.19144284824,84.74,"82,19 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,f4ade223fcdd04ebe5192f65bc5f8b5e8fd1d34f37c914348f1a7a65122ab64a,c47a48921a7be1cf5197afa2bf9ce297b9716bb1d9508faaacf2d38c6d981f4f
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2023,12,total_expenditure,Belanja Daerah,belanja daerah,600963225681,517303134222.51,517.30313422251,86.08,"517,30 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,f4ade223fcdd04ebe5192f65bc5f8b5e8fd1d34f37c914348f1a7a65122ab64a,c47a48921a7be1cf5197afa2bf9ce297b9716bb1d9508faaacf2d38c6d981f4f
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2023,12,capital_expenditure,Belanja Modal,belanja modal,64958204057,58796222794.39,58.79622279439,90.51,"58,80 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,f4ade223fcdd04ebe5192f65bc5f8b5e8fd1d34f37c914348f1a7a65122ab64a,c47a48921a7be1cf5197afa2bf9ce297b9716bb1d9508faaacf2d38c6d981f4f
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2024,12,total_revenue,Pendapatan Daerah,pendapatan daerah,602426957000,583202667534.88,583.20266753488,96.81,"583,20 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,d9e749d0c307966aed931908a52bfc3b112f92d594c35040ff0ba1e12130dd93,a79f5fe0f75d35a8873b5f8cfaabe5386c9ba0eb7df6cfa31c0795ee5c77bbd2
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2024,12,own_source_revenue_pad,PAD,pad,109614830000,94371566806.88,94.37156680688,86.09,"94,37 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,d9e749d0c307966aed931908a52bfc3b112f92d594c35040ff0ba1e12130dd93,a79f5fe0f75d35a8873b5f8cfaabe5386c9ba0eb7df6cfa31c0795ee5c77bbd2
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2024,12,total_expenditure,Belanja Daerah,belanja daerah,631426957000,625753832103.6,625.7538321036,99.10,"625,75 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,d9e749d0c307966aed931908a52bfc3b112f92d594c35040ff0ba1e12130dd93,a79f5fe0f75d35a8873b5f8cfaabe5386c9ba0eb7df6cfa31c0795ee5c77bbd2
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2024,12,capital_expenditure,Belanja Modal,belanja modal,67627799539,71751888415.46,71.75188841546,106.10,"71,75 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,d9e749d0c307966aed931908a52bfc3b112f92d594c35040ff0ba1e12130dd93,a79f5fe0f75d35a8873b5f8cfaabe5386c9ba0eb7df6cfa31c0795ee5c77bbd2
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2025,12,total_revenue,Pendapatan Daerah,pendapatan daerah,572656518317,471746337873.15,471.74633787315,82.38,"471,75 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,a766b68f913c8b85a4e8b25776bab412b2e7b382ab0a2d030e20afbef87493e4,e8d35440b8cf93eed15404fbe6daf928be015f19e590f9a1e9acbb9495a73df6
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2025,12,own_source_revenue_pad,PAD,pad,112737235317,78878814463.15,78.87881446315,69.97,"78,88 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,a766b68f913c8b85a4e8b25776bab412b2e7b382ab0a2d030e20afbef87493e4,e8d35440b8cf93eed15404fbe6daf928be015f19e590f9a1e9acbb9495a73df6
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2025,12,total_expenditure,Belanja Daerah,belanja daerah,597656518317,420518488498.64,420.51848849864,70.36,"420,52 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,a766b68f913c8b85a4e8b25776bab412b2e7b382ab0a2d030e20afbef87493e4,e8d35440b8cf93eed15404fbe6daf928be015f19e590f9a1e9acbb9495a73df6
idn.13.1374,Padang Panjang,03,11,Kota Padang Panjang,2025,12,capital_expenditure,Belanja Modal,belanja modal,45532497766,29733633074.64,29.73363307464,65.30,"29,73 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,a766b68f913c8b85a4e8b25776bab412b2e7b382ab0a2d030e20afbef87493e4,e8d35440b8cf93eed15404fbe6daf928be015f19e590f9a1e9acbb9495a73df6
idn.13.1371,Padang,03,12,Kota Padang,2018,12,total_revenue,Pendapatan Daerah,pendapatan daerah,2327874779500,2160375621454.6,2160.3756214546,92.80,"2.160,38 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,2a290e2fabb9b25ad7514d81b195410576c845dc61c87897354449bc5aebad76,10eaf0aecea49a130f92ea3921a3b25db05497b14af7175af3e0c6ac86b811c0
idn.13.1371,Padang,03,12,Kota Padang,2018,12,own_source_revenue_pad,PAD,pad,601248595500,487937882411.61,487.93788241161,81.15,"487,94 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,2a290e2fabb9b25ad7514d81b195410576c845dc61c87897354449bc5aebad76,10eaf0aecea49a130f92ea3921a3b25db05497b14af7175af3e0c6ac86b811c0
idn.13.1371,Padang,03,12,Kota Padang,2018,12,total_expenditure,Belanja Daerah,belanja daerah,2387533525597,2177972844481,2177.972844481,91.22,"2.177,97 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,2a290e2fabb9b25ad7514d81b195410576c845dc61c87897354449bc5aebad76,10eaf0aecea49a130f92ea3921a3b25db05497b14af7175af3e0c6ac86b811c0
idn.13.1371,Padang,03,12,Kota Padang,2018,12,capital_expenditure,Belanja Modal,belanja modal,415171576579,419839593968,419.839593968,101.12,"419,84 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,2a290e2fabb9b25ad7514d81b195410576c845dc61c87897354449bc5aebad76,10eaf0aecea49a130f92ea3921a3b25db05497b14af7175af3e0c6ac86b811c0
idn.13.1371,Padang,03,12,Kota Padang,2019,12,total_revenue,Pendapatan Daerah,pendapatan daerah,2679316912000,2350116615606.6,2350.1166156066,87.71,"2.350,12 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,0f5f64730a63c1cde72655d113488214874ca14b46c599edecc82fb37be75795,0eb039b819802b998ee3974849555520eb3c64a23aed1b5a7443d527ec006729
idn.13.1371,Padang,03,12,Kota Padang,2019,12,own_source_revenue_pad,PAD,pad,824377000000,546108570689.61,546.10857068961,66.25,"546,11 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,0f5f64730a63c1cde72655d113488214874ca14b46c599edecc82fb37be75795,0eb039b819802b998ee3974849555520eb3c64a23aed1b5a7443d527ec006729
idn.13.1371,Padang,03,12,Kota Padang,2019,12,total_expenditure,Belanja Daerah,belanja daerah,2727105911818,2351499268939.7,2351.4992689397,86.23,"2.351,50 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,0f5f64730a63c1cde72655d113488214874ca14b46c599edecc82fb37be75795,0eb039b819802b998ee3974849555520eb3c64a23aed1b5a7443d527ec006729
idn.13.1371,Padang,03,12,Kota Padang,2019,12,capital_expenditure,Belanja Modal,belanja modal,608641732919,491009055949.84,491.00905594984,80.67,"491,01 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,0f5f64730a63c1cde72655d113488214874ca14b46c599edecc82fb37be75795,0eb039b819802b998ee3974849555520eb3c64a23aed1b5a7443d527ec006729
idn.13.1371,Padang,03,12,Kota Padang,2020,12,total_revenue,Pendapatan Daerah,pendapatan daerah,2687206435640,2167625242572.7,2167.6252425727,80.66,"2.167,63 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,f41a4a7c0d705d7cfc7993987b5d13d55bf698054720c38cf7b6c0204d8749ed,2d56a24d0ca1065e9f244eb15842d1add3b8ff3452c52b05ef5a3f03e8f79cd2
idn.13.1371,Padang,03,12,Kota Padang,2020,12,own_source_revenue_pad,PAD,pad,881995803000,499895722726.67,499.89572272667,56.68,"499,90 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,f41a4a7c0d705d7cfc7993987b5d13d55bf698054720c38cf7b6c0204d8749ed,2d56a24d0ca1065e9f244eb15842d1add3b8ff3452c52b05ef5a3f03e8f79cd2
idn.13.1371,Padang,03,12,Kota Padang,2020,12,total_expenditure,Belanja Daerah,belanja daerah,2745995435458,2139909477473.8,2139.9094774738,77.93,"2.139,91 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,f41a4a7c0d705d7cfc7993987b5d13d55bf698054720c38cf7b6c0204d8749ed,2d56a24d0ca1065e9f244eb15842d1add3b8ff3452c52b05ef5a3f03e8f79cd2
idn.13.1371,Padang,03,12,Kota Padang,2020,12,capital_expenditure,Belanja Modal,belanja modal,527006393049,304791762148.61,304.79176214861,57.83,"304,79 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,f41a4a7c0d705d7cfc7993987b5d13d55bf698054720c38cf7b6c0204d8749ed,2d56a24d0ca1065e9f244eb15842d1add3b8ff3452c52b05ef5a3f03e8f79cd2
idn.13.1371,Padang,03,12,Kota Padang,2021,12,total_revenue,Pendapatan Daerah,pendapatan daerah,2626626257640,2222266851375,2222.266851375,84.61,"2.222,27 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,441af2e057c6f41d4c5778622c9278bc42fcfbcc2b92d4196df26fac56198bf5,084f0af0f1fb3d0fe76f91175cfbeda5fc5c0773c8dbf2ed896e42ee2c87e8f3
idn.13.1371,Padang,03,12,Kota Padang,2021,12,own_source_revenue_pad,PAD,pad,889902818000,538933660166,538.933660166,60.56,"538,93 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,441af2e057c6f41d4c5778622c9278bc42fcfbcc2b92d4196df26fac56198bf5,084f0af0f1fb3d0fe76f91175cfbeda5fc5c0773c8dbf2ed896e42ee2c87e8f3
idn.13.1371,Padang,03,12,Kota Padang,2021,12,total_expenditure,Belanja Daerah,belanja daerah,2649626257640,2211843587664,2211.843587664,83.48,"2.211,84 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,441af2e057c6f41d4c5778622c9278bc42fcfbcc2b92d4196df26fac56198bf5,084f0af0f1fb3d0fe76f91175cfbeda5fc5c0773c8dbf2ed896e42ee2c87e8f3
idn.13.1371,Padang,03,12,Kota Padang,2021,12,capital_expenditure,Belanja Modal,belanja modal,473092614341,297909227313,297.909227313,62.97,"297,91 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,441af2e057c6f41d4c5778622c9278bc42fcfbcc2b92d4196df26fac56198bf5,084f0af0f1fb3d0fe76f91175cfbeda5fc5c0773c8dbf2ed896e42ee2c87e8f3
idn.13.1371,Padang,03,12,Kota Padang,2022,12,total_revenue,Pendapatan Daerah,pendapatan daerah,2642657705104,2249627970195.6,2249.6279701956,85.13,"2.249,63 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,bf96505bfef35d0151298fa77221b702735cb8a3518ac9388650c8fc0f19bfca,aa31801a5f710ee46b87df7fe571be213a1a3454546917b7c7a620d0268d6256
idn.13.1371,Padang,03,12,Kota Padang,2022,12,own_source_revenue_pad,PAD,pad,989902818000,612831641868.56,612.83164186856,61.91,"612,83 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,bf96505bfef35d0151298fa77221b702735cb8a3518ac9388650c8fc0f19bfca,aa31801a5f710ee46b87df7fe571be213a1a3454546917b7c7a620d0268d6256
idn.13.1371,Padang,03,12,Kota Padang,2022,12,total_expenditure,Belanja Daerah,belanja daerah,2786625822659,2224959294893.3,2224.9592948933,79.84,"2.224,96 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,bf96505bfef35d0151298fa77221b702735cb8a3518ac9388650c8fc0f19bfca,aa31801a5f710ee46b87df7fe571be213a1a3454546917b7c7a620d0268d6256
idn.13.1371,Padang,03,12,Kota Padang,2022,12,capital_expenditure,Belanja Modal,belanja modal,554992586597,392983750076.07,392.98375007607,70.81,"392,98 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,bf96505bfef35d0151298fa77221b702735cb8a3518ac9388650c8fc0f19bfca,aa31801a5f710ee46b87df7fe571be213a1a3454546917b7c7a620d0268d6256
idn.13.1371,Padang,03,12,Kota Padang,2023,12,total_revenue,Pendapatan Daerah,pendapatan daerah,2569846948364,2168741712769.6,2168.7417127696,84.39,"2.168,74 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,688dbc60feee19bdcc896b21ff434dfce42832dfe89694f60470e53315517c48,3b12e9215527e6d44443c0e58c7f16b90dad6f8c83e994b896b2ed8e02d1d08a
idn.13.1371,Padang,03,12,Kota Padang,2023,12,own_source_revenue_pad,PAD,pad,928650983599,612346461190.61,612.34646119061,65.94,"612,35 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,688dbc60feee19bdcc896b21ff434dfce42832dfe89694f60470e53315517c48,3b12e9215527e6d44443c0e58c7f16b90dad6f8c83e994b896b2ed8e02d1d08a
idn.13.1371,Padang,03,12,Kota Padang,2023,12,total_expenditure,Belanja Daerah,belanja daerah,2578196948364,2130470226684.7,2130.4702266847,82.63,"2.130,47 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,688dbc60feee19bdcc896b21ff434dfce42832dfe89694f60470e53315517c48,3b12e9215527e6d44443c0e58c7f16b90dad6f8c83e994b896b2ed8e02d1d08a
idn.13.1371,Padang,03,12,Kota Padang,2023,12,capital_expenditure,Belanja Modal,belanja modal,400477618137,364564036252.49,364.56403625249,91.03,"364,56 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,688dbc60feee19bdcc896b21ff434dfce42832dfe89694f60470e53315517c48,3b12e9215527e6d44443c0e58c7f16b90dad6f8c83e994b896b2ed8e02d1d08a
idn.13.1371,Padang,03,12,Kota Padang,2024,12,total_revenue,Pendapatan Daerah,pendapatan daerah,2520903337942,2531277365408.8,2531.2773654088,100.41,"2.531,28 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,191db486521b1e9022cf39103e3f065d160191c19832824a30e032c6546c95a7,a217eaf4a6e94ca89960ad924e06bfa72cc667ed7d03f968f5c46c6991418e8f
idn.13.1371,Padang,03,12,Kota Padang,2024,12,own_source_revenue_pad,PAD,pad,706838011883,662552174238.82,662.55217423882,93.73,"662,55 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,191db486521b1e9022cf39103e3f065d160191c19832824a30e032c6546c95a7,a217eaf4a6e94ca89960ad924e06bfa72cc667ed7d03f968f5c46c6991418e8f
idn.13.1371,Padang,03,12,Kota Padang,2024,12,total_expenditure,Belanja Daerah,belanja daerah,2560291241430,2444666033219,2444.666033219,95.48,"2.444,67 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,191db486521b1e9022cf39103e3f065d160191c19832824a30e032c6546c95a7,a217eaf4a6e94ca89960ad924e06bfa72cc667ed7d03f968f5c46c6991418e8f
idn.13.1371,Padang,03,12,Kota Padang,2024,12,capital_expenditure,Belanja Modal,belanja modal,243964970488.75,227292967758.88,227.29296775888,93.17,"227,29 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,191db486521b1e9022cf39103e3f065d160191c19832824a30e032c6546c95a7,a217eaf4a6e94ca89960ad924e06bfa72cc667ed7d03f968f5c46c6991418e8f
idn.13.1371,Padang,03,12,Kota Padang,2025,12,total_revenue,Pendapatan Daerah,pendapatan daerah,2811296754925,2850542905808.1,2850.5429058081,101.40,"2.850,54 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,50afa5244eaed56a970a5e6966c07ac7cb291d9ab53737a79a7ca6760bb87285,fb1bdf042fc9dfbc9e0939a70275bf6d2e1b73d97e5f1919649be3ff9260b7d2
idn.13.1371,Padang,03,12,Kota Padang,2025,12,own_source_revenue_pad,PAD,pad,894292136639,924527409117.07,924.52740911707,103.38,"924,53 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,50afa5244eaed56a970a5e6966c07ac7cb291d9ab53737a79a7ca6760bb87285,fb1bdf042fc9dfbc9e0939a70275bf6d2e1b73d97e5f1919649be3ff9260b7d2
