indicator_id,geography_id,outer_held_year,selected_penalty,hierarchical_slope_per_year
real_grdp_growth,idn.13.1371,2022,10.0,-0.0076357656796990445
real_grdp_growth,idn.13.1372,2022,10.0,0.004672360731136084
real_grdp_growth,idn.13.1373,2022,10.0,-0.009136894347870659
real_grdp_growth,idn.13.1374,2022,10.0,0.0014161530561925388
real_grdp_growth,idn.13.1375,2022,10.0,-0.015440506086019611
real_grdp_growth,idn.13.1376,2022,10.0,-0.018149309697757764
real_grdp_growth,idn.13.1377,2022,10.0,0.007595611295470208
real_grdp_growth,idn.13.1301,2023,10.0,-0.012355235037101814
real_grdp_growth,idn.13.1302,2023,10.0,-0.02447505070530461
real_grdp_growth,idn.13.1303,2023,10.0,-0.04368011982972858
real_grdp_growth,idn.13.1304,2023,10.0,-0.027965834115442855
real_grdp_growth,idn.13.1305,2023,10.0,-0.05223426729516634
real_grdp_growth,idn.13.1306,2023,10.0,0.13051342855736825
real_grdp_growth,idn.13.1307,2023,10.0,-0.03317320738733226
real_grdp_growth,idn.13.1308,2023,10.0,-0.03016629494493594
real_grdp_growth,idn.13.1309,2023,10.0,-0.017948553009452035
real_grdp_growth,idn.13.1310,2023,10.0,-0.0063644516269636105
real_grdp_growth,idn.13.1311,2023,10.0,-0.015269981580880637
real_grdp_growth,idn.13.1312,2023,10.0,0.004280709663359009
real_grdp_growth,idn.13.1371,2023,10.0,-0.0377411797375626
real_grdp_growth,idn.13.1372,2023,10.0,-0.027746940106226293
real_grdp_growth,idn.13.1373,2023,10.0,-0.04144509678825392
real_grdp_growth,idn.13.1374,2023,10.0,-0.03273541936889909
real_grdp_growth,idn.13.1375,2023,10.0,-0.04739555761774697
real_grdp_growth,idn.13.1376,2023,10.0,-0.04963058065922163
real_grdp_growth,idn.13.1377,2023,10.0,-0.025154774207608744
real_grdp_growth,idn.13.1301,2024,100.0,-0.025376175517407507
real_grdp_growth,idn.13.1302,2024,100.0,-0.026537660226152237
real_grdp_growth,idn.13.1303,2024,100.0,-0.029357842985650924
real_grdp_growth,idn.13.1304,2024,100.0,-0.027027235013262884
real_grdp_growth,idn.13.1305,2024,100.0,-0.03019567929424854
real_grdp_growth,idn.13.1306,2024,100.0,-0.001348393810331938
real_grdp_growth,idn.13.1307,2024,100.0,-0.02817584734245631
real_grdp_growth,idn.13.1308,2024,100.0,-0.027322733924061537
real_grdp_growth,idn.13.1309,2024,100.0,-0.025437849775477493
real_grdp_growth,idn.13.1310,2024,100.0,-0.023805320847987192
real_grdp_growth,idn.13.1311,2024,100.0,-0.024855763601261866
real_grdp_growth,idn.13.1312,2024,100.0,-0.02271640241077894
real_grdp_growth,idn.13.1371,2024,100.0,-0.031097594591161994
real_grdp_growth,idn.13.1372,2024,100.0,-0.028543488160630414
real_grdp_growth,idn.13.1373,2024,100.0,-0.029183287860746403
real_grdp_growth,idn.13.1374,2024,100.0,-0.02910916558728614
real_grdp_growth,idn.13.1375,2024,100.0,-0.03154925951322045
real_grdp_growth,idn.13.1376,2024,100.0,-0.032142379155622916
real_grdp_growth,idn.13.1377,2024,100.0,-0.027980215464220533
real_grdp_growth,idn.13.1301,2025,10.0,0.07738272416259158
real_grdp_growth,idn.13.1302,2025,10.0,0.04042899665616484
real_grdp_growth,idn.13.1303,2025,10.0,0.046560102054622424
real_grdp_growth,idn.13.1304,2025,10.0,0.05137372673328565
real_grdp_growth,idn.13.1305,2025,10.0,0.051752904111177736
real_grdp_growth,idn.13.1306,2025,10.0,0.29881588611631915
real_grdp_growth,idn.13.1307,2025,10.0,0.0621899221060363
real_grdp_growth,idn.13.1308,2025,10.0,0.049824883545625
real_grdp_growth,idn.13.1309,2025,10.0,0.05702282699035509
real_grdp_growth,idn.13.1310,2025,10.0,0.06634801979241159
real_grdp_growth,idn.13.1311,2025,10.0,0.04723490925256586
real_grdp_growth,idn.13.1312,2025,10.0,0.06538400950963527
real_grdp_growth,idn.13.1371,2025,10.0,0.03466421516516231
real_grdp_growth,idn.13.1372,2025,10.0,0.05159223573071493
real_grdp_growth,idn.13.1373,2025,10.0,0.035692492800123723
real_grdp_growth,idn.13.1374,2025,10.0,0.04630303264588205
real_grdp_growth,idn.13.1375,2025,10.0,0.03383516632197463
real_grdp_growth,idn.13.1376,2025,10.0,0.028070384830972052
real_grdp_growth,idn.13.1377,2025,10.0,0.05945213290295148
rice_yield,idn.13.1301,2018,0.1,0.0416662307692664
rice_yield,idn.13.1302,2018,0.1,0.028005565864208846
rice_yield,idn.13.1303,2018,0.1,0.04902934758853751
rice_yield,idn.13.1304,2018,0.1,0.06380056371340691
rice_yield,idn.13.1305,2018,0.1,-0.09135951740255209
rice_yield,idn.13.1306,2018,0.1,-0.00820115692814646
rice_yield,idn.13.1307,2018,0.1,-0.0521288899828999
rice_yield,idn.13.1308,2018,0.1,0.06172473258208509
rice_yield,idn.13.1309,2018,0.1,0.029380112659514023
rice_yield,idn.13.1310,2018,0.1,0.02617554066910054
rice_yield,idn.13.1311,2018,0.1,0.027179166306659636
rice_yield,idn.13.1312,2018,0.1,-0.01392671460036434
rice_yield,idn.13.1371,2018,0.1,0.03331349925080015
rice_yield,idn.13.1372,2018,0.1,-0.03025781519644375
rice_yield,idn.13.1373,2018,0.1,0.2089639632095047
rice_yield,idn.13.1374,2018,0.1,0.16311009483858366
rice_yield,idn.13.1375,2018,0.1,-0.022870363589487387
rice_yield,idn.13.1376,2018,0.1,0.03176860894169921
rice_yield,idn.13.1377,2018,0.1,-0.12619439726490084
rice_yield,idn.13.1301,2019,1.0,0.00844803531841325
rice_yield,idn.13.1302,2019,1.0,0.03246319832068767
rice_yield,idn.13.1303,2019,1.0,0.03266941515162031
rice_yield,idn.13.1304,2019,1.0,-0.0019841102464086212
rice_yield,idn.13.1305,2019,1.0,-0.029949235341177417
rice_yield,idn.13.1306,2019,1.0,0.014962061095517204
rice_yield,idn.13.1307,2019,1.0,-0.05167781760046476
rice_yield,idn.13.1308,2019,1.0,0.0385723719370637
rice_yield,idn.13.1309,2019,1.0,0.03801285715313652
rice_yield,idn.13.1310,2019,1.0,0.010989354499611054
rice_yield,idn.13.1311,2019,1.0,0.0525026221266013
rice_yield,idn.13.1312,2019,1.0,-0.03763081229341388
rice_yield,idn.13.1371,2019,1.0,0.05967017330173398
rice_yield,idn.13.1372,2019,1.0,0.04925319073918657
rice_yield,idn.13.1373,2019,1.0,0.16542453266488777
rice_yield,idn.13.1374,2019,1.0,0.22035250840408419
rice_yield,idn.13.1375,2019,1.0,0.05960648869218127
rice_yield,idn.13.1376,2019,1.0,0.024637572846843883
rice_yield,idn.13.1377,2019,1.0,-0.035027324802890746
rice_yield,idn.13.1301,2020,0.1,0.01956910128078266
rice_yield,idn.13.1302,2020,0.1,0.013339241482074746
rice_yield,idn.13.1303,2020,0.1,0.018671109807130888
rice_yield,idn.13.1304,2020,0.1,0.032481156833896505
rice_yield,idn.13.1305,2020,0.1,-0.05841164851045368
rice_yield,idn.13.1306,2020,0.1,0.004685437588082858
rice_yield,idn.13.1307,2020,0.1,-0.04434704164542496
rice_yield,idn.13.1308,2020,0.1,0.05523666160249848
rice_yield,idn.13.1309,2020,0.1,0.04749122144076155
rice_yield,idn.13.1310,2020,0.1,-0.021685942010211928
rice_yield,idn.13.1311,2020,0.1,0.0438211999051399
rice_yield,idn.13.1312,2020,0.1,-0.03249910950460831
rice_yield,idn.13.1371,2020,0.1,0.03421648843852014
rice_yield,idn.13.1372,2020,0.1,0.07351275706243786
rice_yield,idn.13.1373,2020,0.1,0.16235326161128852
rice_yield,idn.13.1374,2020,0.1,0.23934231799945707
rice_yield,idn.13.1375,2020,0.1,0.021761867069909385
rice_yield,idn.13.1376,2020,0.1,0.04588545516818217
rice_yield,idn.13.1377,2020,0.1,-0.09230397040207236
rice_yield,idn.13.1301,2021,0.1,0.02178306093276336
rice_yield,idn.13.1302,2021,0.1,0.019894416914301032
rice_yield,idn.13.1303,2021,0.1,0.037936580829640645
rice_yield,idn.13.1304,2021,0.1,0.024986520536073226
rice_yield,idn.13.1305,2021,0.1,-0.0510721929239459
rice_yield,idn.13.1306,2021,0.1,0.0028944584960716945
rice_yield,idn.13.1307,2021,0.1,-0.04982124693866589
rice_yield,idn.13.1308,2021,0.1,0.05555760457283153
rice_yield,idn.13.1309,2021,0.1,0.04755993315198246
rice_yield,idn.13.1310,2021,0.1,-0.0007323035314555304
rice_yield,idn.13.1311,2021,0.1,0.05221709145378296
rice_yield,idn.13.1312,2021,0.1,-0.028889316297059098
rice_yield,idn.13.1371,2021,0.1,0.049781397661941305
rice_yield,idn.13.1372,2021,0.1,0.047253059685310225
rice_yield,idn.13.1373,2021,0.1,0.19730004708603371
rice_yield,idn.13.1374,2021,0.1,0.24106386262929963
rice_yield,idn.13.1375,2021,0.1,0.03922544938966385
rice_yield,idn.13.1376,2021,0.1,0.04536890649806753
rice_yield,idn.13.1377,2021,0.1,-0.08876623425622582
rice_yield,idn.13.1301,2022,0.1,0.026517125221358483
rice_yield,idn.13.1302,2022,0.1,0.016171913362237507
rice_yield,idn.13.1303,2022,0.1,0.030505814979768463
rice_yield,idn.13.1304,2022,0.1,0.02650099149438434
rice_yield,idn.13.1305,2022,0.1,-0.05713608281223963
rice_yield,idn.13.1306,2022,0.1,0.0020266266559296475
rice_yield,idn.13.1307,2022,0.1,-0.05146399665481109
rice_yield,idn.13.1308,2022,0.1,0.05378661667630462
rice_yield,idn.13.1309,2022,0.1,0.04234397872878083
rice_yield,idn.13.1310,2022,0.1,-0.0010782009876315
rice_yield,idn.13.1311,2022,0.1,0.04720871322917587
rice_yield,idn.13.1312,2022,0.1,-0.03265190467593455
rice_yield,idn.13.1371,2022,0.1,0.046143221940556804
rice_yield,idn.13.1372,2022,0.1,0.0408360574014907
rice_yield,idn.13.1373,2022,0.1,0.18395053201581973
rice_yield,idn.13.1374,2022,0.1,0.2247746827081562
rice_yield,idn.13.1375,2022,0.1,0.028057646656761193
rice_yield,idn.13.1376,2022,0.1,0.03698874566295689
rice_yield,idn.13.1377,2022,0.1,-0.08902015283594125
rice_yield,idn.13.1301,2023,0.1,0.02845444938937817
rice_yield,idn.13.1302,2023,0.1,0.01993091403140338
rice_yield,idn.13.1303,2023,0.1,0.029737796640290227
rice_yield,idn.13.1304,2023,0.1,0.03551496888131327
rice_yield,idn.13.1305,2023,0.1,-0.06377250969294071
rice_yield,idn.13.1306,2023,0.1,-0.0028251181401782953
rice_yield,idn.13.1307,2023,0.1,-0.04995736443737003
rice_yield,idn.13.1308,2023,0.1,0.04439239163875183
rice_yield,idn.13.1309,2023,0.1,0.0447763410080658
rice_yield,idn.13.1310,2023,0.1,-0.0022941991404860306
rice_yield,idn.13.1311,2023,0.1,0.054366812594230284
rice_yield,idn.13.1312,2023,0.1,-0.03654357284944752
rice_yield,idn.13.1371,2023,0.1,0.03718806693431733
rice_yield,idn.13.1372,2023,0.1,0.03512064725339611
rice_yield,idn.13.1373,2023,0.1,0.16546038267290117
rice_yield,idn.13.1374,2023,0.1,0.23611849369122848
rice_yield,idn.13.1375,2023,0.1,0.0346491489894309
rice_yield,idn.13.1376,2023,0.1,0.03467516753643572
rice_yield,idn.13.1377,2023,0.1,-0.08838412134854648
rice_yield,idn.13.1301,2024,1.0,0.041808971519328955
rice_yield,idn.13.1302,2024,1.0,0.04397424824412048
rice_yield,idn.13.1303,2024,1.0,0.06709176151174752
rice_yield,idn.13.1304,2024,1.0,0.039921177736159844
rice_yield,idn.13.1305,2024,1.0,-0.014624690345720347
rice_yield,idn.13.1306,2024,1.0,0.03247765991963226
rice_yield,idn.13.1307,2024,1.0,-0.03605001255951874
rice_yield,idn.13.1308,2024,1.0,0.07544354316451472
rice_yield,idn.13.1309,2024,1.0,0.0680379328536732
rice_yield,idn.13.1310,2024,1.0,0.028823376371489674
rice_yield,idn.13.1311,2024,1.0,0.06681124596967011
rice_yield,idn.13.1312,2024,1.0,-0.01443666911751712
rice_yield,idn.13.1371,2024,1.0,0.06267477894920008
rice_yield,idn.13.1372,2024,1.0,0.06738289115541687
rice_yield,idn.13.1373,2024,1.0,0.1988309578726269
rice_yield,idn.13.1374,2024,1.0,0.25479759926762313
rice_yield,idn.13.1375,2024,1.0,0.033270684938585995
rice_yield,idn.13.1376,2024,1.0,0.06573164020772926
rice_yield,idn.13.1377,2024,1.0,-0.07679906487187647
rice_yield,idn.13.1301,2025,1.0,0.03113311270015477
rice_yield,idn.13.1302,2025,1.0,0.020239187042856453
rice_yield,idn.13.1303,2025,1.0,0.018342541530617144
rice_yield,idn.13.1304,2025,1.0,0.021372459934968883
rice_yield,idn.13.1305,2025,1.0,-0.04546344215025336
rice_yield,idn.13.1306,2025,1.0,0.009950882419103264
rice_yield,idn.13.1307,2025,1.0,-0.03475084015569298
rice_yield,idn.13.1308,2025,1.0,0.06411588695219461
rice_yield,idn.13.1309,2025,1.0,0.05234979447712669
rice_yield,idn.13.1310,2025,1.0,-0.00872001513302747
rice_yield,idn.13.1311,2025,1.0,0.035390592301242745
rice_yield,idn.13.1312,2025,1.0,0.009321689309402354
rice_yield,idn.13.1371,2025,1.0,0.0541775369975256
rice_yield,idn.13.1372,2025,1.0,0.06566076455872231
rice_yield,idn.13.1373,2025,1.0,0.21333438196579393
rice_yield,idn.13.1374,2025,1.0,0.18468343001656454
rice_yield,idn.13.1375,2025,1.0,0.029606367459900966
rice_yield,idn.13.1376,2025,1.0,0.0672527863175619
rice_yield,idn.13.1377,2025,1.0,-0.035211402259047356
