indicator_id,geography_id,geography_name,favorable_direction_semantics,indicator_hierarchical_trajectory_qualified,selected_final_penalty,observed_2018,observed_2025,observed_change_2018_2025,shared_slope_per_year,geography_slope_deviation_per_year,hierarchical_slope_per_year,fitted_2018,fitted_2025,geography_full_fit_rmse,loo_min_slope_per_year,loo_max_slope_per_year,loo_same_direction_retention,stability_envelope_excludes_zero,trajectory_classification,stability_envelope_is_confidence_interval,causal_claim_authorized,guaranteed_future_trajectory_authorized,historical_boundary_continuity_claimed
labor_force_participation,idn.13.1309,Pasaman,higher_is_generally_favorable_with_context,True,1.0,67.2,72.69,5.489999999999995,0.4891979949874689,0.08235614944095965,0.5715541444284286,69.46814236584552,73.46902137684452,1.8497510537084572,0.3188190273962336,0.6625485794265152,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1310,Solok Selatan,higher_is_generally_favorable_with_context,True,1.0,74.89,77.96,3.069999999999993,0.4891979949874689,0.19147532042541565,0.6806733154128846,72.24066971184438,77.00538291973457,1.7216027971375527,0.5538910796937953,0.9896803147942383,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1311,Dharmasraya,higher_is_generally_favorable_with_context,True,1.0,68.56,74.56,6.0,0.4891979949874689,0.23779656394873278,0.7269945589362017,69.63521202617943,74.72417393873283,0.9215990475075923,0.6105325360091083,0.791120007997945,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1312,Pasaman Barat,higher_is_generally_favorable_with_context,True,1.0,66.96,68.06,1.1000000000000085,0.4891979949874689,-0.34189255522225287,0.14730543976521604,66.45967949883344,67.49081757718996,1.250929176998663,0.06455291106278871,0.21082265386948632,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1371,Padang,higher_is_generally_favorable_with_context,True,1.0,62.78,67.27,4.489999999999995,0.4891979949874689,0.24256340332696974,0.7317613983144386,62.69630586613338,67.81863565433444,1.2242236829787854,0.6359467571257277,0.7767015964662344,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1372,Solok,higher_is_generally_favorable_with_context,True,1.0,64.76,70.32,5.559999999999988,0.4891979949874689,0.5603872375238601,1.049585232511329,64.3072557797776,71.65435240735691,1.257740513012555,0.8583273484828154,1.184280925568682,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1373,Sawahlunto,higher_is_generally_favorable_with_context,True,1.0,72.88,74.02,1.1400000000000006,0.4891979949874689,-0.14272157076629283,0.3464764242211761,69.88258105323757,72.3079160227858,1.8004011873840762,0.13316578504284626,0.695246951240296,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1374,Padang Panjang,higher_is_generally_favorable_with_context,True,1.0,66.17,69.2,3.030000000000001,0.4891979949874689,-0.48375784019634605,0.0054401547911228755,67.40176355179831,67.43984463533617,1.9349239481777363,-0.21336186681572356,0.12052598381261137,0.625,False,trajectory_not_robust,False,False,False,False
labor_force_participation,idn.13.1375,Bukittinggi,higher_is_generally_favorable_with_context,True,1.0,69.15,70.32,1.1699999999999875,0.4891979949874689,-0.13007908371966354,0.3591189112678054,67.31611012635216,69.8299425052268,2.018465174530516,0.21709914529858435,0.5749749657461867,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1376,Payakumbuh,higher_is_generally_favorable_with_context,True,1.0,70.81,71.93,1.1200000000000045,0.4891979949874689,-0.17132260703572483,0.3178753879517441,69.39601801351392,71.62114572917613,1.0289114835478324,0.2557799641007087,0.4857637236790978,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1377,Pariaman,higher_is_generally_favorable_with_context,True,1.0,67.0,72.96,5.959999999999994,0.4891979949874689,0.3077447504772292,0.7969427454646981,65.57817115110748,71.15677036936037,2.622075988823294,0.5732201821416653,1.0036040732743252,1.0,True,persistent_increase,False,False,False,False
unemployment_rate,idn.13.1301,Kepulauan Mentawai,lower_is_generally_favorable,True,1.0,2.31,1.53,-0.78,-0.07718045112781956,-0.1629724570493591,-0.24015290817717866,3.395491318971003,1.7144209617307524,0.7515855163880396,-0.37421615007600595,-0.2036890086549475,1.0,True,persistent_decrease,False,False,False,False
unemployment_rate,idn.13.1302,Pesisir Selatan,lower_is_generally_favorable,True,1.0,6.03,5.1,-0.9300000000000006,-0.07718045112781956,-0.13406053995091355,-0.21124099107873312,6.2776329424597765,4.798946004908645,0.5559487113409193,-0.24959239667618727,-0.1816090673686906,1.0,True,persistent_decrease,False,False,False,False
unemployment_rate,idn.13.1303,Solok,lower_is_generally_favorable,True,1.0,6.12,4.7,-1.42,-0.07718045112781956,-0.002765203163348745,-0.0799456542911683,5.385877041481077,4.8262574614429,0.5166498357419466,-0.12568931806392397,-0.006147247084165452,1.0,True,persistent_decrease,False,False,False,False
unemployment_rate,idn.13.1304,Sijunjung,lower_is_generally_favorable,True,1.0,3.22,4.59,1.3699999999999997,-0.07718045112781956,0.2181674393236978,0.14098698819587824,3.943723903887526,4.930632821258674,0.5878997210166031,0.04824985173723066,0.22229195667209534,1.0,True,persistent_increase,False,False,False,False
unemployment_rate,idn.13.1305,Tanah Datar,lower_is_generally_favorable,True,1.0,4.01,5.26,1.25,-0.07718045112781956,0.29733842377965636,0.2201579726518368,4.091069902736115,5.632175711298973,0.5453815742429484,0.13857148557519647,0.2757196365384866,1.0,True,persistent_increase,False,False,False,False
unemployment_rate,idn.13.1306,Padang Pariaman,lower_is_generally_favorable,True,1.0,7.03,6.48,-0.5499999999999998,-0.07718045112781956,-0.009811835287701187,-0.08699228641552074,7.117206920582978,6.508260915674333,0.7715797875583956,-0.1575922748493676,-0.044171366845682666,1.0,True,persistent_decrease,False,False,False,False
unemployment_rate,idn.13.1307,Agam,lower_is_generally_favorable,True,1.0,4.93,4.71,-0.21999999999999975,-0.07718045112781956,0.05816743932369786,-0.019013011804121693,4.957057237220859,4.823966154592007,0.15188940836409884,-0.035560432544591146,-0.0017534543521085077,1.0,True,persistent_decrease,False,False,False,False
unemployment_rate,idn.13.1308,Lima Puluh Kota,lower_is_generally_favorable,True,1.0,2.73,3.78,1.0499999999999998,-0.07718045112781956,0.2586855740387238,0.1815051229109042,2.7807993212738245,4.0513351816501535,0.47880840522474866,0.13055025737201228,0.22259081836066397,1.0,True,persistent_increase,False,False,False,False
unemployment_rate,idn.13.1309,Pasaman,lower_is_generally_favorable,True,1.0,6.04,5.29,-0.75,-0.07718045112781956,0.017545677665666753,-0.059634773462152804,5.497011180801746,5.079567766566676,0.2905458379039812,-0.07943251146906241,-0.0076703658511646285,1.0,True,persistent_decrease,False,False,False,False
unemployment_rate,idn.13.1310,Solok Selatan,lower_is_generally_favorable,True,1.0,5.84,2.13,-3.71,-0.07718045112781956,-0.4436978456503954,-0.520878296778215,5.95914129018574,2.3129932127382355,0.49312542860860914,-0.5626870436135829,-0.48309765156624385,1.0,True,persistent_decrease,False,False,False,False
unemployment_rate,idn.13.1311,Dharmasraya,lower_is_generally_favorable,True,1.0,4.02,5.51,1.4900000000000002,-0.07718045112781956,0.26604308699209167,0.18886263586427213,4.747270248159258,6.069308699209162,0.47663656479267624,0.09572038664203572,0.25699541237499945,1.0,True,persistent_increase,False,False,False,False
unemployment_rate,idn.13.1312,Pasaman Barat,lower_is_generally_favorable,True,1.0,3.36,5.95,2.5900000000000003,-0.07718045112781956,0.39257158440141804,0.31539113327359847,4.201087173893283,6.408825106808472,0.4836223012845043,0.20924713188228966,0.37204527638225215,1.0,True,persistent_increase,False,False,False,False
unemployment_rate,idn.13.1371,Padang,lower_is_generally_favorable,True,1.0,9.29,9.7,0.41000000000000014,-0.07718045112781956,0.05215707662939734,-0.025023374498422214,10.362537951095355,10.1873743296064,1.838826092805986,-0.1576069025692062,0.1015166742917499,0.625,False,trajectory_not_robust,False,False,False,False
unemployment_rate,idn.13.1372,Solok,lower_is_generally_favorable,True,1.0,6.03,3.87,-2.16,-0.07718045112781956,-0.424630488137442,-0.5018109392652615,6.97907220555707,3.4663956307002404,1.0594242466604635,-0.6202904927777284,-0.45895095635036337,1.0,True,persistent_decrease,False,False,False,False
unemployment_rate,idn.13.1373,Sawahlunto,lower_is_generally_favorable,True,1.0,5.92,4.64,-1.2800000000000002,-0.07718045112781956,-0.206910280883556,-0.2840907320113756,6.862607035724025,4.8739719116443965,0.84217886855084,-0.4018317439110013,-0.23375691600403542,1.0,True,persistent_decrease,False,False,False,False
unemployment_rate,idn.13.1374,Padang Panjang,lower_is_generally_favorable,True,1.0,5.35,5.07,-0.27999999999999936,-0.07718045112781956,0.021483501499863708,-0.05569694962795585,5.472117686270945,5.0822390388752545,0.7909447112322592,-0.13217908303738873,0.02753610030150691,0.875,False,trajectory_not_robust,False,False,False,False
unemployment_rate,idn.13.1375,Bukittinggi,lower_is_generally_favorable,True,1.0,7.24,4.41,-2.83,-0.07718045112781956,-0.30545950368148345,-0.382639954809303,7.04641820440566,4.367938520740539,0.5246231306013402,-0.42004868121782846,-0.37058967682124616,1.0,True,persistent_decrease,False,False,False,False
unemployment_rate,idn.13.1376,Payakumbuh,lower_is_generally_favorable,True,1.0,3.95,4.96,1.0099999999999998,-0.07718045112781956,0.10801199890919004,0.030831547781370483,5.043712389782748,5.2595332242523405,0.9146941905596253,-0.10417081916032145,0.11465076649937082,0.75,False,trajectory_not_robust,False,False,False,False
unemployment_rate,idn.13.1377,Pariaman,lower_is_generally_favorable,True,1.0,5.82,5.16,-0.6600000000000001,-0.07718045112781956,0.0001363512407962647,-0.07704409988702329,5.8001660455110144,5.260857346301851,0.2524615584664506,-0.09939667212002715,-0.06128201282898986,1.0,True,persistent_decrease,False,False,False,False
poverty_rate,idn.13.1301,Kepulauan Mentawai,lower_is_generally_favorable,False,0.1,14.44,13.22,-1.2199999999999989,-0.14476817042606485,-0.02157740392035823,-0.16634557434642308,14.591001745430155,13.426582725005193,0.30108832719228723,-0.20094881569219755,-0.12462401201987068,1.0,True,trajectory_not_robust,False,False,False,False
poverty_rate,idn.13.1302,Pesisir Selatan,lower_is_generally_favorable,False,0.1,7.59,6.52,-1.0700000000000003,-0.14476817042606485,0.012909399598703158,-0.1318587708273617,7.877705340520847,6.954693944729315,0.29932434258386287,-0.1746955633897741,-0.06749556870920995,1.0,True,trajectory_not_robust,False,False,False,False
poverty_rate,idn.13.1303,Solok,lower_is_generally_favorable,False,0.1,8.88,6.52,-2.360000000000001,-0.14476817042606485,-0.12480321037197148,-0.26957138079803633,8.520193302578702,6.633193636992448,0.2750318578587354,-0.3025858218605114,-0.22315425001554412,1.0,True,trajectory_not_robust,False,False,False,False
poverty_rate,idn.13.1304,Sijunjung,lower_is_generally_favorable,False,0.1,7.11,5.15,-1.96,-0.14476817042606485,-0.13324895817255786,-0.2780171285986227,7.288025024819026,5.341905124628667,0.17619823406003876,-0.3063905728726776,-0.25294418789040796,1.0,True,trajectory_not_robust,False,False,False,False
poverty_rate,idn.13.1305,Tanah Datar,lower_is_generally_favorable,False,0.1,5.32,3.59,-1.7300000000000004,-0.14476817042606485,-0.03342491125173669,-0.17819308167780154,5.04604826800356,3.798696696258949,0.20730265949096305,-0.2028407695317577,-0.13712839679246863,1.0,True,trajectory_not_robust,False,False,False,False
poverty_rate,idn.13.1306,Padang Pariaman,lower_is_generally_favorable,False,0.1,8.04,5.86,-2.179999999999999,-0.14476817042606485,-0.11788238925760172,-0.2626505596836666,7.6651062311475435,5.826552313361878,0.2627745625864266,-0.28709805115412806,-0.21261447106091894,1.0,True,trajectory_not_robust,False,False,False,False
poverty_rate,idn.13.1307,Agam,lower_is_generally_favorable,False,0.1,6.76,5.97,-0.79,-0.14476817042606485,0.0698008951998762,-0.07496727522618865,6.8477209083858765,6.322949981802556,0.24936530818923058,-0.10997831231237383,-0.022442721773125007,1.0,True,trajectory_not_robust,False,False,False,False
poverty_rate,idn.13.1308,Lima Puluh Kota,lower_is_generally_favorable,False,0.1,6.99,6.1,-0.8900000000000006,-0.14476817042606485,0.05631115912949497,-0.08845701129656988,7.115922638953198,6.49672355987721,0.25826190807086136,-0.11565263402260631,-0.029611225189829383,1.0,True,trajectory_not_robust,False,False,False,False
poverty_rate,idn.13.1309,Pasaman,lower_is_generally_favorable,False,0.1,7.31,6.02,-1.29,-0.14476817042606485,-0.0109029171168393,-0.15567108754290415,7.480801535444999,6.39110392264467,0.23571903541122327,-0.1815573099595679,-0.10161572361252227,1.0,True,trajectory_not_robust,False,False,False,False
poverty_rate,idn.13.1310,Solok Selatan,lower_is_generally_favorable,False,0.1,7.07,6.0,-1.0700000000000003,-0.14476817042606485,-0.02685599629572505,-0.1716241667217899,7.415649658250112,6.214280491197583,0.28551260556472,-0.22255242713776072,-0.14042974115510004,1.0,True,trajectory_not_robust,False,False,False,False
