regime_id,target_id,target_direction,geography_id,geography_name,forecast_year,information_cutoff_year,lag1_observed_target_2025,forecast_point,forecast_interval_low_empirical,forecast_interval_high_empirical,empirical_residual_q025,empirical_residual_q975,selected_penalty,forecast_qualified,public_substantive_use_authorized,claim_type
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1373,Sawahlunto,2026,2025,4.64,4.270902016199985,2.012931283784611,5.2862562720814585,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1374,Padang Panjang,2026,2025,5.07,4.91889721537377,2.660926482958396,5.934251471255243,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1375,Bukittinggi,2026,2025,4.41,4.404259203930245,2.146288471514871,5.4196134598117185,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1376,Payakumbuh,2026,2025,4.96,4.886292223804261,2.6283214913888875,5.901646479685735,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1377,Pariaman,2026,2025,5.16,5.031109845349527,2.773139112934153,6.046464101231001,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1301,Kepulauan Mentawai,2026,2025,2.93,3.3334410593293686,2.955610453577383,31.83782223791753,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1302,Pesisir Selatan,2026,2025,3.62,3.2975969971514045,2.9197663913994187,31.801978175739567,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1303,Solok,2026,2025,3.01,3.4396526896987107,3.061822083946725,31.944033868286873,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1304,Sijunjung,2026,2025,3.26,3.2942260540195196,2.916395448267534,31.79860723260768,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1305,Tanah Datar,2026,2025,2.66,3.423873273236192,3.046042667484206,31.928254451824355,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1306,Padang Pariaman,2026,2025,1.74,3.156742068113576,2.7789114623615903,31.661123246701738,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1307,Agam,2026,2025,2.99,3.2931522263996835,2.9153216206476977,31.797533404987846,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1308,Lima Puluh Kota,2026,2025,3.4,3.2934841590904087,2.915653553338423,31.79786533767857,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1309,Pasaman,2026,2025,3.49,3.2468942117939816,2.869063606041996,31.751275390382144,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1310,Solok Selatan,2026,2025,3.65,3.4465313428525794,3.0687007371005937,31.950912521440742,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1311,Dharmasraya,2026,2025,3.79,3.422395487980208,3.0445648822282223,31.92677666656837,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1312,Pasaman Barat,2026,2025,3.87,3.1670989449452995,2.7892683391933137,31.67148012353346,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1371,Padang,2026,2025,3.63,3.463684219686247,3.0858536139342614,31.96806539827441,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1372,Solok,2026,2025,3.61,3.6104795004140207,3.232648894662035,32.114860679002184,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1373,Sawahlunto,2026,2025,3.38,3.6122662373145964,3.2344356315626106,32.11664741590276,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1374,Padang Panjang,2026,2025,3.61,3.7580862836833417,3.380255677931356,32.2624674622715,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1375,Bukittinggi,2026,2025,3.51,3.6959267505415063,3.3180961447895205,32.200307929129664,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1376,Payakumbuh,2026,2025,3.55,3.5298349045843143,3.1520042988323285,32.034216083172474,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,idn.13.1377,Pariaman,2026,2025,3.46,3.5360416637116785,3.1582110579596927,32.04042284229984,-0.3778306057519859,28.50438117858816,100.0,False,False,one_year_ahead_model_forecast_not_causal
