geography_id,geography_name,omitted_year,full_period_slope_mm_per_year,leave_one_year_out_slope_mm_per_year,same_direction_as_full
idn.13.1309,Pasaman,1981,7.5764827827957,8.047688857655505,True
idn.13.1309,Pasaman,1982,7.5764827827957,6.398483851851822,True
idn.13.1309,Pasaman,1983,7.5764827827957,6.7578978522727144,True
idn.13.1309,Pasaman,1984,7.5764827827957,9.038399764267984,True
idn.13.1309,Pasaman,1985,7.5764827827957,8.370547911111114,True
idn.13.1309,Pasaman,1986,7.5764827827957,8.76245946726193,True
idn.13.1309,Pasaman,1987,7.5764827827957,8.047688857655505,True
idn.13.1309,Pasaman,1988,7.5764827827957,8.370547911111114,True
idn.13.1309,Pasaman,1989,7.5764827827957,8.025951002392338,True
idn.13.1309,Pasaman,1990,7.5764827827957,7.5330896411290205,True
idn.13.1309,Pasaman,1991,7.5764827827957,8.025951002392338,True
idn.13.1309,Pasaman,1992,7.5764827827957,8.047688857655505,True
idn.13.1309,Pasaman,1993,7.5764827827957,7.331944927631585,True
idn.13.1309,Pasaman,1994,7.5764827827957,6.796339819444425,True
idn.13.1309,Pasaman,1995,7.5764827827957,7.684141301843313,True
idn.13.1309,Pasaman,1996,7.5764827827957,7.24010081929824,True
idn.13.1309,Pasaman,1997,7.5764827827957,7.058362706388188,True
idn.13.1309,Pasaman,1998,7.5764827827957,7.197841175757548,True
idn.13.1309,Pasaman,1999,7.5764827827957,8.025951002392338,True
idn.13.1309,Pasaman,2000,7.5764827827957,7.492644391666655,True
idn.13.1309,Pasaman,2001,7.5764827827957,7.988666684210522,True
idn.13.1309,Pasaman,2002,7.5764827827957,7.5764827827957,True
idn.13.1309,Pasaman,2003,7.5764827827957,7.197841175757548,True
idn.13.1309,Pasaman,2004,7.5764827827957,7.5764827827957,True
idn.13.1309,Pasaman,2005,7.5764827827957,7.5330896411290205,True
idn.13.1309,Pasaman,2006,7.5764827827957,7.85731828571428,True
idn.13.1309,Pasaman,2007,7.5764827827957,7.197841175757548,True
idn.13.1309,Pasaman,2008,7.5764827827957,7.197841175757548,True
idn.13.1309,Pasaman,2009,7.5764827827957,7.790105016129031,True
idn.13.1309,Pasaman,2010,7.5764827827957,6.884547741741738,True
idn.13.1309,Pasaman,2011,7.5764827827957,8.047688857655505,True
idn.13.1309,Pasaman,2012,7.5764827827957,6.884547741741738,True
idn.13.1309,Pasaman,2013,7.5764827827957,7.058362706388188,True
idn.13.1309,Pasaman,2014,7.5764827827957,8.180422150584803,True
idn.13.1309,Pasaman,2015,7.5764827827957,8.493646127272726,True
idn.13.1309,Pasaman,2016,7.5764827827957,7.790105016129031,True
idn.13.1309,Pasaman,2017,7.5764827827957,6.448118574999967,True
idn.13.1309,Pasaman,2018,7.5764827827957,7.643696052380948,True
idn.13.1309,Pasaman,2019,7.5764827827957,8.76245946726193,True
idn.13.1309,Pasaman,2020,7.5764827827957,8.370547911111114,True
idn.13.1309,Pasaman,2021,7.5764827827957,8.180422150584803,True
idn.13.1309,Pasaman,2022,7.5764827827957,6.335182536363639,True
idn.13.1309,Pasaman,2023,7.5764827827957,7.85731828571428,True
idn.13.1309,Pasaman,2024,7.5764827827957,6.52068204166666,True
idn.13.1309,Pasaman,2025,7.5764827827957,7.492644391666655,True
idn.13.1310,Solok Selatan,1981,9.048830401851834,11.353644150000006,True
idn.13.1310,Solok Selatan,1982,9.048830401851834,7.006194776190469,True
idn.13.1310,Solok Selatan,1983,9.048830401851834,8.390242571969718,True
idn.13.1310,Solok Selatan,1984,9.048830401851834,11.252326357142861,True
idn.13.1310,Solok Selatan,1985,9.048830401851834,10.66195062162162,True
idn.13.1310,Solok Selatan,1986,9.048830401851834,11.055901657142858,True
idn.13.1310,Solok Selatan,1987,9.048830401851834,7.859150781060601,True
idn.13.1310,Solok Selatan,1988,9.048830401851834,10.467397216269847,True
idn.13.1310,Solok Selatan,1989,9.048830401851834,9.954861291666656,True
idn.13.1310,Solok Selatan,1990,9.048830401851834,9.673329687499987,True
idn.13.1310,Solok Selatan,1991,9.048830401851834,8.401361781609221,True
idn.13.1310,Solok Selatan,1992,9.048830401851834,9.048830401851834,True
idn.13.1310,Solok Selatan,1993,9.048830401851834,8.254310777097901,True
idn.13.1310,Solok Selatan,1994,9.048830401851834,8.222653522332504,True
idn.13.1310,Solok Selatan,1995,9.048830401851834,8.781392164351853,True
idn.13.1310,Solok Selatan,1996,9.048830401851834,8.254310777097901,True
idn.13.1310,Solok Selatan,1997,9.048830401851834,8.268372686912226,True
idn.13.1310,Solok Selatan,1998,9.048830401851834,8.578962077205876,True
idn.13.1310,Solok Selatan,1999,9.048830401851834,9.87321048148147,True
idn.13.1310,Solok Selatan,2000,9.048830401851834,9.803086189814799,True
idn.13.1310,Solok Selatan,2001,9.048830401851834,9.048830401851834,True
idn.13.1310,Solok Selatan,2002,9.048830401851834,8.579267625,True
idn.13.1310,Solok Selatan,2003,9.048830401851834,9.508325721590907,True
idn.13.1310,Solok Selatan,2004,9.048830401851834,8.781392164351853,True
idn.13.1310,Solok Selatan,2005,9.048830401851834,9.048830401851834,True
idn.13.1310,Solok Selatan,2006,9.048830401851834,9.16877626094276,True
idn.13.1310,Solok Selatan,2007,9.048830401851834,9.284633959090893,True
idn.13.1310,Solok Selatan,2008,9.048830401851834,9.048830401851834,True
idn.13.1310,Solok Selatan,2009,9.048830401851834,9.508325721590907,True
idn.13.1310,Solok Selatan,2010,9.048830401851834,8.268372686912226,True
idn.13.1310,Solok Selatan,2011,9.048830401851834,9.803086189814799,True
idn.13.1310,Solok Selatan,2012,9.048830401851834,9.508325721590907,True
idn.13.1310,Solok Selatan,2013,9.048830401851834,8.528418077205874,True
idn.13.1310,Solok Selatan,2014,9.048830401851834,10.178248290562035,True
idn.13.1310,Solok Selatan,2015,9.048830401851834,10.206653003105593,True
idn.13.1310,Solok Selatan,2016,9.048830401851834,8.401361781609221,True
idn.13.1310,Solok Selatan,2017,9.048830401851834,8.401361781609221,True
idn.13.1310,Solok Selatan,2018,9.048830401851834,9.741828127314811,True
idn.13.1310,Solok Selatan,2019,9.048830401851834,10.360401949175825,True
idn.13.1310,Solok Selatan,2020,9.048830401851834,8.781392164351853,True
idn.13.1310,Solok Selatan,2021,9.048830401851834,7.958405831250002,True
idn.13.1310,Solok Selatan,2022,9.048830401851834,7.149886809523808,True
idn.13.1310,Solok Selatan,2023,9.048830401851834,9.569583784090895,True
idn.13.1310,Solok Selatan,2024,9.048830401851834,8.023956481250002,True
idn.13.1310,Solok Selatan,2025,9.048830401851834,6.913547575862058,True
idn.13.1311,Dharmasraya,1981,10.869047741666662,12.577852878542515,True
idn.13.1311,Dharmasraya,1982,10.869047741666662,8.750041512820504,True
idn.13.1311,Dharmasraya,1983,10.869047741666662,10.283784608225107,True
idn.13.1311,Dharmasraya,1984,10.869047741666662,12.524043717703346,True
idn.13.1311,Dharmasraya,1985,10.869047741666662,11.93689435208712,True
idn.13.1311,Dharmasraya,1986,10.869047741666662,12.522034237154145,True
idn.13.1311,Dharmasraya,1987,10.869047741666662,9.114411749999995,True
idn.13.1311,Dharmasraya,1988,10.869047741666662,11.93689435208712,True
idn.13.1311,Dharmasraya,1989,10.869047741666662,11.46244845192309,True
idn.13.1311,Dharmasraya,1990,10.869047741666662,11.077999352564106,True
idn.13.1311,Dharmasraya,1991,10.869047741666662,10.283784608225107,True
idn.13.1311,Dharmasraya,1992,10.869047741666662,10.826256708333336,True
idn.13.1311,Dharmasraya,1993,10.869047741666662,9.519068461309526,True
idn.13.1311,Dharmasraya,1994,10.869047741666662,9.519068461309526,True
idn.13.1311,Dharmasraya,1995,10.869047741666662,10.869047741666662,True
idn.13.1311,Dharmasraya,1996,10.869047741666662,9.770304178184281,True
idn.13.1311,Dharmasraya,1997,10.869047741666662,9.770304178184281,True
idn.13.1311,Dharmasraya,1998,10.869047741666662,9.989666539295389,True
idn.13.1311,Dharmasraya,1999,10.869047741666662,11.197746770833337,True
idn.13.1311,Dharmasraya,2000,10.869047741666662,10.985533950000002,True
idn.13.1311,Dharmasraya,2001,10.869047741666662,11.112674673076928,True
idn.13.1311,Dharmasraya,2002,10.869047741666662,10.618494047619055,True
idn.13.1311,Dharmasraya,2003,10.869047741666662,10.985533950000002,True
idn.13.1311,Dharmasraya,2004,10.869047741666662,10.826256708333336,True
idn.13.1311,Dharmasraya,2005,10.869047741666662,10.826256708333336,True
idn.13.1311,Dharmasraya,2006,10.869047741666662,10.985533950000002,True
idn.13.1311,Dharmasraya,2007,10.869047741666662,10.869047741666662,True
idn.13.1311,Dharmasraya,2008,10.869047741666662,10.618494047619055,True
idn.13.1311,Dharmasraya,2009,10.869047741666662,10.869047741666662,True
idn.13.1311,Dharmasraya,2010,10.869047741666662,9.989666539295389,True
idn.13.1311,Dharmasraya,2011,10.869047741666662,11.197746770833337,True
idn.13.1311,Dharmasraya,2012,10.869047741666662,10.985533950000002,True
idn.13.1311,Dharmasraya,2013,10.869047741666662,10.62715408928571,True
idn.13.1311,Dharmasraya,2014,10.869047741666662,11.510644340436592,True
idn.13.1311,Dharmasraya,2015,10.869047741666662,11.563869218058965,True
idn.13.1311,Dharmasraya,2016,10.869047741666662,10.618494047619055,True
idn.13.1311,Dharmasraya,2017,10.869047741666662,9.377663115476182,True
idn.13.1311,Dharmasraya,2018,10.869047741666662,11.077999352564106,True
idn.13.1311,Dharmasraya,2019,10.869047741666662,11.689722269642875,True
idn.13.1311,Dharmasraya,2020,10.869047741666662,11.077999352564106,True
idn.13.1311,Dharmasraya,2021,10.869047741666662,9.261833811363626,True
idn.13.1311,Dharmasraya,2022,10.869047741666662,8.974285624999952,True
idn.13.1311,Dharmasraya,2023,10.869047741666662,10.869047741666662,True
idn.13.1311,Dharmasraya,2024,10.869047741666662,9.086309119047613,True
idn.13.1311,Dharmasraya,2025,10.869047741666662,8.750041512820504,True
idn.13.1312,Pasaman Barat,1981,6.451194339559386,7.412640925925947,True
idn.13.1312,Pasaman Barat,1982,6.451194339559386,4.672789578333338,True
idn.13.1312,Pasaman Barat,1983,6.451194339559386,6.361640808080807,True
idn.13.1312,Pasaman Barat,1984,6.451194339559386,8.001932115418898,True
idn.13.1312,Pasaman Barat,1985,6.451194339559386,6.891827459935886,True
idn.13.1312,Pasaman Barat,1986,6.451194339559386,8.184778825174817,True
idn.13.1312,Pasaman Barat,1987,6.451194339559386,8.071638630124777,True
idn.13.1312,Pasaman Barat,1988,6.451194339559386,8.130814819518719,True
idn.13.1312,Pasaman Barat,1989,6.451194339559386,7.27746835748793,True
idn.13.1312,Pasaman Barat,1990,6.451194339559386,7.412640925925947,True
idn.13.1312,Pasaman Barat,1991,6.451194339559386,7.801323557422958,True
idn.13.1312,Pasaman Barat,1992,6.451194339559386,7.674883120915048,True
idn.13.1312,Pasaman Barat,1993,6.451194339559386,5.763599665454539,True
idn.13.1312,Pasaman Barat,1994,6.451194339559386,5.505994448863634,True
idn.13.1312,Pasaman Barat,1995,6.451194339559386,6.361640808080807,True
idn.13.1312,Pasaman Barat,1996,6.451194339559386,6.173166256493517,True
idn.13.1312,Pasaman Barat,1997,6.451194339559386,5.763599665454539,True
idn.13.1312,Pasaman Barat,1998,6.451194339559386,5.763599665454539,True
idn.13.1312,Pasaman Barat,1999,6.451194339559386,7.141399394524946,True
idn.13.1312,Pasaman Barat,2000,6.451194339559386,6.891827459935886,True
idn.13.1312,Pasaman Barat,2001,6.451194339559386,6.173166256493517,True
idn.13.1312,Pasaman Barat,2002,6.451194339559386,6.173166256493517,True
idn.13.1312,Pasaman Barat,2003,6.451194339559386,6.173166256493517,True
idn.13.1312,Pasaman Barat,2004,6.451194339559386,6.421915180555554,True
idn.13.1312,Pasaman Barat,2005,6.451194339559386,6.173166256493517,True
idn.13.1312,Pasaman Barat,2006,6.451194339559386,6.6752553342174945,True
idn.13.1312,Pasaman Barat,2007,6.451194339559386,6.009752392857148,True
idn.13.1312,Pasaman Barat,2008,6.451194339559386,6.009752392857148,True
idn.13.1312,Pasaman Barat,2009,6.451194339559386,6.361640808080807,True
idn.13.1312,Pasaman Barat,2010,6.451194339559386,5.763599665454539,True
idn.13.1312,Pasaman Barat,2011,6.451194339559386,6.451194339559386,True
idn.13.1312,Pasaman Barat,2012,6.451194339559386,5.763599665454539,True
idn.13.1312,Pasaman Barat,2013,6.451194339559386,5.896638620000001,True
idn.13.1312,Pasaman Barat,2014,6.451194339559386,7.141399394524946,True
idn.13.1312,Pasaman Barat,2015,6.451194339559386,7.684944105041985,True
idn.13.1312,Pasaman Barat,2016,6.451194339559386,6.451194339559386,True
idn.13.1312,Pasaman Barat,2017,6.451194339559386,5.763599665454539,True
idn.13.1312,Pasaman Barat,2018,6.451194339559386,5.896638620000001,True
idn.13.1312,Pasaman Barat,2019,6.451194339559386,8.071638630124777,True
idn.13.1312,Pasaman Barat,2020,6.451194339559386,7.141399394524946,True
idn.13.1312,Pasaman Barat,2021,6.451194339559386,7.412640925925947,True
idn.13.1312,Pasaman Barat,2022,6.451194339559386,4.633104433333301,True
idn.13.1312,Pasaman Barat,2023,6.451194339559386,7.141399394524946,True
idn.13.1312,Pasaman Barat,2024,6.451194339559386,4.484839397685178,True
idn.13.1312,Pasaman Barat,2025,6.451194339559386,8.071638630124777,True
idn.13.1371,Padang,1981,13.01694315217385,16.28670570454544,True
idn.13.1371,Padang,1982,13.01694315217385,9.451654946428569,True
idn.13.1371,Padang,1983,13.01694315217385,12.311188173913056,True
idn.13.1371,Padang,1984,13.01694315217385,16.410305227272723,True
idn.13.1371,Padang,1985,13.01694315217385,13.512616541062792,True
idn.13.1371,Padang,1986,13.01694315217385,16.25932364968652,True
idn.13.1371,Padang,1987,13.01694315217385,14.034744315740745,True
idn.13.1371,Padang,1988,13.01694315217385,16.146588784965015,True
idn.13.1371,Padang,1989,13.01694315217385,14.034744315740745,True
idn.13.1371,Padang,1990,13.01694315217385,14.401042655000008,True
idn.13.1371,Padang,1991,13.01694315217385,12.765092642857098,True
idn.13.1371,Padang,1992,13.01694315217385,13.512616541062792,True
idn.13.1371,Padang,1993,13.01694315217385,11.334645098701309,True
idn.13.1371,Padang,1994,13.01694315217385,11.334645098701309,True
idn.13.1371,Padang,1995,13.01694315217385,12.311188173913056,True
idn.13.1371,Padang,1996,13.01694315217385,11.826383339768352,True
idn.13.1371,Padang,1997,13.01694315217385,11.734305902380962,True
idn.13.1371,Padang,1998,13.01694315217385,12.311188173913056,True
idn.13.1371,Padang,1999,13.01694315217385,14.401042655000008,True
idn.13.1371,Padang,2000,13.01694315217385,14.827789790669865,True
idn.13.1371,Padang,2001,13.01694315217385,12.311188173913056,True
idn.13.1371,Padang,2002,13.01694315217385,11.94545305405406,True
idn.13.1371,Padang,2003,13.01694315217385,13.911437629629617,True
idn.13.1371,Padang,2004,13.01694315217385,13.01694315217385,True
idn.13.1371,Padang,2005,13.01694315217385,13.911437629629617,True
idn.13.1371,Padang,2006,13.01694315217385,13.01694315217385,True
idn.13.1371,Padang,2007,13.01694315217385,12.311188173913056,True
idn.13.1371,Padang,2008,13.01694315217385,12.311188173913056,True
idn.13.1371,Padang,2009,13.01694315217385,13.911437629629617,True
idn.13.1371,Padang,2010,13.01694315217385,11.826383339768352,True
idn.13.1371,Padang,2011,13.01694315217385,14.401042655000008,True
idn.13.1371,Padang,2012,13.01694315217385,12.311188173913056,True
idn.13.1371,Padang,2013,13.01694315217385,11.94545305405406,True
idn.13.1371,Padang,2014,13.01694315217385,14.782012739090913,True
idn.13.1371,Padang,2015,13.01694315217385,15.048234191919203,True
idn.13.1371,Padang,2016,13.01694315217385,11.734305902380962,True
idn.13.1371,Padang,2017,13.01694315217385,12.661241816770213,True
idn.13.1371,Padang,2018,13.01694315217385,13.911437629629617,True
idn.13.1371,Padang,2019,13.01694315217385,15.928266629120843,True
idn.13.1371,Padang,2020,13.01694315217385,13.512616541062792,True
idn.13.1371,Padang,2021,13.01694315217385,10.639776018145179,True
idn.13.1371,Padang,2022,13.01694315217385,9.36103094642857,True
idn.13.1371,Padang,2023,13.01694315217385,15.706124766917299,True
idn.13.1371,Padang,2024,13.01694315217385,10.639776018145179,True
idn.13.1371,Padang,2025,13.01694315217385,10.849515241071444,True
idn.13.1372,Solok,1981,13.371527731182795,14.882533050434787,True
idn.13.1372,Solok,1982,13.371527731182795,11.933231611111086,True
idn.13.1372,Solok,1983,13.371527731182795,13.463694041666665,True
idn.13.1372,Solok,1984,13.371527731182795,15.170101669999994,True
idn.13.1372,Solok,1985,13.371527731182795,13.648502930555566,True
idn.13.1372,Solok,1986,13.371527731182795,14.615275249999986,True
idn.13.1372,Solok,1987,13.371527731182795,13.105527765970516,True
idn.13.1372,Solok,1988,13.371527731182795,14.408241714285655,True
idn.13.1372,Solok,1989,13.371527731182795,13.925630099999983,True
idn.13.1372,Solok,1990,13.371527731182795,13.619779647569448,True
idn.13.1372,Solok,1991,13.371527731182795,13.252575587243406,True
idn.13.1372,Solok,1992,13.371527731182795,13.619779647569448,True
idn.13.1372,Solok,1993,13.371527731182795,12.683600364583343,True
idn.13.1372,Solok,1994,13.371527731182795,12.62238560714285,True
idn.13.1372,Solok,1995,13.371527731182795,13.105527765970516,True
idn.13.1372,Solok,1996,13.371527731182795,12.683600364583343,True
idn.13.1372,Solok,1997,13.371527731182795,12.683600364583343,True
idn.13.1372,Solok,1998,13.371527731182795,12.899483531045755,True
idn.13.1372,Solok,1999,13.371527731182795,13.708556750000014,True
idn.13.1372,Solok,2000,13.371527731182795,13.708556750000014,True
idn.13.1372,Solok,2001,13.371527731182795,13.017733302066766,True
idn.13.1372,Solok,2002,13.371527731182795,13.105527765970516,True
idn.13.1372,Solok,2003,13.371527731182795,13.463694041666665,True
idn.13.1372,Solok,2004,13.371527731182795,13.371527731182795,True
idn.13.1372,Solok,2005,13.371527731182795,13.017733302066766,True
idn.13.1372,Solok,2006,13.371527731182795,13.559725828125,True
idn.13.1372,Solok,2007,13.371527731182795,12.899483531045755,True
idn.13.1372,Solok,2008,13.371527731182795,13.017733302066766,True
idn.13.1372,Solok,2009,13.371527731182795,13.252575587243406,True
idn.13.1372,Solok,2010,13.371527731182795,12.683600364583343,True
idn.13.1372,Solok,2011,13.371527731182795,13.708556750000014,True
idn.13.1372,Solok,2012,13.371527731182795,12.899483531045755,True
idn.13.1372,Solok,2013,13.371527731182795,12.899483531045755,True
idn.13.1372,Solok,2014,13.371527731182795,13.954453009090908,True
idn.13.1372,Solok,2015,13.371527731182795,14.111422875776375,True
idn.13.1372,Solok,2016,13.371527731182795,12.60706173214285,True
idn.13.1372,Solok,2017,13.371527731182795,13.017733302066766,True
idn.13.1372,Solok,2018,13.371527731182795,13.619779647569448,True
idn.13.1372,Solok,2019,13.371527731182795,14.168949124999983,True
idn.13.1372,Solok,2020,13.371527731182795,13.559725828125,True
idn.13.1372,Solok,2021,13.371527731182795,12.683600364583343,True
idn.13.1372,Solok,2022,13.371527731182795,11.82849135164835,True
idn.13.1372,Solok,2023,13.371527731182795,14.111422875776375,True
idn.13.1372,Solok,2024,13.371527731182795,11.919604520833314,True
idn.13.1372,Solok,2025,13.371527731182795,11.919604520833314,True
idn.13.1373,Sawahlunto,1981,13.367052707792205,14.330143205357164,True
idn.13.1373,Sawahlunto,1982,13.367052707792205,12.219178922064774,True
idn.13.1373,Sawahlunto,1983,13.367052707792205,13.656249214285696,True
idn.13.1373,Sawahlunto,1984,13.367052707792205,14.689341715909096,True
idn.13.1373,Sawahlunto,1985,13.367052707792205,13.93657592857144,True
idn.13.1373,Sawahlunto,1986,13.367052707792205,14.16138220054945,True
idn.13.1373,Sawahlunto,1987,13.367052707792205,12.827880277777773,True
idn.13.1373,Sawahlunto,1988,13.367052707792205,13.93657592857144,True
idn.13.1373,Sawahlunto,1989,13.367052707792205,13.896519028571431,True
idn.13.1373,Sawahlunto,1990,13.367052707792205,12.959604211805537,True
idn.13.1373,Sawahlunto,1991,13.367052707792205,13.247294207792212,True
idn.13.1373,Sawahlunto,1992,13.367052707792205,13.51734707142857,True
idn.13.1373,Sawahlunto,1993,13.367052707792205,12.959604211805537,True
idn.13.1373,Sawahlunto,1994,13.367052707792205,12.827880277777773,True
idn.13.1373,Sawahlunto,1995,13.367052707792205,13.247294207792212,True
idn.13.1373,Sawahlunto,1996,13.367052707792205,12.959604211805537,True
idn.13.1373,Sawahlunto,1997,13.367052707792205,12.959604211805537,True
idn.13.1373,Sawahlunto,1998,13.367052707792205,12.878265184027764,True
idn.13.1373,Sawahlunto,1999,13.367052707792205,13.707951674999979,True
idn.13.1373,Sawahlunto,2000,13.367052707792205,13.71301924318181,True
idn.13.1373,Sawahlunto,2001,13.367052707792205,13.170293925595239,True
idn.13.1373,Sawahlunto,2002,13.367052707792205,13.247294207792212,True
idn.13.1373,Sawahlunto,2003,13.367052707792205,13.698910714285676,True
idn.13.1373,Sawahlunto,2004,13.367052707792205,13.367052707792205,True
idn.13.1373,Sawahlunto,2005,13.367052707792205,13.122596187499974,True
idn.13.1373,Sawahlunto,2006,13.367052707792205,13.51734707142857,True
idn.13.1373,Sawahlunto,2007,13.367052707792205,13.247294207792212,True
idn.13.1373,Sawahlunto,2008,13.367052707792205,13.043288517543832,True
idn.13.1373,Sawahlunto,2009,13.367052707792205,13.170293925595239,True
idn.13.1373,Sawahlunto,2010,13.367052707792205,12.878265184027764,True
idn.13.1373,Sawahlunto,2011,13.367052707792205,13.51734707142857,True
idn.13.1373,Sawahlunto,2012,13.367052707792205,13.247294207792212,True
idn.13.1373,Sawahlunto,2013,13.367052707792205,13.367052707792205,True
idn.13.1373,Sawahlunto,2014,13.367052707792205,13.731486384615394,True
idn.13.1373,Sawahlunto,2015,13.367052707792205,13.876201516666674,True
idn.13.1373,Sawahlunto,2016,13.367052707792205,13.122596187499974,True
idn.13.1373,Sawahlunto,2017,13.367052707792205,13.122596187499974,True
idn.13.1373,Sawahlunto,2018,13.367052707792205,13.709311568181798,True
idn.13.1373,Sawahlunto,2019,13.367052707792205,13.93657592857144,True
idn.13.1373,Sawahlunto,2020,13.367052707792205,13.656249214285696,True
idn.13.1373,Sawahlunto,2021,13.367052707792205,13.122596187499974,True
idn.13.1373,Sawahlunto,2022,13.367052707792205,12.057774266603408,True
idn.13.1373,Sawahlunto,2023,13.367052707792205,13.51734707142857,True
idn.13.1373,Sawahlunto,2024,13.367052707792205,12.296460719806761,True
idn.13.1373,Sawahlunto,2025,13.367052707792205,12.131202123303161,True
idn.13.1374,Padang Panjang,1981,11.263435700000013,12.737921669110458,True
idn.13.1374,Padang Panjang,1982,11.263435700000013,9.66934765833334,True
idn.13.1374,Padang Panjang,1983,11.263435700000013,11.391550639112912,True
idn.13.1374,Padang Panjang,1984,11.263435700000013,12.78324462365592,True
idn.13.1374,Padang Panjang,1985,11.263435700000013,11.407390620833336,True
idn.13.1374,Padang Panjang,1986,11.263435700000013,12.684152748353089,True
idn.13.1374,Padang Panjang,1987,11.263435700000013,11.168341974999993,True
idn.13.1374,Padang Panjang,1988,11.263435700000013,12.473465027459941,True
idn.13.1374,Padang Panjang,1989,11.263435700000013,11.454314586111103,True
idn.13.1374,Padang Panjang,1990,11.263435700000013,11.454314586111103,True
idn.13.1374,Padang Panjang,1991,11.263435700000013,10.887592087301588,True
idn.13.1374,Padang Panjang,1992,11.263435700000013,11.391550639112912,True
idn.13.1374,Padang Panjang,1993,11.263435700000013,10.558261414285711,True
idn.13.1374,Padang Panjang,1994,11.263435700000013,10.425326484331801,True
idn.13.1374,Padang Panjang,1995,11.263435700000013,11.329130471212135,True
idn.13.1374,Padang Panjang,1996,11.263435700000013,10.683071265079356,True
idn.13.1374,Padang Panjang,1997,11.263435700000013,10.683071265079356,True
idn.13.1374,Padang Panjang,1998,11.263435700000013,10.683071265079356,True
idn.13.1374,Padang Panjang,1999,11.263435700000013,11.407390620833336,True
idn.13.1374,Padang Panjang,2000,11.263435700000013,11.168341974999993,True
idn.13.1374,Padang Panjang,2001,11.263435700000013,10.993888370129895,True
idn.13.1374,Padang Panjang,2002,11.263435700000013,11.168341974999993,True
idn.13.1374,Padang Panjang,2003,11.263435700000013,11.369010072825022,True
idn.13.1374,Padang Panjang,2004,11.263435700000013,11.083579852272734,True
idn.13.1374,Padang Panjang,2005,11.263435700000013,11.083579852272734,True
idn.13.1374,Padang Panjang,2006,11.263435700000013,11.369010072825022,True
idn.13.1374,Padang Panjang,2007,11.263435700000013,10.942981171717172,True
idn.13.1374,Padang Panjang,2008,11.263435700000013,10.993888370129895,True
idn.13.1374,Padang Panjang,2009,11.263435700000013,11.329130471212135,True
idn.13.1374,Padang Panjang,2010,11.263435700000013,10.683071265079356,True
idn.13.1374,Padang Panjang,2011,11.263435700000013,11.407390620833336,True
idn.13.1374,Padang Panjang,2012,11.263435700000013,10.850014365079376,True
idn.13.1374,Padang Panjang,2013,11.263435700000013,10.799107166666651,True
idn.13.1374,Padang Panjang,2014,11.263435700000013,11.369010072825022,True
idn.13.1374,Padang Panjang,2015,11.263435700000013,11.871385589285726,True
idn.13.1374,Padang Panjang,2016,11.263435700000013,10.683071265079356,True
idn.13.1374,Padang Panjang,2017,11.263435700000013,10.799107166666651,True
idn.13.1374,Padang Panjang,2018,11.263435700000013,11.369010072825022,True
idn.13.1374,Padang Panjang,2019,11.263435700000013,12.473465027459941,True
idn.13.1374,Padang Panjang,2020,11.263435700000013,11.34794930161292,True
idn.13.1374,Padang Panjang,2021,11.263435700000013,10.799107166666651,True
idn.13.1374,Padang Panjang,2022,11.263435700000013,9.203494202380945,True
idn.13.1374,Padang Panjang,2023,11.263435700000013,11.407390620833336,True
idn.13.1374,Padang Panjang,2024,11.263435700000013,10.124170373809513,True
idn.13.1374,Padang Panjang,2025,11.263435700000013,11.263435700000013,True
idn.13.1375,Bukittinggi,1981,8.405498356971151,9.526893886243382,True
idn.13.1375,Bukittinggi,1982,8.405498356971151,7.558074013888895,True
idn.13.1375,Bukittinggi,1983,8.405498356971151,8.269607987500006,True
idn.13.1375,Bukittinggi,1984,8.405498356971151,9.53523558148149,True
idn.13.1375,Bukittinggi,1985,8.405498356971151,8.725127119782217,True
idn.13.1375,Bukittinggi,1986,8.405498356971151,9.38064067803031,True
idn.13.1375,Bukittinggi,1987,8.405498356971151,8.405498356971151,True
idn.13.1375,Bukittinggi,1988,8.405498356971151,9.38064067803031,True
idn.13.1375,Bukittinggi,1989,8.405498356971151,8.645148967868348,True
idn.13.1375,Bukittinggi,1990,8.405498356971151,8.645148967868348,True
idn.13.1375,Bukittinggi,1991,8.405498356971151,8.56859693870968,True
idn.13.1375,Bukittinggi,1992,8.405498356971151,8.56859693870968,True
idn.13.1375,Bukittinggi,1993,8.405498356971151,8.205294047727264,True
idn.13.1375,Bukittinggi,1994,8.405498356971151,8.032834863287245,True
idn.13.1375,Bukittinggi,1995,8.405498356971151,8.56859693870968,True
idn.13.1375,Bukittinggi,1996,8.405498356971151,8.183059647727262,True
idn.13.1375,Bukittinggi,1997,8.405498356971151,8.183059647727262,True
idn.13.1375,Bukittinggi,1998,8.405498356971151,8.205294047727264,True
idn.13.1375,Bukittinggi,1999,8.405498356971151,8.593170634164235,True
idn.13.1375,Bukittinggi,2000,8.405498356971151,8.345243903124997,True
idn.13.1375,Bukittinggi,2001,8.405498356971151,8.269607987500006,True
idn.13.1375,Bukittinggi,2002,8.405498356971151,8.405498356971151,True
idn.13.1375,Bukittinggi,2003,8.405498356971151,8.56859693870968,True
idn.13.1375,Bukittinggi,2004,8.405498356971151,8.345243903124997,True
idn.13.1375,Bukittinggi,2005,8.405498356971151,8.269607987500006,True
idn.13.1375,Bukittinggi,2006,8.405498356971151,8.593170634164235,True
idn.13.1375,Bukittinggi,2007,8.405498356971151,8.205294047727264,True
