geography_id,geography_name,year,event_time,real_grdp_constant_2000_million_rupiah,log_real_grdp,area_mean_pga_pct_g,z_area_mean_pga_pct_g,area_median_pga_pct_g,area_p90_pga_pct_g,area_max_pga_pct_g,area_mean_mmi,z_area_median_pga_pct_g,z_area_p90_pga_pct_g,z_area_max_pga_pct_g,z_area_mean_mmi,source_block,source_table,source_pdf_page,revision_status,source_internal_consistency_status,source_anomaly_resolution_status,source_anomaly_resolution_source
idn.13.1306,Padang Pariaman,2009,0,2749336.74,14.826870255098319,48.84687022900764,1.8618199593144233,50.45,53.126000000000005,54.55,7.910687022900763,1.9729115538457198,1.7937293071536906,1.5213869834232951,1.717815935375272,postperiod_table13_1_2,13.1.2,413,unspecified,overlap_reconciled_growth_crosscheck_not_applied,not_applicable,
idn.13.1306,Padang Pariaman,2010,1,2890752.9,14.877027545190566,48.84687022900764,1.8618199593144233,50.45,53.126000000000005,54.55,7.910687022900763,1.9729115538457198,1.7937293071536906,1.5213869834232951,1.717815935375272,postperiod_table13_1_2,13.1.2,413,unspecified,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1306,Padang Pariaman,2011,2,3052077.18,14.931332959402258,48.84687022900764,1.8618199593144233,50.45,53.126000000000005,54.55,7.910687022900763,1.9729115538457198,1.7937293071536906,1.5213869834232951,1.717815935375272,postperiod_table13_1_2,13.1.2,413,unspecified,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1306,Padang Pariaman,2012,3,3238016.01,14.990471357617624,48.84687022900764,1.8618199593144233,50.45,53.126000000000005,54.55,7.910687022900763,1.9729115538457198,1.7937293071536906,1.5213869834232951,1.717815935375272,postperiod_table13_1_2,13.1.2,413,revised,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1306,Padang Pariaman,2013,4,3454099.54,15.055072356034366,48.84687022900764,1.8618199593144233,50.45,53.126000000000005,54.55,7.910687022900763,1.9729115538457198,1.7937293071536906,1.5213869834232951,1.717815935375272,postperiod_table13_1_2,13.1.2,413,preliminary,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1307,Agam,2005,-4,2325161.69,14.659300138671538,38.93730769230769,0.9894678895514588,39.175,47.38,53.09,7.393076923076923,1.007644564493995,1.2670874805296304,1.389373861586009,0.8139350084011513,preperiod_table22,22,97,unspecified,preperiod_level_source_qualified,not_applicable,
idn.13.1307,Agam,2006,-3,2468761.81,14.719227291417596,38.93730769230769,0.9894678895514588,39.175,47.38,53.09,7.393076923076923,1.007644564493995,1.2670874805296304,1.389373861586009,0.8139350084011513,preperiod_table22,22,97,unspecified,preperiod_level_source_qualified,not_applicable,
idn.13.1307,Agam,2007,-2,2626066.58,14.780997687674267,38.93730769230769,0.9894678895514588,39.175,47.38,53.09,7.393076923076923,1.007644564493995,1.2670874805296304,1.389373861586009,0.8139350084011513,preperiod_table22,22,97,unspecified,preperiod_level_source_qualified,not_applicable,
idn.13.1307,Agam,2008,-1,2792967.48,14.842615201465328,38.93730769230769,0.9894678895514588,39.175,47.38,53.09,7.393076923076923,1.007644564493995,1.2670874805296304,1.389373861586009,0.8139350084011513,preperiod_table22,22,97,revised,preperiod_level_source_qualified,not_applicable,
idn.13.1307,Agam,2009,0,2929871.68,14.890469184812368,38.93730769230769,0.9894678895514588,39.175,47.38,53.09,7.393076923076923,1.007644564493995,1.2670874805296304,1.389373861586009,0.8139350084011513,postperiod_table13_1_2,13.1.2,413,unspecified,overlap_reconciled_growth_crosscheck_not_applied,not_applicable,
idn.13.1307,Agam,2010,1,3096174.72,14.945677946207937,38.93730769230769,0.9894678895514588,39.175,47.38,53.09,7.393076923076923,1.007644564493995,1.2670874805296304,1.389373861586009,0.8139350084011513,postperiod_table13_1_2,13.1.2,413,unspecified,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1307,Agam,2011,2,3280044.92,15.0033676753885,38.93730769230769,0.9894678895514588,39.175,47.38,53.09,7.393076923076923,1.007644564493995,1.2670874805296304,1.389373861586009,0.8139350084011513,postperiod_table13_1_2,13.1.2,413,unspecified,postperiod_level_growth_crosscheck_passed,not_applicable,
