year,quarter,geography_id,canonical_name,status_penanaman_modal,observed_source_row_count,investasi_rp_juta_complete,investasi_rp_juta_missing_rows,investasi_rp_juta_sum,investasi_us_ribu_complete,investasi_us_ribu_missing_rows,investasi_us_ribu_sum
2023,III,idn.13.1309,Pasaman,PMDN,17,true,0,9811.8,true,0,663.1
2023,III,idn.13.1310,Solok Selatan,PMA,5,true,0,58164.1,true,0,3930.1
2023,III,idn.13.1310,Solok Selatan,PMDN,10,true,0,2877.2,true,0,194.4
2023,III,idn.13.1311,Dharmasraya,PMA,4,true,0,14213,true,0,960.4
2023,III,idn.13.1311,Dharmasraya,PMDN,12,true,0,100751.5,true,0,6807.5
2023,III,idn.13.1312,Pasaman Barat,PMA,9,true,0,163382.2,true,0,11039.5
2023,III,idn.13.1312,Pasaman Barat,PMDN,10,true,0,14185.5,true,0,958.5
2023,III,idn.13.1371,Padang,PMA,53,true,0,144294.3,true,0,9749.8
2023,III,idn.13.1371,Padang,PMDN,43,true,0,80050,true,0,5409
2023,III,idn.13.1372,Solok,PMDN,6,true,0,404.1,true,0,27.4
2023,III,idn.13.1373,Sawahlunto,PMDN,18,true,0,26477.8,true,0,1789
2023,III,idn.13.1374,Padang Panjang,PMDN,6,true,0,306.8,true,0,20.8
2023,III,idn.13.1375,Bukittinggi,PMA,1,true,0,444.4,true,0,30
2023,III,idn.13.1375,Bukittinggi,PMDN,9,true,0,1610.8,true,0,108.9
2023,III,idn.13.1376,Payakumbuh,PMA,1,true,0,0,true,0,0
2023,III,idn.13.1376,Payakumbuh,PMDN,10,true,0,4672.1,true,0,315.6
2023,III,idn.13.1377,Pariaman,PMDN,5,true,0,0.7,true,0,0
2023,IV,idn.13.1301,Kepulauan Mentawai,PMA,31,true,0,24587.8,true,0,1661.1
2023,IV,idn.13.1301,Kepulauan Mentawai,PMDN,14,true,0,8700.1,true,0,587.8
2023,IV,idn.13.1302,Pesisir Selatan,PMA,4,true,0,723.1,true,0,48.9
2023,IV,idn.13.1302,Pesisir Selatan,PMDN,14,true,0,57436.5,true,0,3880.9
2023,IV,idn.13.1303,Solok,PMA,2,true,0,28367,true,0,1916.7
2023,IV,idn.13.1303,Solok,PMDN,11,true,0,1640.7,true,0,111
2023,IV,idn.13.1304,Sijunjung,PMA,1,true,0,0,true,0,0
2023,IV,idn.13.1304,Sijunjung,PMDN,12,true,0,34715.9,true,0,2345.8
2023,IV,idn.13.1305,Tanah Datar,PMA,1,true,0,0,true,0,0
2023,IV,idn.13.1305,Tanah Datar,PMDN,9,true,0,2201.5,true,0,148.7
2023,IV,idn.13.1306,Padang Pariaman,PMA,3,true,0,4391.7,true,0,296.7
2023,IV,idn.13.1306,Padang Pariaman,PMDN,19,true,0,435642.9,true,0,29435.5
2023,IV,idn.13.1307,Agam,PMA,3,true,0,784,true,0,52.9
2023,IV,idn.13.1307,Agam,PMDN,11,true,0,47207.9,true,0,3189.7
2023,IV,idn.13.1308,Lima Puluh Kota,PMA,1,true,0,4536.3,true,0,306.5
2023,IV,idn.13.1308,Lima Puluh Kota,PMDN,12,true,0,123622.1,true,0,8353.2
2023,IV,idn.13.1309,Pasaman,PMA,1,true,0,0,true,0,0
2023,IV,idn.13.1309,Pasaman,PMDN,17,true,0,1662.4,true,0,111.9
2023,IV,idn.13.1310,Solok Selatan,PMA,4,true,0,101938.4,true,0,6887.7
2023,IV,idn.13.1310,Solok Selatan,PMDN,8,true,0,15320.6,true,0,1035.1
2023,IV,idn.13.1311,Dharmasraya,PMA,7,true,0,5357.1,true,0,361.9
2023,IV,idn.13.1311,Dharmasraya,PMDN,13,true,0,29686.9,true,0,2005.9
2023,IV,idn.13.1312,Pasaman Barat,PMA,9,true,0,11324.5,true,0,765.1
2023,IV,idn.13.1312,Pasaman Barat,PMDN,11,true,0,32246.8,true,0,2178.9
2023,IV,idn.13.1371,Padang,PMA,49,true,0,610756.6,true,0,41267.2
2023,IV,idn.13.1371,Padang,PMDN,48,true,0,218271,true,0,14749.1
2023,IV,idn.13.1372,Solok,PMDN,9,true,0,239.1,true,0,16.2
2023,IV,idn.13.1373,Sawahlunto,PMDN,16,true,0,54239.3,true,0,3664.8
2023,IV,idn.13.1374,Padang Panjang,PMDN,6,true,0,6190.5,true,0,418.2
2023,IV,idn.13.1375,Bukittinggi,PMA,2,true,0,17.9,true,0,1.2
2023,IV,idn.13.1375,Bukittinggi,PMDN,6,true,0,2063.3,true,0,139.5
2023,IV,idn.13.1376,Payakumbuh,PMDN,9,true,0,4085,true,0,276
2023,IV,idn.13.1377,Pariaman,PMDN,6,true,0,1460.9,true,0,98.7
2024,II,idn.13.1301,Kepulauan Mentawai,PMA,47,true,0,24304.2,true,0,1620.2
2024,II,idn.13.1301,Kepulauan Mentawai,PMDN,12,true,0,1271,true,0,84.8
2024,II,idn.13.1302,Pesisir Selatan,PMA,7,true,0,10159.9,true,0,677.4
2024,II,idn.13.1302,Pesisir Selatan,PMDN,15,true,0,57202.1,true,0,3813.4
2024,II,idn.13.1303,Solok,PMA,4,true,0,56998.8,true,0,3800
2024,II,idn.13.1303,Solok,PMDN,10,true,0,4080.8,true,0,272.1
2024,II,idn.13.1304,Sijunjung,PMA,1,true,0,0,true,0,0
2024,II,idn.13.1304,Sijunjung,PMDN,15,true,0,48569.9,true,0,3237.9
2024,II,idn.13.1305,Tanah Datar,PMA,1,true,0,2398.2,true,0,159.9
2024,II,idn.13.1305,Tanah Datar,PMDN,13,true,0,2152,true,0,143.4
2024,II,idn.13.1306,Padang Pariaman,PMA,5,true,0,68.3,true,0,4.6
2024,II,idn.13.1306,Padang Pariaman,PMDN,21,true,0,199378.6,true,0,13292.2
2024,II,idn.13.1307,Agam,PMA,8,true,0,9447.8,true,0,629.8
2024,II,idn.13.1307,Agam,PMDN,12,true,0,212912.1,true,0,14194.4
2024,II,idn.13.1308,Lima Puluh Kota,PMDN,16,true,0,15651.8,true,0,1043.3
2024,II,idn.13.1309,Pasaman,PMA,1,true,0,596,true,0,39.7
2024,II,idn.13.1309,Pasaman,PMDN,20,true,0,3522.6,true,0,232
2024,II,idn.13.1310,Solok Selatan,PMA,7,true,0,14956.8,true,0,997.1
2024,II,idn.13.1310,Solok Selatan,PMDN,10,true,0,209593.9,true,0,13972.9
2024,II,idn.13.1311,Dharmasraya,PMA,7,true,0,52565.7,true,0,3504.2
2024,II,idn.13.1311,Dharmasraya,PMDN,15,true,0,159210.8,true,0,10614.2
2024,II,idn.13.1312,Pasaman Barat,PMA,11,true,0,27671.6,true,0,1844.7
2024,II,idn.13.1312,Pasaman Barat,PMDN,11,true,0,15770.1,true,0,1051.1
2024,II,idn.13.1371,Padang,PMA,61,true,0,50227.6,true,0,3348.4
2024,II,idn.13.1371,Padang,PMDN,45,true,0,131894.2,true,0,8793.4
2024,II,idn.13.1372,Solok,PMDN,9,true,0,7782.1,true,0,518.9
2024,II,idn.13.1373,Sawahlunto,PMDN,18,true,0,85992.1,true,0,5732.7
2024,II,idn.13.1374,Padang Panjang,PMDN,7,true,0,2922.6,true,0,194.7
2024,II,idn.13.1375,Bukittinggi,PMA,2,true,0,51.1,true,0,3.4
2024,II,idn.13.1375,Bukittinggi,PMDN,8,true,0,1825.8,true,0,121.8
2024,II,idn.13.1376,Payakumbuh,PMDN,11,true,0,12043.5,true,0,802.9
2024,II,idn.13.1377,Pariaman,PMDN,10,true,0,3782.2,true,0,252.3
2024,III,idn.13.1301,Kepulauan Mentawai,PMA,65,true,0,14944.2,true,0,995.9
2024,III,idn.13.1301,Kepulauan Mentawai,PMDN,3,true,0,722.7,true,0,48.2
2024,III,idn.13.1302,Pesisir Selatan,PMA,10,true,0,838.8,true,0,55.9
2024,III,idn.13.1302,Pesisir Selatan,PMDN,14,true,0,38091.1,true,0,2539.4
2024,III,idn.13.1303,Solok,PMA,6,true,0,21477.8,true,0,1431.9
2024,III,idn.13.1303,Solok,PMDN,12,true,0,17372.1,true,0,1158.1
2024,III,idn.13.1304,Sijunjung,PMA,1,true,0,0,true,0,0
2024,III,idn.13.1304,Sijunjung,PMDN,11,true,0,8579.6,true,0,571.9
2024,III,idn.13.1305,Tanah Datar,PMA,1,true,0,2284.7,true,0,152.3
2024,III,idn.13.1305,Tanah Datar,PMDN,15,true,0,6537.7,true,0,435.7
2024,III,idn.13.1306,Padang Pariaman,PMA,7,true,0,10065.4,true,0,671.1
2024,III,idn.13.1306,Padang Pariaman,PMDN,22,true,0,1345398.3,true,0,89693
2024,III,idn.13.1307,Agam,PMA,8,true,0,22260.2,true,0,1483.9
2024,III,idn.13.1307,Agam,PMDN,17,true,0,68180.9,true,0,4545.5
2024,III,idn.13.1308,Lima Puluh Kota,PMA,1,true,0,0,true,0,0
2024,III,idn.13.1308,Lima Puluh Kota,PMDN,17,true,0,49795.9,true,0,3320
2024,III,idn.13.1309,Pasaman,PMA,2,true,0,8710.9,true,0,580.7
2024,III,idn.13.1309,Pasaman,PMDN,26,true,0,8266.8,true,0,548.1
2024,III,idn.13.1310,Solok Selatan,PMA,8,true,0,138857.5,true,0,9257.1
2024,III,idn.13.1310,Solok Selatan,PMDN,13,true,0,155470.7,true,0,10364.7
2024,III,idn.13.1311,Dharmasraya,PMA,10,true,0,10094.8,true,0,673
2024,III,idn.13.1311,Dharmasraya,PMDN,21,true,0,185695.5,true,0,12379.6
2024,III,idn.13.1312,Pasaman Barat,PMA,10,true,0,15351.1,true,0,1023.5
2024,III,idn.13.1312,Pasaman Barat,PMDN,10,true,0,39956.9,true,0,2663.7
2024,III,idn.13.1371,Padang,PMA,74,true,0,25997,true,0,1732.9
2024,III,idn.13.1371,Padang,PMDN,49,true,0,461219,true,0,30747.8
2024,III,idn.13.1372,Solok,PMA,1,true,0,0,true,0,0
2024,III,idn.13.1372,Solok,PMDN,9,true,0,5612.2,true,0,374
2024,III,idn.13.1373,Sawahlunto,PMDN,19,true,0,22962.3,true,0,1530.7
2024,III,idn.13.1374,Padang Panjang,PMDN,8,true,0,7544.1,true,0,502.9
2024,III,idn.13.1375,Bukittinggi,PMA,3,true,0,64.5,true,0,4.4
2024,III,idn.13.1375,Bukittinggi,PMDN,9,true,0,87.5,true,0,5.8
2024,III,idn.13.1376,Payakumbuh,PMDN,10,true,0,31670,true,0,2111.3
2024,III,idn.13.1377,Pariaman,PMDN,8,true,0,1869.4,true,0,124.6
2024,IV,idn.13.1301,Kepulauan Mentawai,PMA,49,true,0,21661.9,true,0,1444.1
2024,IV,idn.13.1301,Kepulauan Mentawai,PMDN,9,true,0,1773,true,0,118.2
2024,IV,idn.13.1302,Pesisir Selatan,PMA,10,true,0,2870.1,true,0,191.4
2024,IV,idn.13.1302,Pesisir Selatan,PMDN,15,true,0,301734,true,0,20115.6
2024,IV,idn.13.1303,Solok,PMA,5,true,0,23829.8,true,0,1588.6
2024,IV,idn.13.1303,Solok,PMDN,11,true,0,2301.6,true,0,153.4
2024,IV,idn.13.1304,Sijunjung,PMA,1,true,0,0,true,0,0
2024,IV,idn.13.1304,Sijunjung,PMDN,16,true,0,310211.8,true,0,20680.8
2024,IV,idn.13.1305,Tanah Datar,PMA,1,true,0,613.3,true,0,40.9
2024,IV,idn.13.1305,Tanah Datar,PMDN,13,true,0,3095,true,0,206.2
2024,IV,idn.13.1306,Padang Pariaman,PMA,9,true,0,1269.8,true,0,84.6
2024,IV,idn.13.1306,Padang Pariaman,PMDN,25,true,0,1513874.5,true,0,100925
2024,IV,idn.13.1307,Agam,PMA,9,true,0,339805.8,true,0,22653.7
2024,IV,idn.13.1307,Agam,PMDN,17,true,0,31105.3,true,0,2073.6
2024,IV,idn.13.1308,Lima Puluh Kota,PMA,1,true,0,24.8,true,0,1.7
2024,IV,idn.13.1308,Lima Puluh Kota,PMDN,19,true,0,59876.8,true,0,3992.2
2024,IV,idn.13.1309,Pasaman,PMA,2,true,0,1366.1,true,0,91.1
2024,IV,idn.13.1309,Pasaman,PMDN,21,true,0,10514.6,true,0,697.4
2024,IV,idn.13.1310,Solok Selatan,PMA,8,true,0,26382.7,true,0,1758.9
2024,IV,idn.13.1310,Solok Selatan,PMDN,9,true,0,12700.3,true,0,846.6
2024,IV,idn.13.1311,Dharmasraya,PMA,10,true,0,3172.9,true,0,211.4
2024,IV,idn.13.1311,Dharmasraya,PMDN,19,true,0,43545.8,true,0,2903
2024,IV,idn.13.1312,Pasaman Barat,PMA,9,true,0,464969.8,true,0,30998.1
2024,IV,idn.13.1312,Pasaman Barat,PMDN,10,true,0,72109.5,true,0,4807.2
2024,IV,idn.13.1371,Padang,PMA,74,true,0,28401.1,true,0,1893.5
2024,IV,idn.13.1371,Padang,PMDN,50,true,0,266151.2,true,0,17743.8
2024,IV,idn.13.1372,Solok,PMA,1,true,0,0,true,0,0
2024,IV,idn.13.1372,Solok,PMDN,8,true,0,829.4,true,0,55.2
2024,IV,idn.13.1373,Sawahlunto,PMDN,19,true,0,139264.2,true,0,9284.3
2024,IV,idn.13.1374,Padang Panjang,PMDN,8,true,0,32.3,true,0,2.1
2024,IV,idn.13.1375,Bukittinggi,PMA,3,true,0,6.8,true,0,0.4
2024,IV,idn.13.1375,Bukittinggi,PMDN,10,true,0,17184,true,0,1145.6
2024,IV,idn.13.1376,Payakumbuh,PMDN,12,true,0,3258,true,0,217.3
2024,IV,idn.13.1377,Pariaman,PMDN,9,true,0,1026.7,true,0,68.2
2025,I,idn.13.1301,Kepulauan Mentawai,PMA,63,true,0,30871.6283279999997,true,0,1929.47677049999998
2025,I,idn.13.1301,Kepulauan Mentawai,PMDN,12,true,0,2140.944,true,0,133.809
2025,I,idn.13.1302,Pesisir Selatan,PMA,11,true,0,23793.381582,true,0,1487.086348875
2025,I,idn.13.1302,Pesisir Selatan,PMDN,16,true,0,54211.785041999997,true,0,3388.2365651249998
2025,I,idn.13.1303,Solok,PMA,6,true,0,9024.470835,true,0,564.0294271875
2025,I,idn.13.1303,Solok,PMDN,16,true,0,12579.29063,true,0,786.205664375
2025,I,idn.13.1304,Sijunjung,PMA,1,true,0,0,true,0,0
2025,I,idn.13.1304,Sijunjung,PMDN,15,true,0,60630.870891,true,0,3789.4294306875
2025,I,idn.13.1305,Tanah Datar,PMA,2,true,0,826.55711,true,0,51.659819375
2025,I,idn.13.1305,Tanah Datar,PMDN,13,true,0,8005.758719,true,0,500.3599199375
2025,I,idn.13.1306,Padang Pariaman,PMA,5,true,0,89.187723,true,0,5.5742326875
2025,I,idn.13.1306,Padang Pariaman,PMDN,28,true,0,38444.96702700000044,true,0,2402.810439187500022
2025,I,idn.13.1307,Agam,PMA,9,true,0,55350.658603,true,0,3459.4161626875
2025,I,idn.13.1307,Agam,PMDN,14,true,0,23670.5602010000002,true,0,1479.41001256250001
2025,I,idn.13.1308,Lima Puluh Kota,PMA,1,true,0,0,true,0,0
2025,I,idn.13.1308,Lima Puluh Kota,PMDN,21,true,0,24629.5317029999981,true,0,1539.34573143749981
2025,I,idn.13.1309,Pasaman,PMA,1,true,0,160.645263,true,0,10.0403289375
2025,I,idn.13.1309,Pasaman,PMDN,18,true,0,11480.7453270000000504,true,0,717.546582937500003526
2025,I,idn.13.1310,Solok Selatan,PMA,8,true,0,135276.671645,true,0,8454.7919778125
2025,I,idn.13.1310,Solok Selatan,PMDN,11,true,0,41365.7816609999998,true,0,2585.36135381249999
2025,I,idn.13.1311,Dharmasraya,PMA,9,true,0,77360.3869600000002,true,0,4835.02418500000001
2025,I,idn.13.1311,Dharmasraya,PMDN,17,true,0,47950.934433,true,0,2996.9334020625
2025,I,idn.13.1312,Pasaman Barat,PMA,9,true,0,336830.711996000003,true,0,21051.9194997500002
2025,I,idn.13.1312,Pasaman Barat,PMDN,10,true,0,142518.1342229999999,true,0,8907.383388937499995
2025,I,idn.13.1371,Padang,PMA,78,true,0,236869.2731109999995,true,0,14804.32956943749997
2025,I,idn.13.1371,Padang,PMDN,50,true,0,610432.911966000004,true,0,38152.0569978750003
2025,I,idn.13.1372,Solok,PMDN,11,true,0,904.502472,true,0,56.5314045
2025,I,idn.13.1373,Sawahlunto,PMDN,20,true,0,44400.404493999997,true,0,2775.0252808749998
2025,I,idn.13.1374,Padang Panjang,PMDN,9,true,0,13480.706564,true,0,842.54416025
2025,I,idn.13.1375,Bukittinggi,PMA,2,true,0,7.2537,true,0,0.45335625
2025,I,idn.13.1375,Bukittinggi,PMDN,12,true,0,1918.567371999999997,true,0,119.9104607499999998
2025,I,idn.13.1376,Payakumbuh,PMDN,13,true,0,1576.801081000000199,true,0,98.5500675625000099
2025,I,idn.13.1377,Pariaman,PMDN,8,true,0,748.687670000000001,true,0,46.79297937500000006
2025,II,idn.13.1301,Kepulauan Mentawai,PMA,63,true,0,20813.456904,true,0,1300.841056549
2025,II,idn.13.1301,Kepulauan Mentawai,PMDN,14,true,0,989.8764,true,0,18.161025
2025,II,idn.13.1302,Pesisir Selatan,PMA,10,true,0,4884.220475,true,0,305.26377971
2025,II,idn.13.1302,Pesisir Selatan,PMDN,21,true,0,25435.577414,true,0,1402.72327625
2025,II,idn.13.1303,Solok,PMA,6,true,0,7421.885161,true,0,463.8678226
2025,II,idn.13.1303,Solok,PMDN,26,true,0,18403.466582,true,0,161.291264193
2025,II,idn.13.1304,Sijunjung,PMA,1,true,0,0,true,0,0
2025,II,idn.13.1304,Sijunjung,PMDN,20,true,0,309593.495014,true,0,18761.988722277
2025,II,idn.13.1305,Tanah Datar,PMA,3,true,0,879.550989,true,0,54.97193681
2025,II,idn.13.1305,Tanah Datar,PMDN,23,true,0,11731.582246,true,0,430.809903893
2025,II,idn.13.1306,Padang Pariaman,PMA,13,true,0,9379.977838,true,0,586.248614903
2025,II,idn.13.1306,Padang Pariaman,PMDN,32,true,0,487306.178732,true,0,29785.4455194
2025,II,idn.13.1307,Agam,PMA,9,true,0,7098.167519,true,0,443.63547
2025,II,idn.13.1307,Agam,PMDN,27,true,0,251097.350726,true,0,15365.78130028
2025,II,idn.13.1308,Lima Puluh Kota,PMA,2,true,0,481.71365,true,0,30.10710313
2025,II,idn.13.1308,Lima Puluh Kota,PMDN,25,true,0,115015.141481,true,0,3214.527703934
2025,II,idn.13.1309,Pasaman,PMA,2,true,0,2414.05941,true,0,150.8787131
2025,II,idn.13.1309,Pasaman,PMDN,22,true,0,40784.42512,true,0,2118.52625125
2025,II,idn.13.1310,Solok Selatan,PMA,6,true,0,4207.687897,true,0,262.980493525
2025,II,idn.13.1310,Solok Selatan,PMDN,19,true,0,12106.840753,true,0,749.809422
2025,II,idn.13.1311,Dharmasraya,PMA,8,true,0,27685.522966,true,0,1730.345185128
2025,II,idn.13.1311,Dharmasraya,PMDN,21,true,0,252968.210023,true,0,15701.871880105
2025,II,idn.13.1312,Pasaman Barat,PMA,8,true,0,7650.816778,true,0,478.1760486
2025,II,idn.13.1312,Pasaman Barat,PMDN,16,true,0,40785.22357,true,0,2488.134346011
2025,II,idn.13.1371,Padang,PMA,78,true,0,120238.378812,true,0,7514.898675928
2025,II,idn.13.1371,Padang,PMDN,66,true,0,547399.944116,true,0,29678.728395789
2025,II,idn.13.1372,Solok,PMDN,10,true,0,20530.023761,true,0,1080.454359693
2025,II,idn.13.1373,Sawahlunto,PMA,1,true,0,5,true,0,0.3125
2025,II,idn.13.1373,Sawahlunto,PMDN,27,true,0,62131.763483,true,0,3867.484660698
2025,II,idn.13.1374,Padang Panjang,PMDN,13,true,0,8997.706262,true,0,196.716267141
2025,II,idn.13.1375,Bukittinggi,PMA,4,true,0,11.33704,true,0,0.708565
2025,II,idn.13.1375,Bukittinggi,PMDN,17,true,0,10707.849691,true,0,574.95998065
2025,II,idn.13.1376,Payakumbuh,PMDN,17,true,0,4832.427273,true,0,117.146145195
2025,II,idn.13.1377,Pariaman,PMDN,12,true,0,6436.69064,true,0,2.3809775
2025,III,idn.13.1301,Kepulauan Mentawai,PMA,57,true,0,27572.674202,true,0,1723.29213765
2025,III,idn.13.1301,Kepulauan Mentawai,PMDN,9,true,0,2390.193816,true,0,149.3871135
2025,III,idn.13.1302,Pesisir Selatan,PMA,13,true,0,1649.223299,true,0,103.07645619
2025,III,idn.13.1302,Pesisir Selatan,PMDN,19,true,0,36896.016927,true,0,2306.001058263
2025,III,idn.13.1303,Solok,PMA,6,true,0,5138.365572,true,0,321.14784825
2025,III,idn.13.1303,Solok,PMDN,14,true,0,14710.937446,true,0,919.43359025
2025,III,idn.13.1304,Sijunjung,PMA,1,true,0,0,true,0,0
2025,III,idn.13.1304,Sijunjung,PMDN,13,true,0,20961.490075,true,0,1310.09312974
2025,III,idn.13.1305,Tanah Datar,PMA,3,true,0,946.615147,true,0,59.16344669
2025,III,idn.13.1305,Tanah Datar,PMDN,14,true,0,191292.97144,true,0,11955.8107124
2025,III,idn.13.1306,Padang Pariaman,PMA,11,true,0,6051.616984,true,0,378.22606148
2025,III,idn.13.1306,Padang Pariaman,PMDN,28,true,0,457653.15305,true,0,28603.322065658
2025,III,idn.13.1307,Agam,PMA,10,true,0,3838.975358,true,0,239.93595993
2025,III,idn.13.1307,Agam,PMDN,11,true,0,33147.703198,true,0,2071.7314499
2025,III,idn.13.1308,Lima Puluh Kota,PMA,2,true,0,48.73274,true,0,3.04579625
2025,III,idn.13.1308,Lima Puluh Kota,PMDN,18,true,0,50623.681159,true,0,3163.980071818
2025,III,idn.13.1309,Pasaman,PMA,2,true,0,2497.965034,true,0,156.1228146
2025,III,idn.13.1309,Pasaman,PMDN,21,true,0,34681.77619,true,0,2167.611011876
2025,III,idn.13.1310,Solok Selatan,PMA,9,true,0,358889.877242,true,0,22430.61732925
2025,III,idn.13.1310,Solok Selatan,PMDN,11,true,0,12915.027815,true,0,807.18923841
2025,III,idn.13.1311,Dharmasraya,PMA,9,true,0,64452.69551,true,0,4028.2934687
2025,III,idn.13.1311,Dharmasraya,PMDN,21,true,0,25506.28108,true,0,1594.142567503
2025,III,idn.13.1312,Pasaman Barat,PMA,10,true,0,20173.925185,true,0,1260.870324135
2025,III,idn.13.1312,Pasaman Barat,PMDN,12,true,0,40858.43955,true,0,2553.652471743
2025,III,idn.13.1371,Padang,PMA,78,true,0,172390.544784,true,0,10774.409048776
2025,III,idn.13.1371,Padang,PMDN,53,true,0,165772.662889,true,0,10360.791431304
2025,III,idn.13.1372,Solok,PMDN,10,true,0,1810.004136,true,0,113.125258508
2025,III,idn.13.1373,Sawahlunto,PMA,1,true,0,0,true,0,0
2025,III,idn.13.1373,Sawahlunto,PMDN,26,true,0,124313.21475,true,0,7769.57592182
2025,III,idn.13.1374,Padang Panjang,PMDN,9,true,0,8661.533396,true,0,541.34583721
2025,III,idn.13.1375,Bukittinggi,PMA,6,true,0,3.042028,true,0,0.19012675
2025,III,idn.13.1375,Bukittinggi,PMDN,13,true,0,8973.291092,true,0,560.830693305
2025,III,idn.13.1376,Payakumbuh,PMDN,13,true,0,4085.908849,true,0,255.369303035
2025,III,idn.13.1377,Pariaman,PMA,1,true,0,0,true,0,0
2025,III,idn.13.1377,Pariaman,PMDN,8,true,0,9368.14828,true,0,585.50926747
2025,IV,idn.13.1301,Kepulauan Mentawai,PMA,53,true,0,29087.746812,true,0,1817.9841758
2025,IV,idn.13.1301,Kepulauan Mentawai,PMDN,8,true,0,15016.3877,true,0,938.52423135
2025,IV,idn.13.1302,Pesisir Selatan,PMA,13,true,0,12090.410208,true,0,755.6506377
2025,IV,idn.13.1302,Pesisir Selatan,PMDN,18,true,0,18355.593201,true,0,1147.22457526
2025,IV,idn.13.1303,Solok,PMA,6,true,0,7315.393598,true,0,457.2120998
2025,IV,idn.13.1303,Solok,PMDN,18,true,0,4260.646342,true,0,266.290396366
2025,IV,idn.13.1304,Sijunjung,PMA,1,true,0,0,true,0,0
2025,IV,idn.13.1304,Sijunjung,PMDN,13,true,0,24735.101445,true,0,1545.943840266
2025,IV,idn.13.1305,Tanah Datar,PMA,3,true,0,624.593236,true,0,39.03707725
2025,IV,idn.13.1305,Tanah Datar,PMDN,13,true,0,1734.199608,true,0,108.3874755
2025,IV,idn.13.1306,Padang Pariaman,PMA,11,true,0,11958.519211,true,0,747.407450688
2025,IV,idn.13.1306,Padang Pariaman,PMDN,27,true,0,9380773.328025,true,0,586298.333001324
2025,IV,idn.13.1307,Agam,PMA,10,true,0,11071.118724,true,0,691.94492027
2025,IV,idn.13.1307,Agam,PMDN,13,true,0,16217.815789,true,0,1013.613486795
2025,IV,idn.13.1308,Lima Puluh Kota,PMA,3,true,0,946.08375,true,0,59.13023438
2025,IV,idn.13.1308,Lima Puluh Kota,PMDN,19,true,0,31250.545886,true,0,1953.159118101
2025,IV,idn.13.1309,Pasaman,PMA,2,true,0,1676.15202,true,0,104.7595013
2025,IV,idn.13.1309,Pasaman,PMDN,19,true,0,37518.78599,true,0,2344.9241245
2025,IV,idn.13.1310,Solok Selatan,PMA,4,true,0,3079.878814,true,0,192.4924259
2025,IV,idn.13.1310,Solok Selatan,PMDN,15,true,0,17414.831042,true,0,1088.42694018
2025,IV,idn.13.1311,Dharmasraya,PMA,9,true,0,11714.483623,true,0,732.15522641
2025,IV,idn.13.1311,Dharmasraya,PMDN,19,true,0,89246.253582,true,0,5577.890848525
2025,IV,idn.13.1312,Pasaman Barat,PMA,10,true,0,32876.777904,true,0,2054.798618805
2025,IV,idn.13.1312,Pasaman Barat,PMDN,12,true,0,23474.487168,true,0,1467.155448103
2025,IV,idn.13.1371,Padang,PMA,64,true,0,148839.112728,true,0,9302.444545785
2025,IV,idn.13.1371,Padang,PMDN,59,true,0,389755.128584,true,0,24359.695536938
2025,IV,idn.13.1372,Solok,PMDN,10,true,0,8566.230223,true,0,535.389388938
2025,IV,idn.13.1373,Sawahlunto,PMA,2,true,0,700,true,0,43.75
2025,IV,idn.13.1373,Sawahlunto,PMDN,17,true,0,78757.261033,true,0,4922.32881469
2025,IV,idn.13.1374,Padang Panjang,PMDN,7,true,0,20.577694,true,0,1.286105875
2025,IV,idn.13.1375,Bukittinggi,PMA,7,true,0,1164.3198,true,0,72.769987505
2025,IV,idn.13.1375,Bukittinggi,PMDN,11,true,0,441.897964,true,0,27.618622755
2025,IV,idn.13.1376,Payakumbuh,PMDN,11,true,0,6104.094574,true,0,381.50591085
2025,IV,idn.13.1377,Pariaman,PMA,1,true,0,0,true,0,0
2025,IV,idn.13.1377,Pariaman,PMDN,9,true,0,699.571073,true,0,43.723192061
