dimension_tuple_sha256,multiplicity,page_count,page_paths,distinct_full_row_hash_count,full_row_hashes,exact_full_row_duplicate,crosses_page_boundary,differing_non_dimension_fields
621019b6802baa37e428d720faf778fa51bb4761c0ce106aad58ded63de73153,7,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,5,19c14327b742bddbd200e8ed9a665aa26a2f5838d1b665e9ec6f1291bf2cdd69|58293f7adf7d63b194216196d2362dcd4424d917d3c0fadf4351f83db8f41ce2|e07250e07a71238ae325676340651ab48f3f22198b168a643df7e60f34b138f6|ebe72fe18ec109cfdea01c669c6669c7364fdbc496de269e1336154c322ee131|f55f034870cc600bcb49ba2798aa3826d9dfd5e0dbcb663619df3738a3d5cdd9,false,false,investasi_rp_juta|investasi_us_ribu|tki
63d2e7605fd99584cebaef11a3829d165006a3ea808272eaeec3bcc229e27863,10,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,7,2c16f78e8b9cf70e149ba9807705ac20e7f17720d0d6715865256dc039e9a76c|54cc2710fbaf417f108d85841cf22db4b203e2ec26cf94957e1086ab3f3ff0fe|6190eaa7d05cd1e0a906e94050358626113011422485430cd566eb01e6a8fbfa|943058cc867422d74f3ada7f1ca926312c7a125c3ba1fc0d1ef16faf2d8ed189|ec253c5163eb38d6817bbefab5f216254b844af5269261e65d8b96d4fc4b8ba7|ec52167120670feb01cfc2da55df847ca26a71a46271be8943cb5fd179f534a6|ecf3f18b04c3243de62e84f97576da749f412b994cf061fcf89eb4730171ece4,false,false,investasi_rp_juta|investasi_us_ribu|tki
64337f1fdd3e0f16f7c02b3c0c54cf2a51031e087ceec04bb2b96e41912591ac,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,5085e58586546a9a4d792fff2655c2dc7a8b238dd28fab036f46de42eb1f21fa|cc81c40e1a932a600a9c2e9b39e90665ced569a8bada504274fac1c7df95d53c,false,false,investasi_rp_juta|investasi_us_ribu|tki
6564898a3e49236b47cc744d4824a0b3fbf7b350955ca905c328db9ae7edca75,3,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,3,126ce01dd57d91dcc350ada0c2886e1ea0086a92e513244f856e60a75344222d|952815ce53f2885fa887cd09866c7af1e3d54cab71bfd70cc9d2a1c64ab88ecf|bac302d58abdf7f9e1e370741e83131382fcb67ea773b09d0be0acb4d97aacf7,false,false,investasi_rp_juta|investasi_us_ribu|tki
6691ef5099e003a62b223456593d8a227d473a9a02303be2d3b5dbc5c8a16a14,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,6dd47750c8fa26b14bc00e9b2cdddf5ae801f749961b67cf4872a7713a9607f4|a90aa8dd155887ae02e6d039260fa3591b4ba402ce0b495040e36551a78505ee,false,false,investasi_rp_juta|investasi_us_ribu
680fde70d7ec46d3cfd85ef8ec98bddc7082fe860a8214788fae34fa3627c1d1,5,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,1,237eb3d16699929ef1a14f08ea757f367bf2a1570232e648e983f2709c669e99,true,false,
6a0666115a5b9e0949b95dbc9c323cb142fbccfcd3ba0cf3f8d3c9e1e84fef76,13,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,10,0eee933779bf721ae0182e6069c64a9a4a91b466a80636dcb5ad8ba56bef6609|11eb3667c20fcc10f64e38ae2bb3bb289ed0d86c9495cd0ae47b039004858b62|432fc44b459772484abfa84df4ccc426fb72a5a0a3f918917eeea1bcc3060509|86350f5d8154282eaeeebe8d690c2b37907a854db0aa81eaa317bd73b0e226fd|9aa0deeb452defc6c8952f22d62cc63f31e12437c840499b47efe4c3acad407f|a78dd4373a8c79ddde48f63b9b48027479842a7665dec308c69c111bf268ee51|cc439c11912ffa94701a540678bd1d212358b65606aeec60347e336bc3a36b81|da4acac974c3728dc4ef98c8e4fe71694a22ae1a75df98c0059c6634a63ebdc9|e9245e521db3dc7b7c9da9589c9cac53c9b7d27db94b0d1f6ca2852cd3b90e1f|ef670f5bc84cb58eef073356591a9eb137013a251104d3d67ea61c3823bcb169,false,false,investasi_rp_juta|investasi_us_ribu|tki
6b5dd217fe41eea126a2ba742540858d41c36283cce10ffed9d25faadb9b779f,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,21367b26f4493d99f1f049083e0054d44e48ceac280f16c847e6116367c02a95|7df4704c7155dc0eb3ce4cc0037919946a46e3cd8b91da4631cd4b6fdcaf1cb1,false,false,investasi_rp_juta|investasi_us_ribu
6c246c8a2929edcfbaf78e23e5fa381f6a02af7c0f7f0692d2b29e8335eae64c,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,07fa21a9bddfa768ad1bc907ad900bdcbcda0ee874510f1b31f7228df708b34f|f35f27654399a32377d9abb2c2b5fa01b9b23851bd7ae6192f51950fc2418653,false,false,investasi_rp_juta|investasi_us_ribu
6f39b2df611d7c4670d58382f47fc7f8e113631410bd324d275c405b9cebe7de,8,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,7,6c3dd5e139188c4e17c31c3f32699c07ed342fe6addaddbd57288030022c48ff|72283872bb1f4ce205405c7c8b3c0ae1f21f76d204a1c37023848db625c9ae53|79b9ef80cc464df86ce430650ae01cb9e64568f43dd1cdec85672191d756c7a4|aa4ea13a476807e245f857747f93d5ba6c5df3ea4f6f3b4a7b118957a8e87fdc|abba94d3a5bdc9c31bd701064131454b1f625e7cdf29bdeb1ac39dec3c7cb77c|b0e2f8e667a0f77f4fb3dd4c4b05ac8c1c47c70fe30ff24f1f20ef8e317e5738|f0278d96a6d85f32a6aecf1990fcd07401a823dd8d349c39293f0cb3e93d76ff,false,false,investasi_rp_juta|investasi_us_ribu
70c20c04da79d92375a32e92314c9bd3103253f88d2b27f464d2a2edfa3c49d0,4,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,1,35f93271ea8ba1a71f556cd31dd9847740f3a741601786dc12e2dc89e09ecf8d,true,false,
70f2c2a29178f928b3465183fe853af21b3ccf72c18f4c975aedcab48dbb31c4,3,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,1f305af1de218e3704821a29250f5af4780cda91016a3c7e4b2bf283d35ac9cb|a668c11953d1276c23e347dbe1ffd40538c0d3417b886ad4ae22ba280d9b3d2b,false,false,investasi_rp_juta|investasi_us_ribu
717525ed02bbdee565753f32c56275dea73deee14ac458b28f2741d3b6af10a4,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,85449f9105ad4ced25e6924671ac703b5b678171e69829ee3999298d03fb0b93|e884294193890d2ec7062a6c1efd8298f3c84b31af8075276437a1aa8cd36b76,false,false,investasi_rp_juta|investasi_us_ribu
72306055b438cdbb87278b4163ca043b3e89ed77d9972af01bca0cacf3d023d7,6,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,1,e7c437659fbb7da1930462098e16ca8751942e60bbdcc89bdcd66ace0ef1bb8a,true,false,
7350708b75d8da9889c4ebe74cd07ccf7ac70a231aafd375574b8bbabc755aaa,3,1,data/processed/bkpm/m27_full_history/2024/q1/page-001000.json,3,60bfb1d73116471a04739027355dd4b052bcd3eb80019ab5904e2bd5bc8b81a9|7991974bbeaa12e706837085770870a6f72a57a636651a4ff7612e9e008b690d|ab76b3d1b7edd1e752ba63699d50b2db8173b9c7564ea00886febcbd448d586b,false,false,investasi_rp_juta|investasi_us_ribu
7420dc7a75670fb5964bc98629d67d7d4070ff9d8dc58dace65c795c88c0ae94,9,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,3,88cefeb732c0b75c378e8d4fa6e0259f74b6417f54b8df6fd99519b46846aee2|c722ba08de7747aeca9b8286a8b19a982f22f62c547acf719608e8805a43df3b|f3e0d92166263b574e9746f912ea2f93bde0d5ee45702b41fba1a1a2900a58ab,false,false,investasi_rp_juta|investasi_us_ribu|tki
744921f691e69737d2d6d963ae238565aad1184840a5a57e1a1adee8cea70d3a,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,152ac1a57c33c9531f950472b022fda5f1b00195588d6e4bff3c1a4d89cd883f|5ce09f2bb689e806c7eefcf2b52466795f198196f94cff8d27a8f3383b4f5a14,false,false,investasi_rp_juta|investasi_us_ribu
7582220fbe30a17e3abbe6ac5aa79ab0434fc41db666d7589bf62bc6105c8237,3,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,dbddb01f13a923b49832ec8a997f81b20c74ff5611725fa1b0e1f061a8ef0acf|de5ae423a843dae0af67d7a9738dbe3371ca8b6bf9abc01997bf654e2c214248,false,false,tki
795de4d336297a676e0b1427128b22f730df65ea545d66831b4e396e901061a6,4,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,3,44aee43be54d1cbce6fc062fe6fea556e15fa4e9b4cabde35aad05f01f748b5b|89d7d9bf72335074f67535d7a574c0c849bd5a524773e6b6e2551f18fd53fd08|b600acda0958b7666f866dc0558a9585cbd041314374ed24e6a8af22644b983c,false,false,investasi_rp_juta|investasi_us_ribu|tki
7ed0912073aad526e8acdf7f84728eb425b3e3f15f6dcb516baa094ed347af97,4,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,1,3f779dd1c765f7fda9b0975de543a835e4329638a74df3d80e616c4bb2ea5584,true,false,
7f2cc583cccd9a316973c4164d8ad852ec8b103fde595fc784fb44aad93b0c6f,5,2,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json|data/processed/bkpm/m27_full_history/2024/q1/page-001000.json,4,042717b673f12e41e3deca04a80ce9ed6df3849dab964f4e96b48eb2d7d330a2|071037fd83ff0f4dc03d7a674eabb257d780cf6de028109111b3738d2a49a643|7a0b341729515579ffecdf8bc68efdfca514a177422445b8c3fb79f52472132f|d94d587e41bc70a3efe67e47ca96e235939dccc9c04ed5ae483532721594612d,false,true,investasi_rp_juta|investasi_us_ribu|tki
82ecc31f4703db56b391e228093a8ab095465ba908d0932880e3b7b724aa941d,5,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,1,08b2db8961aff99ca24b9a10cdb5c0faafbd2e688d9dda0a16b378e1aa119f08,true,false,
83ca151c802169a60b1123a5f5a10f1f93b8ffea9e14ba190b1a28e377338736,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,884347dc4399b0c65552b0bf9b6000230cad1458304e9dd85f675208f9bb1972|9f9d65fc49481d35b7195c2cea85693ca03f2789782febda1a5007a1d0b2f9e9,false,false,investasi_rp_juta|investasi_us_ribu|tki
849b5edd8e353e45ad4bd4d19ba925692996c5f8810527593aa649383de7418d,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,4375fefbcd97b45aa523a6d1c93753410228ddce377740abcff91d6896c66511|a2574607c2d5cdc7b7e6ec6eabf37c81565762b3e0ca4bb54a892ed1bc3d75aa,false,false,investasi_rp_juta|investasi_us_ribu
8500ad1b46f30bfc55b7a976c3266a374b42a7f90ca817ac1d52da67e332439c,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,1,f347cb4cd6bd29105774ed3b27f46211b1f68a5384985e3a25d32e7b2a243fbf,true,false,
869b1e930582e8428384bc55fec675278d5a48db7c744be19030f0ee1cb9fa87,3,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,1,dd461f8635fc7f047f1f6e61f4713412e4cb8ec5d8337e21a3fb7a4da0e6ec36,true,false,
8715e825660057cf70511ab99e8bab6966a8b3de25ac3be40bee326de9c49ca4,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,48625c095e06254bc61d70a87e8d8f52f87a9a1abe96dfda1d7c8c8f6969ff5b|a9ece390d932c3b728fd5eecf53ad880af44e848e4c2fe2376dcabc660b60680,false,false,investasi_rp_juta|investasi_us_ribu|tki
8b5df4525c17740ab1d42c71141e4d639afc0540c151534a42c983b8656c2e4c,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,1,7aa4125ce32dc8708c411a7784643f67b0161509e661e85526d4617cca5d58ed,true,false,
8cbf49b2855e9e2870a0bf1d7239fa9512c8d9a72a533b50d2b5a2b2adba884b,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,1,7dcfaff78f1e3603ba5702b4f94aa8c7e43aa451ec456cd3b8e6d4bc5ff14100,true,false,
8daad007aa617d5b34b3c1dfe886196f6c8333a435d389298196b0fc278c3e52,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,1,32bfa82d7ba7935bba47f045679ba058fca9a1fff5ae03c0c4d2bca4a26b16e4,true,false,
920b856d8fa86707b862fdbc47947faf4ecd0f5b1a52cf5ba3c812c8f6b006e4,5,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,48e7f0e1b4547b72c0e2cf554eafc7de37f312dea583992b68fffce54e94ec96|6ca40ee0c8ec2277ff8e4b89125b0f8680e4d33a20557839306ff4334e0ec0a1,false,false,investasi_rp_juta|investasi_us_ribu
92dca943aba36bc66318e5842f00b7763d15ad9ffe27230e9476743287869185,6,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,4,5967846962b9951f231b0cc5020eef4088dcfcecd0a2faec9ff6719bfa5b7065|a34ac7acd971fd2371210c9ad89304775972abaceea61c04f2d9cfd4ca27c70b|c6134dc357c8c4351400761a1f3d2f4ee9d590a5f1511e6c0a24eaabb18dd5d4|d7057991f6deb299f627e1e85c5fcec65a5ec650c33f2e03f544e32508d2207b,false,false,investasi_rp_juta|investasi_us_ribu|tki
9392efae92315ba31fac831cb7e41d6063849a5a6364169e40acc7ea81ea7332,3,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,a2f57dfbfe5bd226480929fded2d296b1db6c898149f45d56a30f38f261df3e4|eba8f9c24f224b8b83fbf59aa8ea780d10af7e6f7ea1c299330a7eaee9228d3e,false,false,tki
94c271d27660d003596c51f3d262d62661d8b7fcfd365b3de80309608e2aab28,3,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,1,d65994a4bcc065341bf27f26cda3f0e4fe59c84a14b9cb05aaeab8c5729e1ca3,true,false,
96077fccfa0bd7edb0e477eee8408741ebbcd4d0ea4583a1f341e40dccce025e,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,14a8e8b2bd5d3d61adbbc2611873075d67e67fc4991abc8054d7ed027be262dd|da139e173497546451970e7b7cdcd8f5368c475cba6a7fb6ee981aec13ead6c8,false,false,investasi_rp_juta|investasi_us_ribu
9a2a1eff54785f5be3d1fbb6c60c694fe4cdd1812f109d58dc125c8a49bff308,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,453b2fb785b035d1c8be2784f4ecba2159d8b3e9d49a0502e7ee7dfa7a9cbb00|f42242b520d7542a7e0f09aeae945732401fd4e8dc5c3c86e1290810c4231f18,false,false,investasi_rp_juta|investasi_us_ribu
9ba4ad7bf882d88a92765f8d67df8b6eaadfd909edb3412defc161d942cc6259,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,1,cfe84697b926d84b9a05697b1f7d1d35b11ce73500ff5f804362385923aafe78,true,false,
9bfdfd3085420db6640632c96bed1552ff6acad6a7470580f0947b8fef981984,5,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,3,14adf0ba1d1e074edf286374b2117ea0a4ccff55a3da5cb58343ed05ef811764|243ed693491161a432e841af3d2a24df0124838a1515f6283da269f53994a1ec|f153b7e3e093f43edf79cdf918495b8b68d44171055dc5ad5f32d85f57330cd0,false,false,investasi_rp_juta|investasi_us_ribu|tki
9d5f4fbd7fe5ef863ef04a99c60a7ceb310f5caa5e043323cbe8d7843646a316,9,2,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json|data/processed/bkpm/m27_full_history/2024/q1/page-001000.json,7,3641cda127d7ad073dad60d0ddb0c2b9211000a802f7fd09425e670bccc30f7b|5dc553a5daea64a06312d40eccb925c217f2b07530add17c95a3249db4706106|6f28e32ab0e95a28f428cc52c376897e4ad3809cb37d4082c9ca42ccc6fdd870|71478456d54a1fbf422b215c42268193ac980abcde8ee317550034018683e99a|8b3d22a934a165d33557b89168a58d879bd290b653fa7b1eea40999af5f20f3e|c7ba3c0e14f8da5901a1b8d131520e4b601c7c204c24fdfb9740eecdaddb3785|eb4d59b9e98b2b82ef3d648340b08cf4e246deeb9482398aff6b6a4aff07948d,false,true,investasi_rp_juta|investasi_us_ribu
a048f98191cd663bd658cda2f775108a54863c0490949a47a6c431da207776b7,4,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,3,102aba2649c9a42eab560eb97e525e25598ff4107e510a0a4afe7be869ba50f5|c4d9397022bc845399c8e5fe3f1427cc1372c2707e88eb2e903deaf19a8098e4|c907c16f16218f57314b56343e88d5f9d1319d8424b657aacfbc23d1b6a7f9c8,false,false,investasi_rp_juta|investasi_us_ribu
a1aed540729a140a21878710db04e191b123709d5d7eb795091778db07e80e90,9,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,8,61ce02a851d5599b48e4c757524c36a3426dde1e2aaa27e8aada3abddddabec7|80f2ccbe0896045b226c2ef1aaa64e76b42225688b9225b825bbf4dffbeca21b|8386154399d0a6386b6c1c44e5ac9dae2ecc01da58e83a59ba070aca0301752c|8b2c1341171b393bbefac7101eefd7ae0a061ff7f4c7441d577dd866ad633196|9a18455860d6f4160f4ee70506d361fc02e0398a26b31dde777973ef30ce2e8f|b5b89fcf30a0db5af9ebea6c184f07e1314b664118e413802bb6b1f3b7d6b074|dfcc2c002fe90b0c797c045972096e55c38ac29608ec6d8f63e626dd19fb82bf|f546ec986b337992ca0a52b07a048f1258f8745c442632506b1a64c89c8af573,false,false,investasi_rp_juta|investasi_us_ribu|tki
a1bad44bf1314d5a7618c2d10f9c7de4584bbbee0049e6494b7eed20ce534868,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,12e1b2696c2db93698c176f6297d0033d8ce151128bc6136e9b6e6f83573a18d|cb2b90c09e733855099e5a8787a000a838dabaec4b20d774c7cb435431ebcd25,false,false,investasi_rp_juta|investasi_us_ribu
a2f0ae2fde4b1827243d4745d8288de3955e7ffb02e6d6db8bfbf7df8a97a406,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,1,96213108bc77d10f459473367567f1ce969e8940d9fa59fb67830bb2ed71fb7e,true,false,
a575697b113a7d9d099d3bf407445479fdf59ece2e86efd86e814dbcbd72a420,3,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,3,157e97515b5e9fc5b7882ff72aded0de24c30ac0c52b2e180c70089f6f4965b1|1892b093ab17e73f1fa5d97156baac94491c5f418f330df8853143863bab0792|9cb99f40af5807d78cc95f98eded3839f30dbd6cf1967dfee877c09ebcb4e3e8,false,false,investasi_rp_juta
a81b8acd57fa9a6cc0246b5a8c458625609aaaea61a72901ae89e43b837831ea,4,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,4,1b76ea4a1c84851d68a7a90023c0bb2f499dc81757b9dfa217dfee933e41038c|a70e13246d76e986308576481b6694cf8015574df438ed5637e1eb724b886fc7|b936a7dc02d2236c055202b164d26cd81c4bdeb8a7362957a9c15e42c92f0cda|f8f60502aee9a5481cbddf5ea485c541724828a01a8c042bd7e9ebc13c8eb0de,false,false,investasi_rp_juta|investasi_us_ribu|tki
a855c0d7e8067337ebb272276b6fe5c567017a5973031ccad42b3b5b5eda6000,2,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,16ef9c6147ca8cfb80761ed0ee012bd7bd12f5d95fc3e3d3ffb753b792cc3c1b|176488a0021b086e1fb5f06af9d8c57832d687a308fdf16c863d02ffc00ecb43,false,false,investasi_rp_juta|investasi_us_ribu
a86c29173e53ba0feb5fb12f098842b464d592113fd04cd1331ab8fb11415e40,3,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,3,1ab0fbcfd2e26c15b27149751044646d34296d24d031b1552ad7697b27457970|2c73871925736bb40d5264f1a0e98a2517ec1b862d6eafa8321450b28452faa7|54802c66a44b4c04e12e02fb0a35abfecceaa65554af5af318038dece3e38d49,false,false,investasi_rp_juta|investasi_us_ribu|tki
a8971c671a11545b92f659c560ee20dbf7fec3d0eedc97c7a6181c2921c417f8,4,1,data/processed/bkpm/m27_full_history/2024/q1/page-000000.json,2,c4256adbd23a9899c1982212be3f973620d39a5c979491fb8edfc92ca048b75b|d60707046c3d779ce80661401ed2ba919811e6b39d1779730869f61e4dfb85fc,false,false,investasi_rp_juta|investasi_us_ribu
