panel_observation_id,indicator_id,geography_id,geography_name,bps_province_code,year,reference_period,value_numeric,unit,claim_type,source_series_id,panel_provenance_id,comparability_regime,methodology_version,price_basis,notes
m5obs_4d700bf60a01c3ca04a34b22,gini_ratio,idn.95,Papua Selatan,95,2024,Maret,0.404,index,observed,m5_gini_march,m5prov_31575ab730cd1c8f44a59a31,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_09ba3739cb046482da18609d,neet_rate,idn.95,Papua Selatan,95,2024,source_annual_period,23.96,percent,observed,m5_neet_source_period,m5prov_5f44d02b5481880e37d26d54,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_11eb50b17cf9a6b9395497f5,poverty_rate,idn.95,Papua Selatan,95,2024,Maret,17.44,percent,observed,m5_poverty_march,m5prov_03abc8d1b5e9677c16c7cf31,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_dd7dd8957ca2e5137b78ef31,real_grdp_per_capita,idn.95,Papua Selatan,95,2024,Tahun,35.16397,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_de3818b738ca6c01659133dd,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_74d8e5d4759b3e4ff88b7e0a,underemployment_rate,idn.95,Papua Selatan,95,2024,source_annual_period,7.09,percent,observed,m5_underemployment_source_period,m5prov_5d566b55a746582520c84604,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_a168e9480c265a9ebbcf28e7,unemployment_rate,idn.95,Papua Selatan,95,2024,Agustus,4.05,percent,observed,m5_unemployment_august,m5prov_577c6c6aac737a31ac29f70b,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_0a40a780f4343e5b05d0104d,gini_ratio,idn.96,Papua Tengah,96,2024,Maret,0.381,index,observed,m5_gini_march,m5prov_31575ab730cd1c8f44a59a31,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_e4cbcd90af1c7c8c16bda3c4,neet_rate,idn.96,Papua Tengah,96,2024,source_annual_period,31.2,percent,observed,m5_neet_source_period,m5prov_5f44d02b5481880e37d26d54,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_55ad11b871a3ce34ee88c80d,poverty_rate,idn.96,Papua Tengah,96,2024,Maret,29.76,percent,observed,m5_poverty_march,m5prov_03abc8d1b5e9677c16c7cf31,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_bb6ff693ad8208d9d5193fdd,real_grdp_per_capita,idn.96,Papua Tengah,96,2024,Tahun,71.60813,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_de3818b738ca6c01659133dd,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_18183ba6e7be173788641a3f,underemployment_rate,idn.96,Papua Tengah,96,2024,source_annual_period,5.84,percent,observed,m5_underemployment_source_period,m5prov_5d566b55a746582520c84604,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_24176adcc11cb740a321b10d,unemployment_rate,idn.96,Papua Tengah,96,2024,Agustus,2.75,percent,observed,m5_unemployment_august,m5prov_577c6c6aac737a31ac29f70b,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_5cae70e55ddc3d8419675972,gini_ratio,idn.97,Papua Pegunungan,97,2024,Maret,0.34,index,observed,m5_gini_march,m5prov_31575ab730cd1c8f44a59a31,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_6f000d2d9c273b361975258a,neet_rate,idn.97,Papua Pegunungan,97,2024,source_annual_period,17.74,percent,observed,m5_neet_source_period,m5prov_5f44d02b5481880e37d26d54,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_0eb74d068568b9271bafd5c1,poverty_rate,idn.97,Papua Pegunungan,97,2024,Maret,32.97,percent,observed,m5_poverty_march,m5prov_03abc8d1b5e9677c16c7cf31,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_f9c9cda496f7635360ccf89d,real_grdp_per_capita,idn.97,Papua Pegunungan,97,2024,Tahun,9.4058,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_de3818b738ca6c01659133dd,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_09315cb1d5b3c595eff487c6,underemployment_rate,idn.97,Papua Pegunungan,97,2024,source_annual_period,5.89,percent,observed,m5_underemployment_source_period,m5prov_5d566b55a746582520c84604,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_6c4843d088aca052ae05617a,unemployment_rate,idn.97,Papua Pegunungan,97,2024,Agustus,1.32,percent,observed,m5_unemployment_august,m5prov_577c6c6aac737a31ac29f70b,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_f3e2eb886b980534a87b26a9,gini_ratio,idn.11,Aceh,11,2025,Maret,0.282,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_3f6c94b4f1446b3cccfef97f,neet_rate,idn.11,Aceh,11,2025,source_annual_period,24.52,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_b92dc6aa8ae7e68760d79155,poverty_rate,idn.11,Aceh,11,2025,Maret,12.33,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_5794c138e149ad0d5de0ff2c,real_grdp_per_capita,idn.11,Aceh,11,2025,Tahun,28.1446,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_87b1ca4bb61fc20f2c8561eb,underemployment_rate,idn.11,Aceh,11,2025,source_annual_period,13.83,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_9d291be93f67a61b2130a90d,unemployment_rate,idn.11,Aceh,11,2025,Agustus,5.64,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_d163286f070dd9ccd3d79abe,gini_ratio,idn.12,Sumatera Utara,12,2025,Maret,0.295,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_3f21979f5e1a815aa038e4bb,neet_rate,idn.12,Sumatera Utara,12,2025,source_annual_period,17.42,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_7e0a6a3f26f87cc2591ed059,poverty_rate,idn.12,Sumatera Utara,12,2025,Maret,7.36,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_95dbb389fda9c46cf7d16ab8,real_grdp_per_capita,idn.12,Sumatera Utara,12,2025,Tahun,41.88591,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_f50a11085859ff57e2329c59,underemployment_rate,idn.12,Sumatera Utara,12,2025,source_annual_period,9.05,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_f992da8eae73ab0ba8d9ff3f,unemployment_rate,idn.12,Sumatera Utara,12,2025,Agustus,5.32,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_a41cd8e9e11a3c5364c3443d,gini_ratio,idn.13,Sumatera Barat,13,2025,Maret,0.282,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_f97ea87fadcac4ac4852e0c7,neet_rate,idn.13,Sumatera Barat,13,2025,source_annual_period,18.42,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_d9f920897b26e4ae760d8876,poverty_rate,idn.13,Sumatera Barat,13,2025,Maret,5.35,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_1b9af07808c2da05653aea0b,real_grdp_per_capita,idn.13,Sumatera Barat,13,2025,Tahun,34.85417,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_dfedd00eff8fcfdff534e222,underemployment_rate,idn.13,Sumatera Barat,13,2025,source_annual_period,10.69,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_8ace0aece8c975b4893feb18,unemployment_rate,idn.13,Sumatera Barat,13,2025,Agustus,5.62,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_3138e1b099c299d7756e3d76,gini_ratio,idn.14,Riau,14,2025,Maret,0.307,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_2f32bf89bbf644bef10c6c3d,neet_rate,idn.14,Riau,14,2025,source_annual_period,19.49,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_5d8f56d1eb55261c342c58d4,poverty_rate,idn.14,Riau,14,2025,Maret,6.16,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_bb288c6c54767c1af4e36b46,real_grdp_per_capita,idn.14,Riau,14,2025,Tahun,87.88674,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_db7422beb1c737885fcaaecc,underemployment_rate,idn.14,Riau,14,2025,source_annual_period,8.98,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_a86152a3e06cb06149a33706,unemployment_rate,idn.14,Riau,14,2025,Agustus,4.16,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_48899e2924b2a5fa1473becc,gini_ratio,idn.15,Jambi,15,2025,Maret,0.301,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_2b78fc12c4e99c384228daf5,neet_rate,idn.15,Jambi,15,2025,source_annual_period,19.46,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_8bc1d15130a743f86b72a460,poverty_rate,idn.15,Jambi,15,2025,Maret,7.19,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_b3ee537f2a4e96886f90c0d1,real_grdp_per_capita,idn.15,Jambi,15,2025,Tahun,49.24588,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_0a6e329e0c29aec5b3715784,underemployment_rate,idn.15,Jambi,15,2025,source_annual_period,9.27,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_3fad945bd4e6121dec7b388a,unemployment_rate,idn.15,Jambi,15,2025,Agustus,4.26,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_52eb8344d3d0db8845d06497,gini_ratio,idn.16,Sumatera Selatan,16,2025,Maret,0.311,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_6a776e74451e81af8633c8ac,neet_rate,idn.16,Sumatera Selatan,16,2025,source_annual_period,21.35,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_c2ebcc90279b55a7b21ecd55,poverty_rate,idn.16,Sumatera Selatan,16,2025,Maret,10.15,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_c227372cbc2010d855f4ee09,real_grdp_per_capita,idn.16,Sumatera Selatan,16,2025,Tahun,44.73149,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_9334d7d450f11da7a233ac9a,underemployment_rate,idn.16,Sumatera Selatan,16,2025,source_annual_period,8.98,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_cc2b4594dbf0b0ffe62e1b6f,unemployment_rate,idn.16,Sumatera Selatan,16,2025,Agustus,3.69,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_9bd150aa5a53c47abad4a61d,gini_ratio,idn.17,Bengkulu,17,2025,Maret,0.349,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
