target_id,dimension_id,target_direction,geography_id,geography_name,target_year,observed,m11_expected,m11_prediction_interval_lower,m11_prediction_interval_upper,expected_interval_classification,expected_adverse_gap,m11_target_crossfit_rmse,expected_gap_rmse_units,m12_primary_favorable_reference,favorable_peer_gap,favorable_peer_gap_rmse_units,m12_alternative_favorable_reference,alternative_favorable_peer_gap,alternative_gap_rmse_units,frontier_gap_primary_sign,frontier_gap_alternative_sign,frontier_gap_sign_agreement,m11_benchmark_qualified,m11_support_warning,m12_primary_frontier_calibrated,gap_interpretation_authorized,expected_gap_claim_type,favorable_peer_gap_claim_type,causal_claim,theoretical_maximum_claim,policy_counterfactual_claim,monetary_wasted_potential_claim
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1312,Pasaman Barat,2020,7.04,6.18249598801,3.22576665526,12.6965213294,within_expected_interval,0.85750401199,1.9592487017,0.437669812539,4.50655478314,2.53344521686,1.29306974386,3.28,3.76,1.91910296877,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1312,Pasaman Barat,2021,7.51,6.432855365,3.47612603226,12.9468807064,within_expected_interval,1.077144635,1.9592487017,0.549774326284,4.75691416013,2.75308583987,1.4051742576,3.46,4.05,2.06711888924,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1312,Pasaman Barat,2022,6.93,5.90522193383,2.94849260108,12.4192472752,within_expected_interval,1.02477806617,1.9592487017,0.523046443915,4.22928072896,2.70071927104,1.37844637523,3.27,3.66,1.8680629962,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1312,Pasaman Barat,2023,6.92,5.44291469476,2.48618536201,11.9569400361,within_expected_interval,1.47708530524,1.9592487017,0.753903934686,3.76697348989,3.15302651011,1.609303866,4.165,2.755,1.40615124441,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1312,Pasaman Barat,2024,7,5.65154354617,2.69481421342,12.1655688875,within_expected_interval,1.34845645383,1.9592487017,0.688251804204,3.9756023413,3.0243976587,1.54365173552,3.305,3.695,1.8859269866,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1371,Padang,2019,4.48,4.17786624602,1.22113691327,10.6918915874,within_expected_interval,0.30213375398,1.9592487017,0.154208985168,2.50192504115,1.97807495885,1.00960891649,2.705,1.775,0.905959513185,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1371,Padang,2020,4.4,3.8710415905,0.914312257747,10.3850669319,within_expected_interval,0.5289584095,1.9592487017,0.269980227136,2.19510038563,2.20489961437,1.12538015845,2.465,1.935,0.987623469303,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1371,Padang,2021,4.94,4.52527157922,1.56854224647,11.0392969206,within_expected_interval,0.41472842078,1.9592487017,0.211677272222,2.84933037435,2.09066962565,1.06707720354,3.38,1.56,0.796223572151,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1371,Padang,2022,4.26,3.81851687074,0.861787537988,10.3325422121,within_expected_interval,0.44148312926,1.9592487017,0.225332868092,2.14257566587,2.11742433413,1.08073279941,2.65,1.61,0.821743558438,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1371,Padang,2023,4.17,3.77932325577,0.822593923025,10.2933485971,within_expected_interval,0.39067674423,1.9592487017,0.199401303107,2.1033820509,2.0666179491,1.05480123443,2.66,1.51,0.770703585864,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1371,Padang,2024,4.06,4.03601222633,1.07928289358,10.5500375677,within_expected_interval,0.02398777367,1.9592487017,0.0122433531022,2.36007102146,1.69992897854,0.867643284421,3.205,0.855,0.436391765506,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1372,Solok,2019,3.24,5.06814050458,2.11141117183,11.582165846,within_expected_interval,-1.82814050458,1.9592487017,-0.933082412148,3.41985092258,-0.179850922579,-0.091795861558,4.54,-1.3,-0.663519643459,-1,-1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1372,Solok,2020,2.77,4.49384926991,1.53711993716,11.0078746113,within_expected_interval,-1.72384926991,1.9592487017,-0.879852194576,2.84555968791,-0.075559687909,-0.0385656439856,3.13,-0.36,-0.183743901266,-1,-1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1372,Solok,2021,3.12,4.69488503728,1.73815570453,11.2089103787,within_expected_interval,-1.57488503728,1.9592487017,-0.803820891096,3.04659545528,0.073404544721,0.0374656594935,4.46,-1.34,-0.683935632489,1,-1,false,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1372,Solok,2022,3.02,4.55383937799,1.59711004524,11.0678647194,within_expected_interval,-1.53383937799,1.9592487017,-0.782871197852,2.90554979599,0.114450204011,0.0584153527379,3.205,-0.185,-0.0944239492615,1,-1,false,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1372,Solok,2023,3.05,4.43403239701,1.47730306427,10.9480577384,within_expected_interval,-1.38403239701,1.9592487017,-0.706409755846,2.78574281501,0.264257184991,0.134876794744,3.19,-0.14,-0.0714559616033,1,-1,false,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1372,Solok,2024,3.07,4.52356899007,1.56683965732,11.0375943314,within_expected_interval,-1.45356899007,1.9592487017,-0.741901213873,2.87527940807,0.194720591931,0.0993853367171,3.195,-0.125,-0.0637999657172,1,-1,false,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1373,Sawahlunto,2019,2.17,6.15097459537,4.39433552516,12.6649999367,materially_more_favorable_than_expected,-3.98097459537,1.9592487017,-2.03188834165,4.61427795716,-2.44427795716,-1.24755879896,4.71,-2.54,-1.29641530337,-1,-1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1373,Sawahlunto,2020,2.16,5.7818934214,4.02525435119,12.2959187628,materially_more_favorable_than_expected,-3.6218934214,1.9592487017,-1.84861340893,4.24519678319,-2.08519678319,-1.06428386625,4.25,-2.09,-1.06673542679,-1,-1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1373,Sawahlunto,2021,2.38,6.30923748255,4.55259841234,12.8232628239,materially_more_favorable_than_expected,-3.92923748255,1.9592487017,-2.00548173345,4.77254084434,-2.39254084434,-1.22115219077,4.74,-2.36,-1.20454335274,-1,-1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1373,Sawahlunto,2022,2.28,4.91646514192,3.15982607171,11.4304904833,materially_more_favorable_than_expected,-2.63646514192,1.9592487017,-1.34565108535,3.37976850371,-1.09976850371,-0.561321542669,4.195,-1.915,-0.977415474788,-1,-1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1373,Sawahlunto,2023,2.27,4.71062820285,2.95398913264,11.2246535442,materially_more_favorable_than_expected,-2.44062820285,1.9592487017,-1.24569596536,3.17393156464,-0.903931564641,-0.461366422679,4.18,-1.91,-0.974863476159,-1,-1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1373,Sawahlunto,2024,2.33,4.48885542933,2.73221635912,11.0028807707,materially_more_favorable_than_expected,-2.15885542933,1.9592487017,-1.10187921904,2.95215879112,-0.622158791121,-0.317549676354,3.565,-1.235,-0.630343661286,-1,-1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1374,Padang Panjang,2019,5.6,4.5821524604,1.62542312765,11.0961778018,within_expected_interval,1.0178475396,1.9592487017,0.519509105055,2.90621125553,2.69378874447,1.37490903637,2.705,2.895,1.47760720601,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1374,Padang Panjang,2020,5.24,4.24531000985,1.2885806771,10.7593353512,within_expected_interval,0.99468999015,1.9592487017,0.507689498167,2.56936880498,2.67063119502,1.36308942949,2.465,2.775,1.41635923892,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1374,Padang Panjang,2021,5.92,4.33930985258,1.38258051983,10.853335194,within_expected_interval,1.58069014742,1.9592487017,0.80678381772,2.66336864771,3.25663135229,1.66218374904,2.75,3.17,1.61796713059,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1374,Padang Panjang,2022,5.14,3.29927649413,0.342547161386,9.81330183551,within_expected_interval,1.84072350587,1.9592487017,0.939504772555,1.62333528926,3.51666471074,1.79490470387,2.65,2.49,1.27089531709,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1374,Padang Panjang,2023,5.24,2.68023692671,-0.276492406039,9.19426226808,within_expected_interval,2.55976307329,1.9592487017,1.30650237056,1.00429572184,4.23570427816,2.16190230188,2.66,2.58,1.3168312924,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1374,Padang Panjang,2024,5.31,3.17227106435,0.215541731605,9.68629640573,within_expected_interval,2.13772893565,1.9592487017,1.09109626246,1.49632985948,3.81367014052,1.94649619378,2.7,2.61,1.33214328418,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1375,Bukittinggi,2019,4.6,4.32099358729,1.36426425455,10.8350189287,within_expected_interval,0.27900641271,1.9592487017,0.142404796526,2.64505238242,1.95494761758,0.997804727845,2.705,1.895,0.967207480273,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1375,Bukittinggi,2020,4.54,3.48977970909,0.533050376346,10.0038050505,within_expected_interval,1.05022029091,1.9592487017,0.536032148445,1.81383850422,2.72616149578,1.39143207976,2.465,2.075,1.05907943091,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1375,Bukittinggi,2021,5.14,4.37535857636,1.41862924361,10.8893839177,within_expected_interval,0.76464142364,1.9592487017,0.390272772914,2.69941737149,2.44058262851,1.24567270423,2.75,2.39,1.21985534451,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1375,Bukittinggi,2022,4.46,3.24086883813,0.284139505385,9.75489417951,within_expected_interval,1.21913116187,1.9592487017,0.622244210657,1.56492763326,2.89507236674,1.47764414198,2.65,1.81,0.923823503586,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1375,Bukittinggi,2023,4.11,3.26341008046,0.306680747708,9.77743542183,within_expected_interval,0.84658991954,1.9592487017,0.432099262746,1.58746887559,2.52253112441,1.28749919406,2.66,1.45,0.74007960232,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1375,Bukittinggi,2024,4.08,3.85104288759,0.894313554842,10.365068229,within_expected_interval,0.22895711241,1.9592487017,0.11685964738,2.17510168272,1.90489831728,0.972259578698,2.7,1.38,0.704351621518,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1376,Payakumbuh,2019,5.68,5.67837719317,2.72164786042,12.1924025345,within_expected_interval,0.00162280683,1.9592487017,0.000828280160957,4.0024359883,1.6775640117,0.856228211479,2.705,2.975,1.51843918407,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1376,Payakumbuh,2020,5.65,5.39356017853,2.43683084578,11.9075855199,within_expected_interval,0.25643982147,1.9592487017,0.130886814547,3.71761897366,1.93238102634,0.986286745865,2.465,3.185,1.62562312648,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1376,Payakumbuh,2021,6.16,5.43696673658,2.48023740383,11.950992078,within_expected_interval,0.72303326342,1.9592487017,0.369035979349,3.76102553171,2.39897446829,1.22443591067,2.75,3.41,1.74046306477,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1376,Payakumbuh,2022,5.66,5.1901901859,2.23346085315,11.7042155273,within_expected_interval,0.4698098141,1.9592487017,0.239790800266,3.51424898103,2.14575101897,1.09519073158,2.65,3.01,1.53630317447,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1376,Payakumbuh,2023,5.44,4.84040755911,1.88367822636,11.3544329005,within_expected_interval,0.59959244089,1.9592487017,0.306031817385,3.16446635424,2.27553364576,1.1614317487,2.66,2.78,1.41891123755,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1376,Payakumbuh,2024,5.19,5.08703753055,2.1303081978,11.6010628719,within_expected_interval,0.10296246945,1.9592487017,0.0525520161686,3.41109632568,1.77890367432,0.907951947487,2.7,2.49,1.27089531709,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1377,Pariaman,2019,4.76,5.63490068103,2.67817134828,12.1489260224,within_expected_interval,-0.87490068103,1.9592487017,-0.446549067646,3.95895947616,0.801040523838,0.408850863672,3.95,0.81,0.413423777848,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1377,Pariaman,2020,4.1,5.32925569098,2.37252635823,11.8432810324,within_expected_interval,-1.22925569098,1.9592487017,-0.627411767538,3.65331448611,0.446685513888,0.22798816378,3.28,0.82,0.418527775105,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1377,Pariaman,2021,4.38,5.56531699245,2.60858765971,12.0793423338,within_expected_interval,-1.18531699245,1.9592487017,-0.604985467859,3.88937578758,0.490624212418,0.250414463459,2.75,1.63,0.831951552953,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1377,Pariaman,2022,4.13,5.10130011349,2.14457078074,11.6153254549,within_expected_interval,-0.97130011349,1.9592487017,-0.495751311534,3.42535890862,0.704641091378,0.359648619783,2.65,1.48,0.755391594092,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1377,Pariaman,2023,4.2,5.26130594662,2.30457661387,11.775331288,within_expected_interval,-1.06130594662,1.9592487017,-0.541690264079,3.58536474175,0.614635258248,0.313709667239,2.66,1.54,0.786015577636,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
poverty_rate,living_standards_inclusion,lower_is_favorable,idn.13.1377,Pariaman,2024,4.26,5.66081072487,2.70408139213,12.1748360662,within_expected_interval,-1.40081072487,1.9592487017,-0.714973409784,3.98486952,0.275130479998,0.140426521533,3.565,0.695,0.354727809388,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1301,Kepulauan Mentawai,2019,2.92,3.5961337579,1.28895699514,8.56434791946,within_expected_interval,-0.6761337579,1.71435086226,-0.394396370536,1.80211080322,1.11788919678,0.652077250573,2.97,-0.05,-0.0291655582884,1,-1,false,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1301,Kepulauan Mentawai,2020,3.98,3.99007421163,1.68289744888,8.9582883732,within_expected_interval,-0.01007421163,1.71435086226,-0.00587640013009,2.19605125695,1.78394874305,1.04059722098,3.84,0.14,0.0816635632075,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1301,Kepulauan Mentawai,2021,2.79,3.5075243103,1.20034754754,8.47573847186,within_expected_interval,-0.7175243103,1.71435086226,-0.418539941908,1.71350135562,1.07649864438,0.627933679201,2.91,-0.12,-0.0699973398921,1,-1,false,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1301,Kepulauan Mentawai,2022,1.39,3.05114634289,0.74396958013,8.01936050445,within_expected_interval,-1.66114634289,1.71435086226,-0.968965209782,1.25712338821,0.132876611793,0.0775084113283,3.715,-2.325,-1.35619846041,1,-1,false,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1301,Kepulauan Mentawai,2023,1.33,3.69197288148,1.38479611872,8.66018704304,materially_more_favorable_than_expected,-2.36197288148,1.71435086226,-1.37776515501,1.8979499268,-0.567949926797,-0.331291533898,3.26,-1.93,-1.12579054993,-1,-1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1301,Kepulauan Mentawai,2024,1.44,3.37943528878,1.07225852602,8.34764945034,within_expected_interval,-1.93943528878,1.71435086226,-1.13129425923,1.5854123341,-0.145412334097,-0.0848206381191,2.99,-1.55,-0.90413230694,-1,-1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1302,Pesisir Selatan,2019,6.02,4.85995399528,2.4452201408,9.82816815684,within_expected_interval,1.16004600472,1.71435086226,0.676667787358,2.93754002524,3.08245997476,1.79803332131,3.96,2.06,1.20162100148,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1302,Pesisir Selatan,2020,7,5.84068283513,3.42594898065,10.8088969967,within_expected_interval,1.15931716487,1.71435086226,0.676242646935,3.91826886509,3.08173113491,1.79760818089,3.82,3.18,1.85492950714,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1302,Pesisir Selatan,2021,5.97,5.62554651153,3.21081265705,10.5937606731,within_expected_interval,0.34445348847,1.71435086226,0.200923565912,3.70313254149,2.26686745851,1.32228909986,3.44,2.53,1.47577724939,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1302,Pesisir Selatan,2022,4.61,5.11905717651,2.70432332203,10.0872713381,within_expected_interval,-0.50905717651,1.71435086226,-0.296938735073,3.19664320647,1.41335679353,0.82442679888,4.325,0.285,0.166243682244,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1302,Pesisir Selatan,2023,4.75,5.05457932358,2.6398454691,10.0227934851,within_expected_interval,-0.30457932358,1.71435086226,-0.177664520306,3.13216535354,1.61783464646,0.943701013646,4.455,0.295,0.172076793902,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1302,Pesisir Selatan,2024,5.06,5.19950376002,2.78476990555,10.1677179216,within_expected_interval,-0.13950376002,1.71435086226,-0.0813741008863,3.27708978998,1.78291021002,1.03999143307,4.205,0.855,0.498731046732,1,1,true,true,true,true,false,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1303,Solok,2019,4.72,4.45740788809,2.04267403361,9.42562204965,within_expected_interval,0.26259211191,1.71435086226,0.15317291092,2.53499391805,2.18500608195,1.27453844487,3.42,1.3,0.758304515498,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1303,Solok,2020,4.65,5.54519327704,3.13045942256,10.5134074386,within_expected_interval,-0.89519327704,1.71435086226,-0.522176234018,3.622779307,1.027220693,0.599189299935,3.82,0.83,0.484148267587,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1303,Solok,2021,4.67,4.42014253573,2.00540868125,9.3883566973,within_expected_interval,0.24985746427,1.71435086226,0.145744648759,2.49772856569,2.17227143431,1.26711018271,2.91,1.76,1.02662765175,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1303,Solok,2022,5.89,4.26598076577,1.85124691129,9.23419492733,within_expected_interval,1.62401923423,1.71435086226,0.947308552748,2.34356679573,3.54643320427,2.0686740867,3.715,2.175,1.26870178555,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1303,Solok,2023,4.99,3.94196228456,1.52722843008,8.91017644613,within_expected_interval,1.04803771544,1.71435086226,0.611332101562,2.01954831452,2.97045168548,1.73269763551,3.26,1.73,1.00912831678,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1303,Solok,2024,4.91,3.6178208596,1.20308700512,8.58603502117,within_expected_interval,1.2921791404,1.71435086226,0.753742520768,1.69540688956,3.21459311044,1.87510805472,2.99,1.92,1.11995743827,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1304,Sijunjung,2019,3.64,4.42231453211,2.00758067763,9.39052869367,within_expected_interval,-0.78231453211,1.71435086226,-0.456332801722,2.49990056207,1.14009943793,0.66503273223,3.51,0.13,0.0758304515498,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1304,Sijunjung,2020,5.3,5.57260856176,3.15787470729,10.5408227233,within_expected_interval,-0.27260856176,1.71435086226,-0.159015617959,3.65019459172,1.64980540828,0.962349915994,3.84,1.46,0.851634302021,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1304,Sijunjung,2021,3.57,4.90116092749,2.48642707302,9.86937508906,within_expected_interval,-1.33116092749,1.71435086226,-0.776481032439,2.97874695745,0.591253042549,0.344884501513,3.46,0.11,0.0641642282345,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1304,Sijunjung,2022,4.87,4.46519798848,2.050464134,9.43341215004,within_expected_interval,0.40480201152,1.71435086226,0.236125533245,2.54278401844,2.32721598156,1.3574910672,3.715,1.155,0.673724396462,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1304,Sijunjung,2023,4.71,4.69249992606,2.27776607158,9.66071408762,within_expected_interval,0.01750007394,1.71435086226,0.010207988531,2.77008595602,1.93991404398,1.13157352248,3.26,1.45,0.845801190363,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1304,Sijunjung,2024,4.73,4.62491084454,2.21017699006,9.59312500611,within_expected_interval,0.10508915546,1.71435086226,0.0612996777809,2.7024968745,2.0275031255,1.18266521173,2.99,1.74,1.01496142844,1,1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1305,Tanah Datar,2019,3.2,5.40262904189,2.98789518741,10.3708432035,within_expected_interval,-2.20262904189,1.71435086226,-1.28481811418,3.58802431652,-0.388024316517,-0.226338916414,4.73,-1.53,-0.892466083625,-1,-1,true,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
unemployment_rate,labor_market,lower_is_favorable,idn.13.1305,Tanah Datar,2020,4.79,6.63651321685,4.22177936237,11.6047273784,within_expected_interval,-1.84651321685,1.71435086226,-1.07709177713,4.82190849148,-0.031908491477,-0.0186125793613,4.65,0.14,0.0816635632075,-1,1,false,true,false,true,true,model_estimate_difference,model_estimate_empirical_peer_reference_difference,false,false,false,false
