target_id,geography_id,target_year,k_neighbors,favorable_neighbor_count,favorable_neighbor_ids,favorable_neighbor_outcomes,favorable_neighbor_distances,favorable_reference,distance_to_favorable_reference,difference_vs_locked_k6_reference,sensitivity_can_replace_locked_k6
unemployment_rate,idn.13.1312,2024,7,2,idn.13.1308|idn.13.1307,3.68|4.73,2.92106908676|1.49302523442,4.205,2.135,0,false
unemployment_rate,idn.13.1371,2019,5,2,idn.13.1374|idn.13.1307,4.38|4.78,1.59407749392|3.3776845009,4.58,4.16,0,false
unemployment_rate,idn.13.1371,2019,7,2,idn.13.1305|idn.13.1374,3.2|4.38,3.55707671658|1.59407749392,3.79,4.95,-0.79,false
unemployment_rate,idn.13.1371,2020,5,2,idn.13.1377|idn.13.1374,5.73|7.22,2.72918258981|2.0664053516,6.475,7.165,0.27,false
unemployment_rate,idn.13.1371,2020,7,2,idn.13.1377|idn.13.1376,5.73|6.68,2.72918258981|2.89201901052,6.205,7.435,0,false
unemployment_rate,idn.13.1371,2021,5,2,idn.13.1374|idn.13.1377,4.9|6.09,2.25842217666|2.01419645131,5.495,7.875,0,false
unemployment_rate,idn.13.1371,2021,7,2,idn.13.1374|idn.13.1307,4.9|5.06,2.25842217666|3.1602668446,4.98,8.39,-0.515,false
unemployment_rate,idn.13.1371,2022,5,2,idn.13.1372|idn.13.1374,3.9|4.84,2.57502850869|1.72540422027,4.37,7.32,0,false
unemployment_rate,idn.13.1371,2022,7,2,idn.13.1372|idn.13.1374,3.9|4.84,2.57502850869|1.72540422027,4.37,7.32,0,false
unemployment_rate,idn.13.1371,2023,5,2,idn.13.1376|idn.13.1373,4.84|4.98,2.727001495|2.35032474356,4.91,5.95,0.63,false
unemployment_rate,idn.13.1371,2023,7,2,idn.13.1372|idn.13.1376,3.72|4.84,3.01881793791|2.727001495,4.28,6.58,0,false
unemployment_rate,idn.13.1371,2024,5,2,idn.13.1375|idn.13.1376,4.72|4.87,2.35642104782|2.37085271602,4.795,5.085,0.07,false
unemployment_rate,idn.13.1371,2024,7,2,idn.13.1372|idn.13.1375,3.62|4.72,2.55116525105|2.35642104782,4.17,5.71,-0.555,false
unemployment_rate,idn.13.1372,2019,5,2,idn.13.1376|idn.13.1374,4.13|4.38,2.09350539218|1.67110303838,4.255,2.805,0,false
unemployment_rate,idn.13.1372,2019,7,2,idn.13.1376|idn.13.1374,4.13|4.38,2.09350539218|1.67110303838,4.255,2.805,0,false
unemployment_rate,idn.13.1372,2020,5,2,idn.13.1377|idn.13.1376,5.73|6.68,2.06845143693|2.03091148605,6.205,2.145,0,false
unemployment_rate,idn.13.1372,2020,7,2,idn.13.1377|idn.13.1376,5.73|6.68,2.06845143693|2.03091148605,6.205,2.145,0,false
unemployment_rate,idn.13.1372,2021,5,2,idn.13.1374|idn.13.1307,4.9|5.06,1.8058478694|3.34062605121,4.98,0.17,0.215,false
unemployment_rate,idn.13.1372,2021,7,2,idn.13.1305|idn.13.1374,4.63|4.9,3.46821146942|1.8058478694,4.765,0.385,0,false
unemployment_rate,idn.13.1372,2022,5,2,idn.13.1374|idn.13.1375,4.84|4.9,1.39177860305|1.23024691112,4.87,-0.97,0,false
unemployment_rate,idn.13.1372,2022,7,2,idn.13.1374|idn.13.1375,4.84|4.9,1.39177860305|1.23024691112,4.87,-0.97,0,false
unemployment_rate,idn.13.1372,2023,5,2,idn.13.1376|idn.13.1373,4.84|4.98,1.04988505192|2.17972740725,4.91,-1.19,0,false
unemployment_rate,idn.13.1372,2023,7,2,idn.13.1376|idn.13.1373,4.84|4.98,1.04988505192|2.17972740725,4.91,-1.19,0,false
unemployment_rate,idn.13.1372,2024,5,2,idn.13.1375|idn.13.1376,4.72|4.87,0.440244108203|1.30086552239,4.795,-1.175,0,false
unemployment_rate,idn.13.1372,2024,7,2,idn.13.1375|idn.13.1376,4.72|4.87,0.440244108203|1.30086552239,4.795,-1.175,0,false
unemployment_rate,idn.13.1373,2019,5,2,idn.13.1305|idn.13.1376,3.2|4.13,2.26973768343|2.25217145703,3.665,3.175,0.915,false
unemployment_rate,idn.13.1373,2019,7,2,idn.13.1308|idn.13.1305,2.3|3.2,2.74570704034|2.26973768343,2.75,4.09,0,false
unemployment_rate,idn.13.1373,2020,5,2,idn.13.1307|idn.13.1377,4.61|5.73,1.69125579347|1.77712516914,5.17,3.03,0.47,false
unemployment_rate,idn.13.1373,2020,7,2,idn.13.1307|idn.13.1305,4.61|4.79,1.69125579347|2.05564257991,4.7,3.5,0,false
unemployment_rate,idn.13.1373,2021,5,2,idn.13.1374|idn.13.1307,4.9|5.06,2.09745594279|2.00481960165,4.98,1.4,0.215,false
unemployment_rate,idn.13.1373,2021,7,2,idn.13.1305|idn.13.1374,4.63|4.9,2.15583151826|2.09745594279,4.765,1.615,0,false
unemployment_rate,idn.13.1373,2022,5,2,idn.13.1374|idn.13.1307,4.84|4.93,1.62179093731|1.79911224854,4.885,0.115,0,false
unemployment_rate,idn.13.1373,2022,7,2,idn.13.1372|idn.13.1374,3.9|4.84,2.25782566062|1.62179093731,4.37,0.63,-0.515,false
unemployment_rate,idn.13.1373,2023,5,2,idn.13.1376|idn.13.1305,4.84|5.35,2.03137014619|1.85323048507,5.095,-0.115,0.195,false
unemployment_rate,idn.13.1373,2023,7,2,idn.13.1372|idn.13.1376,3.72|4.84,2.20809617286|2.03137014619,4.28,0.7,-0.62,false
unemployment_rate,idn.13.1373,2024,5,2,idn.13.1375|idn.13.1374,4.72|4.94,2.14608524596|1.65077328277,4.83,0.72,0.66,false
unemployment_rate,idn.13.1373,2024,7,2,idn.13.1372|idn.13.1375,3.62|4.72,2.28225064942|2.14608524596,4.17,1.38,0,false
unemployment_rate,idn.13.1374,2019,5,2,idn.13.1376|idn.13.1377,4.13|5.48,2.01971386608|1.40242954615,4.805,-0.425,0,false
unemployment_rate,idn.13.1374,2019,7,2,idn.13.1376|idn.13.1307,4.13|4.78,2.01971386608|2.84986803484,4.455,-0.075,-0.35,false
unemployment_rate,idn.13.1374,2020,5,2,idn.13.1377|idn.13.1376,5.73|6.68,1.3237661766|1.66541096416,6.205,1.015,0,false
unemployment_rate,idn.13.1374,2020,7,2,idn.13.1307|idn.13.1377,4.61|5.73,2.71963835513|1.3237661766,5.17,2.05,-1.035,false
unemployment_rate,idn.13.1374,2021,5,2,idn.13.1372|idn.13.1375,5.15|6.09,1.75299668671|1.10576743041,5.62,-0.72,0,false
unemployment_rate,idn.13.1374,2021,7,2,idn.13.1307|idn.13.1372,5.06|5.15,2.70224834577|1.75299668671,5.105,-0.205,-0.515,false
unemployment_rate,idn.13.1374,2022,5,2,idn.13.1372|idn.13.1375,3.9|4.9,1.38310832018|1.3081513172,4.4,0.44,0,false
unemployment_rate,idn.13.1374,2022,7,2,idn.13.1372|idn.13.1375,3.9|4.9,1.38310832018|1.3081513172,4.4,0.44,0,false
unemployment_rate,idn.13.1374,2023,5,2,idn.13.1372|idn.13.1373,3.72|4.98,1.89034476026|2.20125526714,4.35,1.14,0.07,false
unemployment_rate,idn.13.1374,2023,7,2,idn.13.1372|idn.13.1376,3.72|4.84,1.89034476026|2.45406899697,4.28,1.21,0,false
unemployment_rate,idn.13.1374,2024,5,2,idn.13.1372|idn.13.1375,3.62|4.72,1.71698266426|1.5320893735,4.17,0.77,0,false
unemployment_rate,idn.13.1374,2024,7,2,idn.13.1372|idn.13.1375,3.62|4.72,1.71698266426|1.5320893735,4.17,0.77,0,false
unemployment_rate,idn.13.1375,2019,5,2,idn.13.1376|idn.13.1374,4.13|4.38,2.13154770753|2.42638615912,4.255,1.945,0,false
unemployment_rate,idn.13.1375,2019,7,2,idn.13.1305|idn.13.1376,3.2|4.13,3.39836546899|2.13154770753,3.665,2.535,-0.59,false
unemployment_rate,idn.13.1375,2020,5,2,idn.13.1377|idn.13.1376,5.73|6.68,2.08014768066|2.70040810827,6.205,1.305,0,false
unemployment_rate,idn.13.1375,2020,7,2,idn.13.1305|idn.13.1377,4.79|5.73,3.68991342592|2.08014768066,5.26,2.25,-0.945,false
unemployment_rate,idn.13.1375,2021,5,2,idn.13.1374|idn.13.1372,4.9|5.15,1.11362523179|1.00073012792,5.025,1.065,0,false
unemployment_rate,idn.13.1375,2021,7,2,idn.13.1374|idn.13.1307,4.9|5.06,1.11362523179|3.17298482761,4.98,1.11,-0.045,false
unemployment_rate,idn.13.1375,2022,5,2,idn.13.1372|idn.13.1374,3.9|4.84,1.36470925057|1.34803570788,4.37,0.53,0,false
unemployment_rate,idn.13.1375,2022,7,2,idn.13.1372|idn.13.1374,3.9|4.84,1.36470925057|1.34803570788,4.37,0.53,0,false
unemployment_rate,idn.13.1375,2023,5,2,idn.13.1372|idn.13.1376,3.72|4.84,1.22491673932|1.81871408309,4.28,0.71,0,false
unemployment_rate,idn.13.1375,2023,7,2,idn.13.1372|idn.13.1302,3.72|4.75,1.22491673932|3.702293267,4.235,0.755,-0.045,false
unemployment_rate,idn.13.1375,2024,5,2,idn.13.1372|idn.13.1376,3.62|4.87,0.444531561003|1.41610477518,4.245,0.475,0,false
unemployment_rate,idn.13.1375,2024,7,2,idn.13.1372|idn.13.1376,3.62|4.87,0.444531561003|1.41610477518,4.245,0.475,0,false
unemployment_rate,idn.13.1376,2019,5,2,idn.13.1374|idn.13.1377,4.38|5.48,2.00623259325|1.59773384807,4.93,-0.8,0.21,false
unemployment_rate,idn.13.1376,2019,7,2,idn.13.1308|idn.13.1374,2.3|4.38,2.7159075072|2.00623259325,3.34,0.79,-1.38,false
unemployment_rate,idn.13.1376,2020,5,2,idn.13.1311|idn.13.1377,5.31|5.73,2.22639412389|1.63885557519,5.52,1.16,0,false
unemployment_rate,idn.13.1376,2020,7,2,idn.13.1311|idn.13.1310,5.31|5.62,2.22639412389|2.57466842909,5.465,1.215,-0.055,false
unemployment_rate,idn.13.1376,2021,5,2,idn.13.1374|idn.13.1372,4.9|5.15,1.59649043097|1.82998033742,5.025,1.445,0.075,false
unemployment_rate,idn.13.1376,2021,7,2,idn.13.1374|idn.13.1311,4.9|5,1.59649043097|2.39480585379,4.95,1.52,0,false
unemployment_rate,idn.13.1376,2022,5,2,idn.13.1372|idn.13.1374,3.9|4.84,1.52087336108|2.21529444285,4.37,0.79,0,false
unemployment_rate,idn.13.1376,2022,7,2,idn.13.1310|idn.13.1372,3.71|3.9,2.5571246873|1.52087336108,3.805,1.355,-0.565,false
unemployment_rate,idn.13.1376,2023,5,2,idn.13.1372|idn.13.1373,3.72|4.98,1.01054371754|1.97745467894,4.35,0.49,0,false
unemployment_rate,idn.13.1376,2023,7,2,idn.13.1372|idn.13.1373,3.72|4.98,1.01054371754|1.97745467894,4.35,0.49,0,false
unemployment_rate,idn.13.1376,2024,5,2,idn.13.1372|idn.13.1375,3.62|4.72,1.24703074553|1.35271567618,4.17,0.7,0,false
unemployment_rate,idn.13.1376,2024,7,2,idn.13.1372|idn.13.1375,3.62|4.72,1.24703074553|1.35271567618,4.17,0.7,0,false
unemployment_rate,idn.13.1377,2019,5,2,idn.13.1305|idn.13.1376,3.2|4.13,1.97891826326|1.57719454368,3.665,1.815,0,false
unemployment_rate,idn.13.1377,2019,7,2,idn.13.1305|idn.13.1376,3.2|4.13,1.97891826326|1.57719454368,3.665,1.815,0,false
unemployment_rate,idn.13.1377,2020,5,2,idn.13.1307|idn.13.1305,4.61|4.79,1.81006791417|1.91323659913,4.7,1.03,0,false
unemployment_rate,idn.13.1377,2020,7,2,idn.13.1307|idn.13.1305,4.61|4.79,1.81006791417|1.91323659913,4.7,1.03,0,false
unemployment_rate,idn.13.1377,2021,5,2,idn.13.1374|idn.13.1372,4.9|5.15,2.13520378628|2.24514017447,5.025,1.065,0,false
unemployment_rate,idn.13.1377,2021,7,2,idn.13.1374|idn.13.1307,4.9|5.06,2.13520378628|2.28498709073,4.98,1.11,-0.045,false
unemployment_rate,idn.13.1377,2022,5,2,idn.13.1372|idn.13.1374,3.9|4.84,1.93123853575|2.15868058801,4.37,0.82,0.115,false
unemployment_rate,idn.13.1377,2022,7,2,idn.13.1372|idn.13.1302,3.9|4.61,1.93123853575|2.30309935734,4.255,0.935,0,false
unemployment_rate,idn.13.1377,2023,5,2,idn.13.1372|idn.13.1376,3.72|4.84,1.77596804438|1.17458236786,4.28,1.4,0,false
unemployment_rate,idn.13.1377,2023,7,2,idn.13.1372|idn.13.1376,3.72|4.84,1.77596804438|1.17458236786,4.28,1.4,0,false
unemployment_rate,idn.13.1377,2024,5,2,idn.13.1372|idn.13.1307,3.62|4.73,1.94959113503|1.7596462987,4.175,1.145,0,false
unemployment_rate,idn.13.1377,2024,7,2,idn.13.1372|idn.13.1375,3.62|4.72,1.94959113503|2.0563884643,4.17,1.15,-0.005,false
real_grdp_growth,idn.13.1301,2019,5,2,idn.13.1308|idn.13.1311,5.06|4.94,4.15312336896|4.68566959644,5,0.27,-0.05,false
real_grdp_growth,idn.13.1301,2019,7,2,idn.13.1376|idn.13.1308,5.89|5.06,6.12172635424|4.15312336896,5.475,0.745,0.425,false
real_grdp_growth,idn.13.1301,2020,5,2,idn.13.1309|idn.13.1304,-0.87|-1.1,4.70179825861|4.5015911259,-0.985,0.865,0,false
real_grdp_growth,idn.13.1301,2020,7,2,idn.13.1309|idn.13.1304,-0.87|-1.1,4.70179825861|4.5015911259,-0.985,0.865,0,false
real_grdp_growth,idn.13.1301,2021,5,2,idn.13.1309|idn.13.1308,3.35|3.33,4.14251012428|4.36507132098,3.34,0.47,-0.035,false
real_grdp_growth,idn.13.1301,2021,7,2,idn.13.1307|idn.13.1311,3.7|3.4,6.19057775699|4.54196168379,3.55,0.68,0.175,false
real_grdp_growth,idn.13.1301,2022,5,2,idn.13.1311|idn.13.1309,4.27|4.08,4.95134272945|5.34244424789,4.175,-0.765,-0.1,false
real_grdp_growth,idn.13.1301,2022,7,2,idn.13.1376|idn.13.1303,4.51|4.28,6.44186855695|5.4821658332,4.395,-0.545,0.12,false
real_grdp_growth,idn.13.1301,2023,5,2,idn.13.1310|idn.13.1308,4.57|4.55,2.85878082215|3.54129835469,4.56,0.52,0,false
real_grdp_growth,idn.13.1301,2023,7,2,idn.13.1310|idn.13.1308,4.57|4.55,2.85878082215|3.54129835469,4.56,0.52,0,false
real_grdp_growth,idn.13.1301,2024,5,2,idn.13.1310|idn.13.1309,4.09|3.95,3.0306375983|3.60936878238,4.02,0.05,-0.04,false
real_grdp_growth,idn.13.1301,2024,7,2,idn.13.1377|idn.13.1310,4.51|4.09,5.42460360314|3.0306375983,4.3,0.33,0.24,false
real_grdp_growth,idn.13.1302,2019,5,2,idn.13.1303|idn.13.1305,5.04|4.99,0.922705167676|1.37860562432,5.015,0.235,0,false
real_grdp_growth,idn.13.1302,2019,7,2,idn.13.1377|idn.13.1303,5.3|5.04,2.00407850519|0.922705167676,5.17,0.39,0.155,false
real_grdp_growth,idn.13.1302,2020,5,2,idn.13.1309|idn.13.1303,-0.87|-1.14,1.41669723086|0.792027723476,-1.005,0.105,-0.01,false
real_grdp_growth,idn.13.1302,2020,7,2,idn.13.1309|idn.13.1305,-0.87|-1.12,1.41669723086|1.52121420875,-0.995,0.115,0,false
real_grdp_growth,idn.13.1302,2021,5,2,idn.13.1307|idn.13.1377,3.7|3.51,1.8752497844|2.07529499272,3.605,0.255,-0.1,false
real_grdp_growth,idn.13.1302,2021,7,2,idn.13.1312|idn.13.1307,3.71|3.7,2.15979867639|1.8752497844,3.705,0.355,0,false
real_grdp_growth,idn.13.1302,2022,5,2,idn.13.1303|idn.13.1307,4.28|4.21,1.34158512039|1.20320222402,4.245,0.235,-0.03,false
real_grdp_growth,idn.13.1302,2022,7,2,idn.13.1303|idn.13.1311,4.28|4.27,1.34158512039|1.67769870338,4.275,0.265,0,false
real_grdp_growth,idn.13.1302,2023,5,2,idn.13.1306|idn.13.1307,5.46|4.52,1.93668808546|1.8955124205,4.99,0.8,-0.015,false
real_grdp_growth,idn.13.1302,2023,7,2,idn.13.1306|idn.13.1377,5.46|4.79,1.93668808546|2.11998059474,5.125,0.935,0.12,false
real_grdp_growth,idn.13.1302,2024,5,2,idn.13.1306|idn.13.1307,4.57|4.12,1.6618098395|1.74219606121,4.345,0.505,0,false
real_grdp_growth,idn.13.1302,2024,7,2,idn.13.1306|idn.13.1307,4.57|4.12,1.6618098395|1.74219606121,4.345,0.505,0,false
real_grdp_growth,idn.13.1303,2019,5,2,idn.13.1305|idn.13.1311,4.99|4.94,1.79071669948|1.23183877469,4.965,-0.075,0,false
real_grdp_growth,idn.13.1303,2019,7,2,idn.13.1308|idn.13.1305,5.06|4.99,1.89648477688|1.79071669948,5.025,-0.015,0.06,false
real_grdp_growth,idn.13.1303,2020,5,2,idn.13.1309|idn.13.1302,-0.87|-1.11,1.12488477166|0.797254205755,-0.99,0.15,0,false
real_grdp_growth,idn.13.1303,2020,7,2,idn.13.1309|idn.13.1304,-0.87|-1.1,1.12488477166|1.9166965144,-0.985,0.155,0.005,false
real_grdp_growth,idn.13.1303,2021,5,2,idn.13.1311|idn.13.1309,3.4|3.35,0.85677269069|1.03212677215,3.375,0.095,-0.175,false
real_grdp_growth,idn.13.1303,2021,7,2,idn.13.1307|idn.13.1311,3.7|3.4,2.14380358327|0.85677269069,3.55,0.27,0,false
real_grdp_growth,idn.13.1303,2022,5,2,idn.13.1311|idn.13.1309,4.27|4.08,0.881508938313|1.2353824078,4.175,-0.105,0,false
real_grdp_growth,idn.13.1303,2022,7,2,idn.13.1311|idn.13.1307,4.27|4.21,0.881508938313|2.03293693378,4.24,-0.04,0.065,false
real_grdp_growth,idn.13.1303,2023,5,2,idn.13.1310|idn.13.1308,4.57|4.55,1.56783971659|0.940337601534,4.56,0.2,0,false
real_grdp_growth,idn.13.1303,2023,7,2,idn.13.1310|idn.13.1308,4.57|4.55,1.56783971659|0.940337601534,4.56,0.2,0,false
real_grdp_growth,idn.13.1303,2024,5,2,idn.13.1310|idn.13.1308,4.09|4.03,1.39566979972|1.31018244409,4.06,0.15,-0.045,false
real_grdp_growth,idn.13.1303,2024,7,2,idn.13.1307|idn.13.1310,4.12|4.09,2.83868541161|1.39566979972,4.105,0.195,0,false
real_grdp_growth,idn.13.1304,2019,5,2,idn.13.1308|idn.13.1303,5.06|5.04,1.92946712999|1.84759622412,5.05,0.24,0,false
real_grdp_growth,idn.13.1304,2019,7,2,idn.13.1308|idn.13.1303,5.06|5.04,1.92946712999|1.84759622412,5.05,0.24,0,false
real_grdp_growth,idn.13.1304,2020,5,2,idn.13.1309|idn.13.1303,-0.87|-1.14,1.82556647561|2.04491956717,-1.005,0.095,-0.015,false
real_grdp_growth,idn.13.1304,2020,7,2,idn.13.1309|idn.13.1302,-0.87|-1.11,1.82556647561|2.52601567163,-0.99,0.11,0,false
real_grdp_growth,idn.13.1304,2021,5,2,idn.13.1311|idn.13.1309,3.4|3.35,1.12897449204|1.64768712165,3.375,0.235,0,false
real_grdp_growth,idn.13.1304,2021,7,2,idn.13.1376|idn.13.1311,3.58|3.4,2.6990772068|1.12897449204,3.49,0.35,0.115,false
real_grdp_growth,idn.13.1304,2022,5,2,idn.13.1303|idn.13.1311,4.28|4.27,1.93503490785|1.72487876539,4.275,0.345,0,false
real_grdp_growth,idn.13.1304,2022,7,2,idn.13.1376|idn.13.1303,4.51|4.28,2.86449385076|1.93503490785,4.395,0.465,0.12,false
real_grdp_growth,idn.13.1304,2023,5,2,idn.13.1310|idn.13.1308,4.57|4.55,2.21287856904|2.01690278837,4.56,0.3,0,false
real_grdp_growth,idn.13.1304,2023,7,2,idn.13.1377|idn.13.1310,4.79|4.57,2.59647250263|2.21287856904,4.68,0.42,0.12,false
real_grdp_growth,idn.13.1304,2024,5,2,idn.13.1310|idn.13.1308,4.09|4.03,2.07791889594|2.08529143529,4.06,0.17,-0.24,false
real_grdp_growth,idn.13.1304,2024,7,2,idn.13.1377|idn.13.1310,4.51|4.09,2.63997440545|2.07791889594,4.3,0.41,0,false
real_grdp_growth,idn.13.1305,2019,5,2,idn.13.1303|idn.13.1307,5.04|4.78,1.81267885142|0.285959894798,4.91,-0.08,-0.26,false
real_grdp_growth,idn.13.1305,2019,7,2,idn.13.1377|idn.13.1303,5.3|5.04,1.97814558772|1.81267885142,5.17,0.18,0,false
real_grdp_growth,idn.13.1305,2020,5,2,idn.13.1302|idn.13.1377,-1.11|-1.32,1.56414294002|1.9261401153,-1.215,-0.095,-0.025,false
real_grdp_growth,idn.13.1305,2020,7,2,idn.13.1302|idn.13.1303,-1.11|-1.14,1.56414294002|2.11973502107,-1.125,-0.005,0.065,false
real_grdp_growth,idn.13.1305,2021,5,2,idn.13.1312|idn.13.1307,3.71|3.7,1.42591514466|0.409641528497,3.705,0.435,0,false
real_grdp_growth,idn.13.1305,2021,7,2,idn.13.1312|idn.13.1307,3.71|3.7,1.42591514466|0.409641528497,3.705,0.435,0,false
real_grdp_growth,idn.13.1305,2022,5,2,idn.13.1306|idn.13.1307,6.83|4.21,1.46877630416|0.638599034642,5.52,1.36,0,false
real_grdp_growth,idn.13.1305,2022,7,2,idn.13.1306|idn.13.1303,6.83|4.28,1.46877630416|2.17388905171,5.555,1.395,0.035,false
real_grdp_growth,idn.13.1305,2023,5,2,idn.13.1306|idn.13.1308,5.46|4.55,0.829806877498|1.8283218005,5.005,0.565,0,false
real_grdp_growth,idn.13.1305,2023,7,2,idn.13.1306|idn.13.1377,5.46|4.79,0.829806877498|1.98385734586,5.125,0.685,0.12,false
real_grdp_growth,idn.13.1305,2024,5,2,idn.13.1306|idn.13.1307,4.57|4.12,1.34299514507|0.633873763361,4.345,0.495,0,false
real_grdp_growth,idn.13.1305,2024,7,2,idn.13.1306|idn.13.1377,4.57|4.51,1.34299514507|1.95998095955,4.54,0.69,0.195,false
real_grdp_growth,idn.13.1306,2019,5,2,idn.13.1303|idn.13.1305,5.04|4.99,2.02852820129|1.81573418434,5.015,2.615,-0.155,false
real_grdp_growth,idn.13.1306,2019,7,2,idn.13.1377|idn.13.1303,5.3|5.04,2.15043521434|2.02852820129,5.17,2.77,0,false
real_grdp_growth,idn.13.1306,2020,5,2,idn.13.1302|idn.13.1305,-1.11|-1.12,2.06866952972|1.86719134379,-1.115,9.345,0,false
real_grdp_growth,idn.13.1306,2020,7,2,idn.13.1302|idn.13.1305,-1.11|-1.12,2.06866952972|1.86719134379,-1.115,9.345,0,false
real_grdp_growth,idn.13.1306,2021,5,2,idn.13.1312|idn.13.1307,3.71|3.7,1.33907001743|1.39864492981,3.705,1.555,0,false
real_grdp_growth,idn.13.1306,2021,7,2,idn.13.1312|idn.13.1307,3.71|3.7,1.33907001743|1.39864492981,3.705,1.555,0,false
real_grdp_growth,idn.13.1306,2022,5,2,idn.13.1307|idn.13.1305,4.21|4.16,1.32655167407|1.46731042918,4.185,-2.645,0,false
real_grdp_growth,idn.13.1306,2022,7,2,idn.13.1377|idn.13.1307,4.53|4.21,2.51591413833|1.32655167407,4.37,-2.46,0.185,false
real_grdp_growth,idn.13.1306,2023,5,2,idn.13.1308|idn.13.1307,4.55|4.52,1.8234606287|0.982059802554,4.535,-0.925,0,false
real_grdp_growth,idn.13.1306,2023,7,2,idn.13.1308|idn.13.1307,4.55|4.52,1.8234606287|0.982059802554,4.535,-0.925,0,false
real_grdp_growth,idn.13.1306,2024,5,2,idn.13.1307|idn.13.1312,4.12|4.08,1.28432202448|1.59004314327,4.1,-0.47,0,false
real_grdp_growth,idn.13.1306,2024,7,2,idn.13.1377|idn.13.1307,4.51|4.12,2.57047378544|1.28432202448,4.315,-0.255,0.215,false
real_grdp_growth,idn.13.1307,2019,5,2,idn.13.1303|idn.13.1305,5.04|4.99,1.72586725336|0.284936361221,5.015,0.235,-0.155,false
real_grdp_growth,idn.13.1307,2019,7,2,idn.13.1377|idn.13.1303,5.3|5.04,1.77052359002|1.72586725336,5.17,0.39,0,false
real_grdp_growth,idn.13.1307,2020,5,2,idn.13.1302|idn.13.1305,-1.11|-1.12,1.31231996339|0.844753400092,-1.115,0.255,0,false
real_grdp_growth,idn.13.1307,2020,7,2,idn.13.1302|idn.13.1305,-1.11|-1.12,1.31231996339|0.844753400092,-1.115,0.255,0,false
real_grdp_growth,idn.13.1307,2021,5,2,idn.13.1312|idn.13.1311,3.71|3.4,1.65049566685|1.83114914698,3.555,-0.145,0,false
real_grdp_growth,idn.13.1307,2021,7,2,idn.13.1312|idn.13.1311,3.71|3.4,1.65049566685|1.83114914698,3.555,-0.145,0,false
real_grdp_growth,idn.13.1307,2022,5,2,idn.13.1306|idn.13.1305,6.83|4.16,1.30136975617|0.630407688909,5.495,1.285,0,false
real_grdp_growth,idn.13.1307,2022,7,2,idn.13.1306|idn.13.1377,6.83|4.53,1.30136975617|1.89024445086,5.68,1.47,0.185,false
real_grdp_growth,idn.13.1307,2023,5,2,idn.13.1306|idn.13.1308,5.46|4.55,0.979488269766|1.33274806943,5.005,0.485,0,false
real_grdp_growth,idn.13.1307,2023,7,2,idn.13.1306|idn.13.1377,5.46|4.79,0.979488269766|2.06601887074,5.125,0.605,0.12,false
real_grdp_growth,idn.13.1307,2024,5,2,idn.13.1306|idn.13.1312,4.57|4.08,1.24065844656|1.40592923694,4.325,0.205,-0.215,false
real_grdp_growth,idn.13.1307,2024,7,2,idn.13.1306|idn.13.1377,4.57|4.51,1.24065844656|1.76422894785,4.54,0.42,0,false
real_grdp_growth,idn.13.1308,2019,5,2,idn.13.1303|idn.13.1311,5.04|4.94,1.95329008956|1.51783529918,4.99,-0.07,0,false
real_grdp_growth,idn.13.1308,2019,7,2,idn.13.1303|idn.13.1305,5.04|4.99,1.95329008956|2.30857347395,5.015,-0.045,0.025,false
real_grdp_growth,idn.13.1308,2020,5,2,idn.13.1309|idn.13.1302,-0.87|-1.11,1.33932946642|1.51802119764,-0.99,0.17,-0.005,false
real_grdp_growth,idn.13.1308,2020,7,2,idn.13.1309|idn.13.1304,-0.87|-1.1,1.33932946642|1.62451415517,-0.985,0.175,0,false
real_grdp_growth,idn.13.1308,2021,5,2,idn.13.1311|idn.13.1309,3.4|3.35,0.66987904225|1.25664531369,3.375,0.045,-0.175,false
real_grdp_growth,idn.13.1308,2021,7,2,idn.13.1307|idn.13.1311,3.7|3.4,1.68318758755|0.66987904225,3.55,0.22,0,false
real_grdp_growth,idn.13.1308,2022,5,2,idn.13.1303|idn.13.1311,4.28|4.27,1.05136900272|0.854762696495,4.275,0.255,0,false
real_grdp_growth,idn.13.1308,2022,7,2,idn.13.1303|idn.13.1311,4.28|4.27,1.05136900272|0.854762696495,4.275,0.255,0,false
real_grdp_growth,idn.13.1308,2023,5,2,idn.13.1310|idn.13.1307,4.57|4.52,1.17971767315|1.31946181922,4.545,-0.005,-0.47,false
real_grdp_growth,idn.13.1308,2023,7,2,idn.13.1306|idn.13.1310,5.46|4.57,1.79380213025|1.17971767315,5.015,0.465,0,false
real_grdp_growth,idn.13.1308,2024,5,2,idn.13.1307|idn.13.1310,4.12|4.09,1.64629242867|1.48037980351,4.105,0.075,0,false
real_grdp_growth,idn.13.1308,2024,7,2,idn.13.1307|idn.13.1310,4.12|4.09,1.64629242867|1.48037980351,4.105,0.075,0,false
real_grdp_growth,idn.13.1309,2019,5,2,idn.13.1308|idn.13.1303,5.06|5.04,2.20411815589|1.5838402652,5.05,0.25,0,false
real_grdp_growth,idn.13.1309,2019,7,2,idn.13.1308|idn.13.1303,5.06|5.04,2.20411815589|1.5838402652,5.05,0.25,0,false
real_grdp_growth,idn.13.1309,2020,5,2,idn.13.1302|idn.13.1303,-1.11|-1.14,1.446337841|1.17457123002,-1.125,-0.255,-0.02,false
real_grdp_growth,idn.13.1309,2020,7,2,idn.13.1304|idn.13.1302,-1.1|-1.11,1.85666456048|1.446337841,-1.105,-0.235,0,false
