observation_id,indicator_id,geography_id,time_start,time_end,frequency,value_numeric,unit,claim_type,provenance_id,suppressed,comparable,methodology_version,price_basis,notes
bnpbtotalobs_ad6966107088985726f31040,total_disaster_events,idn.13.1310,2022-01-01,2022-12-31,annual,1,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1311.0:SOLOK SELATAN; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_2814ca94ebd67558a0c1aa8e,total_disaster_events,idn.13.1310,2023-01-01,2023-12-31,annual,3,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1311.0:SOLOK SELATAN; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_5abda2fff575758e4f603388,total_disaster_events,idn.13.1310,2024-01-01,2024-12-31,annual,7,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1311.0:SOLOK SELATAN; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_7c98ae3e9082118c1a244bca,total_disaster_events,idn.13.1311,2010-01-01,2010-12-31,annual,2,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_2abd8603d7915970f2c42d73,total_disaster_events,idn.13.1311,2011-01-01,2011-12-31,annual,3,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_78adaae06da4d114c9806896,total_disaster_events,idn.13.1311,2012-01-01,2012-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_d73cfeca2c1c792c9e8f7537,total_disaster_events,idn.13.1311,2013-01-01,2013-12-31,annual,1,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_045b0eb3a520220d46eff56f,total_disaster_events,idn.13.1311,2014-01-01,2014-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_1f4a0868ad5249155ed66a6a,total_disaster_events,idn.13.1311,2015-01-01,2015-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_bfeb91fd285e1c4728e18c8a,total_disaster_events,idn.13.1311,2016-01-01,2016-12-31,annual,4,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_ea47a0169528794b39d1be64,total_disaster_events,idn.13.1311,2017-01-01,2017-12-31,annual,1,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_bb06f2bdc2eea40581c92136,total_disaster_events,idn.13.1311,2018-01-01,2018-12-31,annual,1,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_12089c58a7a6ec55e402788d,total_disaster_events,idn.13.1311,2019-01-01,2019-12-31,annual,4,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_c158d2857333a3a901cc5d0a,total_disaster_events,idn.13.1311,2020-01-01,2020-12-31,annual,2,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_3ed72f73c777f7ab049cb062,total_disaster_events,idn.13.1311,2021-01-01,2021-12-31,annual,2,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_84a23b2fea93927fa6ccabdf,total_disaster_events,idn.13.1311,2022-01-01,2022-12-31,annual,2,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_fa2921861bc0a7d7177fd797,total_disaster_events,idn.13.1311,2023-01-01,2023-12-31,annual,4,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_9a4540f8371dcd87218dbc7c,total_disaster_events,idn.13.1311,2024-01-01,2024-12-31,annual,9,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1310.0:DHARMASRAYA; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_fece1eb1d202f7db0daadc8d,total_disaster_events,idn.13.1312,2010-01-01,2010-12-31,annual,4,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_2c82274855ba63bde6411713,total_disaster_events,idn.13.1312,2011-01-01,2011-12-31,annual,1,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_fd122806d80e485760aaf742,total_disaster_events,idn.13.1312,2012-01-01,2012-12-31,annual,8,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_4e74a5333f464c1801943208,total_disaster_events,idn.13.1312,2013-01-01,2013-12-31,annual,1,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_a7a37fc3e59f4c119773ee97,total_disaster_events,idn.13.1312,2014-01-01,2014-12-31,annual,3,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_bc5968e33ada632ceb91633c,total_disaster_events,idn.13.1312,2015-01-01,2015-12-31,annual,2,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_b3fededb3a699ab3f4c8b215,total_disaster_events,idn.13.1312,2016-01-01,2016-12-31,annual,2,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_288aa33bcd82b3375df37e7a,total_disaster_events,idn.13.1312,2017-01-01,2017-12-31,annual,4,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_a310afd7da5e0efd4e55c9fa,total_disaster_events,idn.13.1312,2018-01-01,2018-12-31,annual,5,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_1791a66cf6094201f2a5de99,total_disaster_events,idn.13.1312,2019-01-01,2019-12-31,annual,3,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_20dd2bd5e543c4935045922d,total_disaster_events,idn.13.1312,2020-01-01,2020-12-31,annual,21,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_2c4518b2a6396ad4a12afe14,total_disaster_events,idn.13.1312,2021-01-01,2021-12-31,annual,17,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_8c934f89ea2745be579c44b0,total_disaster_events,idn.13.1312,2022-01-01,2022-12-31,annual,4,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_ae03f1428fb79852e25a9890,total_disaster_events,idn.13.1312,2023-01-01,2023-12-31,annual,9,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_18d7f2586fe54af94c058bc7,total_disaster_events,idn.13.1312,2024-01-01,2024-12-31,annual,6,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1312.0:PASAMAN BARAT; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_fbbded0121a5ee6b0591dd6c,total_disaster_events,idn.13.1371,2010-01-01,2010-12-31,annual,5,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_1e4fb26a8824e870f790c776,total_disaster_events,idn.13.1371,2011-01-01,2011-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_dbcb4215223e76319f26a85b,total_disaster_events,idn.13.1371,2012-01-01,2012-12-31,annual,7,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_d40833196f3b769247500a4a,total_disaster_events,idn.13.1371,2013-01-01,2013-12-31,annual,9,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_1a9630a06260ee87b9a7289f,total_disaster_events,idn.13.1371,2014-01-01,2014-12-31,annual,9,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_24bc35013f8eb3bf1877bbad,total_disaster_events,idn.13.1371,2015-01-01,2015-12-31,annual,8,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_50a605e0c9f00d14a0b63548,total_disaster_events,idn.13.1371,2016-01-01,2016-12-31,annual,8,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_02b89835f95d65a96e9383c1,total_disaster_events,idn.13.1371,2017-01-01,2017-12-31,annual,6,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_b90b2a23483f7e5984e43ad1,total_disaster_events,idn.13.1371,2018-01-01,2018-12-31,annual,7,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_16b80dd60d217b9901428d79,total_disaster_events,idn.13.1371,2019-01-01,2019-12-31,annual,8,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_4b8ca8178fd22b21cba367e6,total_disaster_events,idn.13.1371,2020-01-01,2020-12-31,annual,7,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_47510d3c854fd0c0db137f00,total_disaster_events,idn.13.1371,2021-01-01,2021-12-31,annual,5,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_e7e8ef8c382fc91f21e6b5d1,total_disaster_events,idn.13.1371,2022-01-01,2022-12-31,annual,8,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_d30c480796f4a2bd5918a441,total_disaster_events,idn.13.1371,2023-01-01,2023-12-31,annual,4,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_d29c683836696cce7cefff17,total_disaster_events,idn.13.1371,2024-01-01,2024-12-31,annual,3,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1371.0:KOTA PADANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_981d17791b0f092419ef52b7,total_disaster_events,idn.13.1372,2010-01-01,2010-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_21f49609e1e73ebc0d26326e,total_disaster_events,idn.13.1372,2011-01-01,2011-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_a81d1bd1e0d5ee0ce237f70e,total_disaster_events,idn.13.1372,2012-01-01,2012-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_047a405bace7a2b5623a881e,total_disaster_events,idn.13.1372,2013-01-01,2013-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
